,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
87,11,2016,22,41.4,1,27,5,8,.625,0,0,,3,4,.750,4,10,14,0,0,3,0,1,13,16.5,+2
88,12,2016,22,76.15,1,26,7,9,.778,0,0,,1,2,.500,2,5,7,1,1,2,3,3,15,12.9,+15
89,13,2016,22,20.5,1,30,10,19,.526,0,0,,0,2,.000,3,5,8,5,0,1,0,3,20,16.5,+3
90,14,2016,22,38.55,1,35,7,10,.700,0,0,,1,2,.500,4,8,12,2,0,2,2,5,15,14.4,-5
91,15,2016,22,46.79,1,30,6,7,.857,0,0,,0,0,,3,3,6,0,0,4,0,0,12,15.3,-3
92,16,2016,22,83.75,1,30,7,14,.500,0,0,,3,4,.750,3,7,10,0,0,2,1,2,17,13.4,+11
93,17,2016,22,76.15,1,32,9,12,.750,0,0,,3,4,.750,3,6,9,0,0,2,0,3,21,19.9,+11
94,18,2016,22,20.5,1,28,4,6,.667,0,0,,0,0,,2,4,6,1,1,1,0,3,8,9.2,-17
95,19,2016,22,3.39,1,24,5,8,.625,0,0,,0,3,.000,1,3,4,0,0,2,3,4,10,3.6,-9
96,20,2016,22,96.95,1,26,6,8,.750,0,0,,1,1,1.000,2,7,9,1,0,1,2,3,13,11.5,+10
97,21,2016,22,51.86,1,21,5,7,.714,0,0,,1,2,.500,2,7,9,1,1,1,1,1,11,12.2,-10
98,22,2016,22,100.01,1,20,6,10,.600,0,0,,0,0,,1,8,9,2,2,2,2,2,12,12.5,+16
99,23,2016,22,41.4,1,17,5,10,.500,0,0,,3,5,.600,3,3,6,0,0,0,2,2,13,7.4,-14
100,24,2016,22,53.97,1,27,4,8,.500,0,0,,5,7,.714,5,5,10,2,0,0,1,4,13,12.0,+11
101,25,2016,22,74.88,1,18,4,4,1.000,0,0,,0,4,.000,0,6,6,2,0,0,0,4,8,6.8,+2
102,26,2016,22,83.75,1,18,7,10,.700,0,0,,0,1,.000,1,1,2,2,1,1,2,1,14,11.1,+4
103,27,2016,22,39.71,1,22,4,6,.667,0,0,,0,2,.000,2,9,11,0,0,2,2,6,8,5.7,+4
104,28,2016,22,89.66,1,15,5,5,1.000,0,0,,0,0,,1,3,4,0,0,0,1,1,10,8.7,-1
105,29,2017,22,35.91,1,8,0,3,.000,0,0,,0,0,,2,4,6,1,0,1,0,0,0,1.9,-5
106,30,2017,22,62.42,0,10,2,3,.667,0,0,,1,2,.500,1,2,3,0,0,2,0,1,5,5.6,-2
107,31,2017,22,3.39,0,20,10,16,.625,0,0,,2,2,1.000,6,6,12,1,1,1,2,3,22,20.0,-14
108,32,2017,22,38.45,0,16,2,4,.500,0,0,,1,2,.500,2,2,4,2,0,1,0,3,5,5.5,+2
109,33,2017,22,62.42,1,22,7,12,.583,0,0,,2,3,.667,1,2,3,1,0,0,0,3,16,10.8,-4
110,34,2017,22,51.86,1,20,5,10,.500,0,0,,2,7,.286,2,5,7,1,0,2,1,2,12,8.2,-19
111,35,2017,22,58.72,0,21,7,11,.636,0,0,,3,3,1.000,2,4,6,0,2,1,4,3,17,12.2,-4
112,36,2017,22,55.34,0,22,4,6,.667,0,0,,2,2,1.000,1,3,4,1,1,1,0,2,10,10.6,-18
113,37,2017,22,83.75,1,20,5,8,.625,0,0,,2,5,.400,4,7,11,1,0,0,2,5,12,8.8,+12
114,38,2017,22,24.19,1,31,9,11,.818,0,0,,4,5,.800,5,4,9,0,2,1,2,2,22,22.1,+5
115,39,2017,22,36.65,1,31,7,8,.875,0,0,,0,0,,2,7,9,0,0,1,1,4,14,12.8,-1
116,40,2017,22,72.45,1,28,7,9,.778,0,0,,3,8,.375,2,7,9,0,1,1,0,1,17,16.3,+6
117,41,2017,22,53.44,1,26,5,8,.625,0,0,,1,3,.333,4,4,8,2,3,1,3,4,11,11.1,0
118,42,2017,22,90.19,1,17,3,4,.750,0,0,,3,4,.750,2,3,5,2,0,1,1,2,9,9.6,+32
119,43,2017,22,35.91,1,15,5,7,.714,0,0,,2,3,.667,0,2,2,0,0,0,0,3,12,8.1,+2
120,44,2017,22,39.71,0,18,7,8,.875,0,0,,1,2,.500,2,6,8,0,0,3,2,5,15,13.1,+15
121,45,2017,22,89.66,1,21,7,9,.778,0,0,,2,2,1.000,4,5,9,2,1,1,2,2,16,17.1,+5
122,46,2017,22,55.34,1,23,4,6,.667,0,0,,0,0,,1,6,7,0,2,2,4,1,8,6.9,+14
123,47,2017,22,48.9,1,25,4,9,.444,0,0,,6,7,.857,6,6,12,0,0,0,3,5,14,9.9,+15
124,48,2017,22,38.45,1,28,8,14,.571,0,0,,8,10,.800,4,7,11,2,0,0,0,4,24,21.3,+13
125,49,2017,22,0.01,1,24,6,11,.545,0,0,,0,0,,2,6,8,0,1,0,1,4,12,8.3,-5
126,50,2017,22,20.5,1,31,9,13,.692,0,0,,1,6,.167,6,6,12,2,0,0,1,4,19,16.3,+3
127,51,2017,22,36.65,1,23,7,9,.778,0,0,,3,4,.750,3,4,7,1,0,0,1,0,17,16.1,+14
128,52,2017,22,71.18,1,26,4,8,.500,0,0,,0,2,.000,4,7,11,1,1,1,0,3,8,9.3,+1
129,53,2017,22,100.01,1,21,5,7,.714,0,0,,5,8,.625,3,7,10,2,0,0,2,2,15,13.7,+23
130,54,2017,22,39.71,1,19,3,9,.333,0,0,,0,2,.000,2,2,4,0,1,2,1,2,6,2.7,-12
131,55,2017,22,96.95,1,24,7,13,.538,0,0,,2,2,1.000,5,3,8,0,1,1,0,4,16,14.2,+3
132,56,2017,22,96.95,1,27,6,8,.750,0,0,,0,0,,2,7,9,4,1,1,0,5,12,14.8,+16
133,57,2017,22,39.71,1,28,5,7,.714,0,0,,0,0,,4,9,13,2,0,2,2,3,10,12.2,+20
134,58,2017,22,41.4,1,22,5,6,.833,0,0,,1,2,.500,1,8,9,0,1,2,1,5,11,10.9,+17
135,59,2017,22,3.39,1,30,9,10,.900,0,0,,3,4,.750,3,4,7,0,0,1,2,4,21,17.6,-3
136,60,2017,22,76.15,1,24,3,6,.500,0,0,,2,2,1.000,3,4,7,0,1,2,0,3,8,9.5,-3
137,61,2017,22,3.39,1,26,4,13,.308,0,0,,0,2,.000,7,6,13,4,1,0,3,1,8,6.8,+3
138,62,2017,22,90.19,1,24,4,11,.364,0,0,,0,0,,4,8,12,3,1,0,4,3,8,5.0,-5
139,63,2017,22,96.95,1,23,7,10,.700,0,0,,1,3,.333,5,6,11,1,0,0,2,3,15,12.8,-6
140,64,2017,22,83.75,1,23,8,8,1.000,0,0,,2,2,1.000,0,6,6,0,0,1,1,2,18,16.3,+28
141,65,2017,22,89.66,1,29,11,12,.917,0,0,,0,3,.000,5,5,10,2,1,3,2,1,22,23.9,+18
142,1,2017,23,43.25,1,18,6,10,.600,0,0,,0,1,.000,1,3,4,0,1,1,2,0,12,8.3,-23
143,2,2017,23,82.02,1,28,10,12,.833,0,0,,2,2,1.000,5,12,17,1,3,1,2,2,22,26.3,+9
144,3,2017,23,60.79,1,20,5,8,.625,0,0,,3,3,1.000,3,7,10,2,0,0,0,4,13,13.4,+10
145,4,2017,23,81.46,1,24,7,9,.778,0,0,,0,0,,1,5,6,0,1,2,0,5,14,13.1,0
146,5,2017,23,13.53,1,31,7,9,.778,0,0,,2,2,1.000,6,14,20,2,1,4,2,4,16,22.5,+9
147,6,2017,23,57.66,1,16,3,3,1.000,0,0,,1,1,1.000,2,4,6,0,0,1,0,5,7,7.4,-6
148,7,2017,23,81.46,1,21,5,8,.625,0,1,.000,2,2,1.000,3,9,12,1,1,1,2,3,12,12.4,+5
149,8,2017,23,13.53,1,31,4,6,.667,0,0,,4,7,.571,4,11,15,2,1,1,1,0,12,16.4,+6
150,9,2017,23,75.99,1,27,6,10,.600,0,0,,0,0,,4,9,13,2,1,3,1,0,12,16.4,+16
151,10,2017,23,74.31,1,22,5,9,.556,0,0,,2,2,1.000,3,3,6,1,0,0,1,0,12,10.4,+4
152,11,2017,23,0.01,1,22,3,5,.600,0,0,,2,3,.667,1,7,8,2,1,4,3,2,8,9.5,+1
153,12,2017,23,89.4,1,31,7,9,.778,0,0,,5,9,.556,6,7,13,1,0,4,5,5,19,16.7,-3
154,13,2017,23,81.46,1,34,3,5,.600,0,0,,1,2,.500,7,7,14,3,2,3,2,3,7,14.3,+10
155,14,2017,23,47.38,1,31,9,12,.750,0,0,,2,3,.667,1,16,17,1,0,1,2,5,20,17.7,+20
156,15,2017,23,22.36,1,28,5,7,.714,0,0,,1,2,.500,5,6,11,1,2,0,0,3,11,14.5,-17
157,16,2017,23,100.01,1,21,6,11,.545,0,0,,0,3,.000,3,7,10,2,0,2,0,1,12,12.1,+14
158,17,2017,23,81.46,1,27,7,11,.636,0,0,,3,5,.600,2,11,13,0,0,3,3,4,17,13.5,+10
159,18,2017,23,76.43,1,16,4,7,.571,0,0,,0,2,.000,2,6,8,0,0,0,2,3,8,3.9,+2
160,19,2017,23,75.99,1,29,4,7,.571,0,0,,4,6,.667,4,11,15,3,0,3,2,3,12,15.0,+9
161,20,2017,23,77.66,1,27,8,12,.667,0,0,,4,5,.800,2,4,6,3,0,2,2,4,20,16.9,-2
162,21,2017,23,47.38,1,28,10,15,.667,0,0,,2,2,1.000,4,9,13,1,2,0,2,2,22,20.9,+17
163,22,2017,23,45.6,1,22,3,7,.429,0,0,,2,2,1.000,5,8,13,0,1,3,2,3,8,10.1,-5
164,23,2017,23,0.01,1,17,3,6,.500,0,0,,1,5,.200,3,5,8,0,1,1,1,5,7,4.7,+9
165,24,2017,23,26.49,1,21,4,5,.800,0,0,,3,6,.500,2,8,10,2,1,0,1,3,11,11.9,-2
166,25,2017,23,50.18,1,23,13,14,.929,0,0,,2,4,.500,1,7,8,0,0,5,1,2,28,27.1,+9
167,26,2017,23,57.66,1,25,4,5,.800,0,0,,1,5,.200,2,9,11,0,1,4,2,1,9,11.0,-9
168,27,2017,23,8.95,1,25,9,11,.818,0,0,,0,0,,3,7,10,1,0,0,2,1,18,16.4,+26
169,28,2017,23,0.01,1,34,10,12,.833,0,0,,4,5,.800,5,14,19,3,0,2,2,4,24,26.8,+35
170,29,2017,23,38.67,1,29,9,14,.643,0,0,,1,4,.250,5,5,10,1,2,0,1,4,19,16.7,-3
171,30,2017,23,45.6,1,32,3,8,.375,0,0,,1,2,.500,5,2,7,2,0,3,2,6,7,5.4,-9
172,31,2018,23,70.29,1,23,8,12,.667,0,0,,5,6,.833,1,7,8,0,0,2,1,1,21,18.2,+26
173,32,2018,23,43.25,1,27,7,10,.700,0,0,,1,4,.250,1,9,10,0,0,1,2,2,15,10.9,-12
174,33,2018,23,40.01,1,27,7,15,.467,0,0,,0,0,,6,5,11,0,0,2,3,2,14,9.6,-15
175,34,2018,23,78.78,1,33,5,7,.714,0,0,,5,7,.714,2,14,16,3,0,2,2,5,15,16.4,+9
176,35,2018,23,26.49,1,23,5,9,.556,0,0,,3,5,.600,5,4,9,1,0,2,2,5,13,10.7,+8
177,36,2018,23,100.01,1,35,7,11,.636,0,0,,3,4,.750,5,11,16,3,2,1,4,2,17,18.5,+22
178,37,2018,23,72.19,1,28,6,10,.600,0,0,,2,3,.667,6,1,7,0,1,2,1,1,14,14.5,-10
179,38,2018,23,81.57,1,26,7,9,.778,0,0,,6,6,1.000,1,4,5,0,1,1,0,3,20,18.9,-3
180,39,2018,23,43.25,1,30,7,12,.583,0,0,,4,8,.500,2,3,5,0,4,1,0,1,18,17.4,0
181,40,2018,23,28.61,1,26,6,10,.600,0,0,,2,5,.400,3,5,8,2,1,0,0,2,14,13.4,+10
182,41,2018,23,60.79,1,32,7,8,.875,0,0,,2,4,.500,2,11,13,0,2,2,2,2,16,17.7,+24
183,42,2018,23,50.18,1,30,4,6,.667,0,0,,0,2,.000,2,8,10,0,0,1,4,5,8,3.1,+1
184,43,2018,23,100.01,1,24,3,5,.600,0,0,,4,6,.667,1,10,11,0,1,0,2,4,10,8.0,+16
185,44,2018,23,70.29,1,30,6,14,.429,0,0,,0,0,,5,8,13,2,1,3,1,3,12,12.8,+13
186,45,2018,23,8.95,1,35,6,10,.600,0,0,,2,2,1.000,2,12,14,2,1,5,1,0,14,19.3,+10
187,46,2018,23,89.4,1,25,6,10,.600,0,0,,2,2,1.000,0,9,9,0,0,2,0,0,14,13.5,+12
188,47,2018,23,77.66,1,31,8,12,.667,0,0,,2,4,.500,5,6,11,0,1,4,0,1,18,20.7,-2
189,48,2018,23,28.61,1,29,6,8,.750,0,0,,1,2,.500,2,6,8,0,0,3,2,3,13,11.5,+4
190,49,2018,23,76.43,1,28,9,15,.600,0,0,,5,11,.455,7,18,25,0,0,2,1,1,23,24.0,+31
191,50,2018,23,60.79,1,31,6,10,.600,0,0,,4,11,.364,2,9,11,0,1,3,0,1,16,15.4,+5
192,51,2018,23,81.57,1,25,5,7,.714,0,0,,4,6,.667,3,9,12,1,0,1,0,3,14,15.3,-3
193,52,2018,23,82.02,1,32,6,11,.545,0,0,,1,1,1.000,2,9,11,1,1,2,0,2,13,14.1,+14
194,53,2018,23,81.57,1,31,10,11,.909,0,0,,5,6,.833,7,4,11,2,1,1,1,3,25,27.9,+4
195,54,2018,23,76.43,1,26,3,6,.500,0,0,,0,0,,2,5,7,0,0,2,6,3,6,0.1,-10
196,55,2018,23,72.19,1,33,9,14,.643,0,0,,4,4,1.000,8,6,14,0,2,0,0,2,22,24.4,+14
197,56,2018,23,1.02,1,33,3,6,.500,0,0,,2,2,1.000,3,14,17,0,1,1,1,1,8,11.6,+19
198,57,2018,23,38.67,1,27,4,6,.667,0,0,,2,4,.500,0,3,3,1,0,2,0,3,10,8.4,-6
199,58,2018,23,71.74,1,18,4,7,.571,0,0,,2,10,.200,4,4,8,0,0,1,0,2,10,7.4,+3
200,59,2018,23,22.36,1,26,6,11,.545,0,0,,1,2,.500,6,7,13,1,2,0,3,3,13,12.1,-6
201,60,2018,23,60.79,1,23,2,3,.667,0,0,,0,2,.000,0,8,8,0,0,2,1,1,4,4.3,+7
202,61,2018,23,8.95,1,25,6,7,.857,0,0,,1,3,.333,1,8,9,0,1,1,3,5,13,9.5,+8
203,62,2018,23,72.19,1,35,9,16,.563,0,0,,1,2,.500,7,5,12,0,1,6,0,2,19,21.8,+1
204,63,2018,23,50.18,1,30,6,11,.545,0,0,,1,1,1.000,5,6,11,0,0,3,1,1,13,13.7,+18
205,64,2018,23,81.57,1,31,8,11,.727,0,0,,0,2,.000,4,8,12,2,0,3,0,5,16,17.4,-3
206,65,2018,23,26.49,1,24,2,3,.667,0,0,,1,3,.333,1,5,6,1,0,1,1,4,5,3.9,-4
207,66,2018,23,40.01,1,29,5,8,.625,0,0,,0,2,.000,5,9,14,3,0,0,3,2,10,10.1,-11
208,67,2018,23,50.18,1,28,9,12,.750,0,0,,0,2,.000,3,13,16,1,3,6,1,4,18,23.7,+17
209,68,2018,23,74.31,1,27,7,9,.778,0,0,,0,0,,3,5,8,1,2,2,2,1,14,15.8,+3
210,69,2018,23,100.01,1,34,3,7,.429,0,0,,0,0,,4,4,8,3,1,3,1,2,6,9.7,+6
211,70,2018,23,8.95,1,28,3,9,.333,0,0,,5,6,.833,3,7,10,0,0,2,0,0,11,11.1,-8
212,71,2018,23,54.2,1,25,9,10,.900,0,0,,3,6,.500,2,8,10,0,1,2,0,0,21,22.6,+9
213,72,2018,23,26.49,1,31,4,6,.667,0,0,,3,4,.750,3,7,10,1,2,1,0,2,11,14.8,+12
214,73,2018,23,38.67,1,26,5,6,.833,0,0,,0,2,.000,1,6,7,0,1,2,2,0,10,9.9,-4
215,74,2018,23,45.6,1,21,5,9,.556,0,0,,0,0,,4,8,12,0,1,0,1,3,10,9.7,+7
