,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
26,27,2015,20,93.78,0,22,4,10,.400,0,2,.000,2,2,1.000,1,3,4,4,0,0,1,1,10,7.6,-7
27,28,2015,20,35.42,0,25,7,12,.583,0,2,.000,3,5,.600,0,3,3,2,1,0,1,1,17,12.5,-13
28,29,2015,20,0.01,0,24,7,13,.538,1,1,1.000,2,4,.500,1,1,2,4,2,0,3,2,17,11.9,-10
29,30,2015,20,30.83,0,26,3,10,.300,1,3,.333,2,2,1.000,0,0,0,4,1,0,1,0,9,6.0,-20
30,31,2015,20,0.01,0,24,5,14,.357,0,4,.000,5,5,1.000,0,0,0,2,0,0,1,1,15,7.2,-9
31,32,2015,20,40.71,0,11,1,6,.167,0,0,,0,0,,1,2,3,0,0,0,1,3,2,-2.7,+4
32,33,2015,20,51.68,0,24,1,8,.125,0,1,.000,2,4,.500,0,4,4,2,0,0,2,5,4,-3.4,-22
33,34,2016,20,78.61,0,21,3,9,.333,0,3,.000,0,0,,0,3,3,1,0,0,2,4,6,-1.1,-17
34,35,2016,20,82.5,0,17,2,8,.250,0,0,,1,2,.500,0,1,1,2,2,0,2,2,5,0.7,0
35,36,2016,20,77.21,0,16,1,5,.200,0,1,.000,0,0,,0,0,0,4,1,0,1,2,2,0.9,-9
36,37,2016,20,44.91,0,22,1,6,.167,0,0,,0,0,,0,4,4,2,0,0,2,2,2,-2.0,-14
37,38,2016,20,61.72,0,8,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-1.4,-5
38,39,2016,20,51.92,0,26,7,12,.583,3,4,.750,4,6,.667,0,9,9,4,0,0,3,3,21,15.9,+6
39,40,2016,20,74.33,0,15,1,6,.167,0,1,.000,0,0,,0,2,2,4,0,0,2,2,2,-1.2,-17
40,41,2016,20,51.92,0,24,5,9,.556,1,1,1.000,2,3,.667,1,5,6,0,0,0,2,2,13,7.7,-3
41,42,2016,20,79.78,0,23,3,6,.500,2,4,.500,3,4,.750,1,2,3,3,4,0,0,2,11,14.2,+20
42,43,2016,20,82.66,0,18,2,5,.400,0,0,,0,0,,0,1,1,4,1,1,1,5,4,3.1,-14
43,44,2016,20,61.72,0,17,2,4,.500,0,2,.000,0,0,,0,1,1,4,0,0,2,1,4,2.7,+6
44,45,2016,20,71.14,0,19,1,3,.333,1,1,1.000,2,2,1.000,0,2,2,4,3,1,3,4,5,5.8,-4
45,46,2016,20,44.91,0,30,8,15,.533,2,7,.286,3,3,1.000,0,4,4,6,1,0,1,3,21,17.9,-8
46,47,2016,20,51.92,0,29,14,17,.824,5,8,.625,2,5,.400,0,2,2,1,1,0,0,5,35,27.8,-4
47,48,2016,20,40.71,0,31,9,12,.750,0,0,,1,2,.500,0,1,1,3,0,0,3,4,19,11.6,-14
48,49,2016,20,70.98,0,25,6,14,.429,1,4,.250,1,1,1.000,0,2,2,2,1,0,1,6,14,6.2,-11
49,50,2016,20,100.01,0,26,6,12,.500,2,5,.400,0,0,,0,1,1,7,0,0,4,4,14,7.6,0
50,51,2016,20,39.08,0,34,7,14,.500,2,4,.500,1,3,.333,0,4,4,3,1,0,1,4,17,10.9,-4
51,52,2016,20,60.17,0,35,5,16,.313,1,4,.250,2,2,1.000,0,1,1,3,2,0,1,0,13,7.2,0
52,53,2016,20,82.66,0,28,4,10,.400,1,2,.500,3,4,.750,0,2,2,2,0,3,0,2,12,9.5,-5
53,54,2016,20,51.45,1,37,4,13,.308,1,4,.250,4,6,.667,1,3,4,5,0,1,1,3,13,8.3,-1
54,55,2016,20,71.14,1,25,8,13,.615,4,6,.667,2,2,1.000,0,2,2,0,1,0,4,5,22,11.7,+1
55,56,2016,20,69.12,0,32,7,14,.500,0,5,.000,0,0,,0,5,5,3,1,0,1,0,14,10.6,+5
56,57,2016,20,35.42,1,32,4,7,.571,4,5,.800,4,5,.800,1,4,5,3,0,0,3,0,16,13.3,+4
57,58,2016,20,51.45,0,32,3,10,.300,1,3,.333,0,2,.000,1,1,2,3,1,2,1,5,7,2.9,-19
58,59,2016,20,82.66,1,35,11,17,.647,2,4,.500,1,1,1.000,0,5,5,1,1,0,2,5,25,16.7,+6
59,60,2016,20,61.72,1,41,3,13,.231,1,6,.167,3,4,.750,1,7,8,4,2,0,1,4,10,6.7,-25
60,61,2016,20,53.94,1,38,7,18,.389,2,5,.400,5,5,1.000,0,3,3,2,1,0,1,2,21,12.7,+1
61,62,2016,20,78.61,1,38,8,17,.471,2,4,.500,2,2,1.000,0,2,2,4,3,0,6,2,20,10.9,-12
62,63,2016,20,93.78,1,36,9,12,.750,3,5,.600,0,0,,0,0,0,4,2,0,1,1,21,19.6,+15
63,64,2016,20,42.5,1,44,7,20,.350,2,8,.250,3,4,.750,0,4,4,2,2,0,4,3,19,6.8,-5
64,65,2016,20,0.01,1,36,7,10,.700,1,3,.333,0,1,.000,0,2,2,3,0,0,1,1,15,11.7,-33
65,66,2016,21,51.92,1,35,3,8,.375,1,1,1.000,2,2,1.000,0,1,1,2,1,1,3,1,9,4.6,+17
66,67,2016,21,79.78,1,31,10,15,.667,3,7,.429,5,6,.833,0,3,3,1,0,0,1,5,28,19.7,-8
67,68,2016,21,71.14,1,40,11,19,.579,6,10,.600,0,0,,0,3,3,1,0,0,0,1,28,20.3,+7
68,69,2016,21,74.33,1,35,6,15,.400,3,5,.600,0,0,,1,1,2,3,4,1,0,3,15,13.5,-12
69,70,2016,21,37.13,1,39,7,13,.538,2,5,.400,3,4,.750,0,2,2,4,1,0,2,1,19,14.3,0
70,71,2016,21,74.1,1,44,7,12,.583,4,7,.571,5,10,.500,0,0,0,4,0,0,6,0,23,12.2,+15
71,72,2016,21,53.94,1,44,10,17,.588,5,9,.556,0,0,,0,0,0,4,2,0,1,1,25,20.5,+8
72,73,2016,21,40.71,1,35,3,11,.273,1,2,.500,2,2,1.000,0,0,0,2,0,0,0,1,9,3.5,+1
73,74,2016,21,79.78,1,33,6,10,.600,1,5,.200,2,2,1.000,0,1,1,1,0,0,3,5,15,6.4,-5
74,75,2016,21,39.08,1,22,0,6,.000,0,0,,0,0,,0,2,2,4,0,0,1,0,0,-1.8,-22
75,76,2016,21,40.71,1,40,1,9,.111,1,5,.200,0,0,,1,1,2,6,1,0,3,3,3,-0.9,-22
76,77,2016,21,61.72,1,30,4,11,.364,2,7,.286,1,1,1.000,0,3,3,1,1,0,3,5,11,2.5,-7
77,78,2016,21,37.13,1,40,6,14,.429,4,7,.571,0,0,,0,4,4,5,4,0,1,1,16,15.9,-7
78,79,2016,21,74.1,1,25,6,10,.600,4,7,.571,2,2,1.000,0,1,1,2,3,1,2,1,18,16.4,+11
79,80,2016,21,70.98,1,26,2,7,.286,1,4,.250,5,6,.833,0,3,3,1,0,1,0,3,10,6.6,-12
80,81,2016,21,74.33,1,27,8,14,.571,3,7,.429,2,2,1.000,1,1,2,3,1,1,1,1,21,17.8,-22
81,82,2016,21,82.66,1,30,8,16,.500,3,9,.333,0,0,,0,2,2,5,2,1,3,1,19,14.4,+26
82,1,2016,21,38.45,1,33,6,14,.429,3,6,.500,4,5,.800,0,5,5,3,1,0,2,3,19,12.6,-4
83,2,2016,21,83.75,1,36,7,14,.500,3,7,.429,4,4,1.000,0,5,5,2,0,0,1,3,21,14.7,-3
84,3,2016,21,38.45,1,29,11,18,.611,5,9,.556,4,4,1.000,0,4,4,2,0,0,3,2,31,21.6,+28
85,4,2016,21,96.95,1,35,4,13,.308,2,6,.333,4,6,.667,1,4,5,3,1,0,0,2,14,9.9,-2
86,5,2016,21,41.4,1,26,1,6,.167,1,3,.333,1,1,1.000,1,1,2,2,1,0,2,0,4,1.6,-24
87,6,2016,21,74.88,1,39,5,16,.313,1,5,.200,6,6,1.000,0,2,2,1,0,0,1,0,17,8.1,-12
88,7,2016,21,72.45,1,36,14,22,.636,7,9,.778,2,3,.667,0,4,4,3,1,0,0,1,37,30.7,+5
89,8,2016,21,48.9,1,40,7,15,.467,1,5,.200,0,0,,0,3,3,4,2,1,0,5,15,11.7,-5
90,9,2016,21,53.44,1,33,7,16,.438,5,10,.500,0,0,,0,2,2,2,0,0,0,2,19,11.8,-1
91,10,2016,21,58.72,1,38,5,14,.357,1,7,.143,0,0,,1,0,1,1,1,1,2,0,11,4.3,+15
92,11,2016,21,38.45,1,36,9,16,.563,4,8,.500,0,0,,0,1,1,3,2,0,2,2,22,16.0,-16
93,12,2016,21,51.86,1,38,4,12,.333,0,7,.000,3,3,1.000,0,3,3,4,1,1,2,2,11,6.8,-5
94,13,2016,21,39.71,1,37,9,22,.409,1,5,.200,7,8,.875,0,1,1,3,1,0,2,2,26,14.4,-21
95,14,2016,21,90.19,1,35,6,13,.462,0,3,.000,1,1,1.000,1,2,3,0,1,0,2,5,13,4.6,+11
96,15,2016,21,3.39,1,39,13,24,.542,5,12,.417,0,0,,0,3,3,3,1,0,4,4,31,17.8,-19
97,16,2016,21,20.5,1,44,9,17,.529,2,6,.333,8,9,.889,1,7,8,8,1,0,4,2,28,23.9,-2
98,17,2016,21,85.54,1,42,5,13,.385,1,5,.200,6,6,1.000,1,1,2,1,1,0,3,1,17,9.2,+7
99,18,2016,21,85.54,1,39,9,18,.500,2,7,.286,3,3,1.000,0,2,2,3,1,0,2,3,23,14.5,-7
100,19,2016,21,53.44,1,43,7,20,.350,3,9,.333,0,0,,1,1,2,3,2,1,0,1,17,11.2,+5
101,20,2016,21,0.01,1,37,9,16,.563,4,8,.500,3,4,.750,0,2,2,1,0,0,3,1,25,14.9,-4
102,21,2016,21,46.79,1,39,12,20,.600,3,8,.375,2,2,1.000,2,0,2,6,0,0,1,3,29,23.2,-16
103,22,2016,21,38.55,1,35,6,12,.500,0,3,.000,2,4,.500,0,3,3,5,1,0,3,1,14,9.2,-9
104,23,2016,21,3.39,1,42,8,19,.421,5,9,.556,4,4,1.000,0,3,3,4,0,0,1,5,25,15.6,-13
105,24,2016,21,36.65,1,43,10,18,.556,1,4,.250,3,4,.750,1,5,6,6,0,1,2,3,24,18.9,+3
106,25,2016,21,60.31,1,44,9,18,.500,3,7,.429,3,5,.600,0,2,2,6,1,0,8,4,24,10.4,-1
107,26,2016,21,90.19,1,36,7,16,.438,4,8,.500,5,5,1.000,2,2,4,3,1,1,2,2,23,17.6,+8
108,27,2016,21,24.19,1,38,5,12,.417,4,8,.500,4,4,1.000,1,3,4,2,1,1,1,1,18,14.9,+6
109,28,2016,21,83.75,1,39,13,21,.619,7,12,.583,7,7,1.000,0,6,6,2,1,0,2,5,40,30.7,-11
110,29,2016,21,41.4,1,31,5,11,.455,3,5,.600,3,3,1.000,0,1,1,2,1,0,3,2,16,9.2,-21
111,30,2016,21,24.19,1,30,7,16,.438,6,9,.667,1,1,1.000,0,1,1,3,1,0,4,1,21,11.6,+27
112,31,2016,21,96.95,1,40,7,17,.412,2,8,.250,1,2,.500,0,1,1,5,1,0,0,0,17,12.3,-1
113,32,2016,21,62.42,1,39,9,17,.529,6,9,.667,0,0,,0,2,2,4,0,0,2,3,24,15.9,+10
114,33,2017,21,76.15,1,35,5,12,.417,2,5,.400,1,3,.333,1,2,3,1,1,0,2,3,13,5.6,-1
115,34,2017,21,58.72,1,40,11,20,.550,3,8,.375,3,4,.750,0,4,4,1,1,1,3,3,28,17.4,+7
116,35,2017,21,61.36,1,37,3,14,.214,2,6,.333,0,0,,0,5,5,3,0,0,1,3,8,0.8,-18
117,36,2017,21,20.5,1,38,10,21,.476,3,9,.333,1,1,1.000,3,6,9,4,1,0,2,2,24,18.2,-8
118,37,2017,21,53.97,1,28,2,7,.286,1,4,.250,0,0,,0,6,6,5,1,0,2,2,5,4.4,-4
119,38,2017,21,53.97,1,33,3,8,.375,3,4,.750,2,2,1.000,0,5,5,1,1,0,1,1,11,8.4,-1
120,39,2017,21,0.01,1,35,8,14,.571,2,5,.400,0,0,,0,4,4,2,0,0,1,3,18,11.8,+1
121,40,2017,21,48.9,1,39,3,13,.231,1,6,.167,2,2,1.000,0,6,6,2,1,0,2,2,9,2.5,-3
122,41,2017,21,96.95,1,32,2,8,.250,0,3,.000,0,0,,0,2,2,1,2,0,0,0,4,2.5,-7
123,42,2017,21,90.19,1,33,5,9,.556,1,4,.250,0,2,.000,0,1,1,4,2,0,2,2,11,8.2,+4
124,43,2017,21,55.34,1,41,7,17,.412,3,9,.333,6,7,.857,0,3,3,5,1,1,2,3,23,16.4,+2
125,44,2017,21,74.88,1,36,6,11,.545,3,6,.500,5,7,.714,1,6,7,2,2,1,1,1,20,19.1,+8
126,45,2017,21,72.45,1,43,3,9,.333,1,6,.167,4,5,.800,0,3,3,0,1,0,0,4,11,5.8,+3
127,46,2017,21,71.18,1,37,4,18,.222,0,6,.000,0,0,,0,3,3,4,1,0,0,3,8,0.5,-25
128,47,2017,21,38.55,1,31,9,13,.692,0,2,.000,2,3,.667,1,3,4,4,0,0,2,1,20,16.1,-4
129,1,2018,22,40.01,1,19,5,9,.556,3,4,.750,1,2,.500,0,0,0,2,0,0,1,1,14,9.3,+3
130,2,2018,22,28.61,1,19,7,12,.583,2,4,.500,2,3,.667,1,4,5,5,2,0,1,3,18,17.2,+6
131,3,2018,22,43.25,1,19,2,12,.167,0,5,.000,1,1,1.000,1,2,3,2,1,0,1,1,5,-0.3,-16
132,4,2018,22,74.31,1,18,2,9,.222,1,4,.250,3,4,.750,0,9,9,1,0,0,2,2,8,2.7,+5
133,5,2018,22,50.18,1,24,7,15,.467,1,3,.333,4,4,1.000,0,5,5,2,0,0,2,1,19,11.8,-10
134,6,2018,22,13.53,1,24,8,15,.533,3,5,.600,2,2,1.000,0,7,7,3,1,0,3,1,21,15.5,-5
135,7,2018,22,45.6,1,25,3,17,.176,2,8,.250,2,4,.500,0,3,3,1,0,0,1,4,10,-2.5,-8
136,8,2018,22,71.74,1,26,2,11,.182,0,5,.000,2,2,1.000,1,4,5,5,3,0,2,4,6,3.9,-10
137,9,2018,22,26.49,1,22,8,13,.615,3,4,.750,4,7,.571,0,0,0,2,2,1,1,2,23,18.2,-27
138,10,2018,22,72.19,1,31,6,18,.333,3,6,.500,6,6,1.000,0,9,9,4,1,0,0,5,21,15.3,+5
139,11,2018,22,82.02,1,31,9,18,.500,4,8,.500,5,5,1.000,1,2,3,2,1,0,2,2,27,18.9,-12
140,12,2018,22,81.57,1,33,12,26,.462,1,6,.167,10,11,.909,1,4,5,1,2,0,1,2,35,24.0,+7
141,13,2018,22,70.29,1,33,7,16,.438,2,4,.500,2,2,1.000,0,7,7,5,1,0,2,2,18,13.4,+16
142,14,2018,22,22.36,1,26,5,17,.294,1,4,.250,0,0,,0,2,2,1,1,0,2,2,11,0.6,-30
143,15,2018,22,13.53,1,31,7,16,.438,5,7,.714,4,7,.571,0,3,3,4,0,0,2,3,23,13.9,-17
144,16,2018,22,81.57,1,31,7,17,.412,0,4,.000,7,8,.875,0,6,6,7,1,1,2,1,21,17.5,-8
145,17,2018,22,57.66,1,34,7,19,.368,3,5,.600,4,6,.667,2,2,4,4,0,0,3,2,21,10.7,-20
146,18,2018,22,60.79,1,34,6,14,.429,1,5,.200,3,3,1.000,0,2,2,6,1,0,2,1,16,12.0,+3
147,19,2018,22,1.02,1,27,1,11,.091,0,4,.000,2,4,.500,0,0,0,1,3,0,2,2,4,-3.2,-29
148,20,2018,22,81.46,1,33,8,14,.571,1,4,.250,4,6,.667,0,2,2,5,1,0,2,1,21,16.3,+19
149,21,2018,22,40.01,1,26,3,15,.200,0,4,.000,2,3,.667,0,3,3,0,2,0,2,3,8,-2.0,-17
150,22,2018,23,74.31,1,28,7,16,.438,3,8,.375,4,4,1.000,0,1,1,3,0,1,1,3,21,13.5,-8
151,23,2018,23,72.19,1,26,3,13,.231,1,5,.200,3,3,1.000,1,5,6,2,0,0,2,3,10,2.5,-13
152,24,2018,23,81.46,1,26,4,12,.333,2,7,.286,10,10,1.000,1,3,4,4,1,1,4,4,20,13.7,-6
