,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,39,2016,20,74.33,1,39,5,9,.556,0,0,,1,2,.500,3,7,10,4,2,2,1,1,11,15.3,+6
39,40,2016,20,82.66,1,34,3,7,.429,0,0,,4,4,1.000,1,4,5,3,0,1,2,1,10,8.6,-2
40,41,2016,20,61.64,1,33,6,8,.750,0,0,,3,4,.750,0,7,7,1,0,1,3,1,15,11.5,-4
41,42,2016,20,71.14,1,29,2,5,.400,0,0,,3,4,.750,3,5,8,0,1,0,0,2,7,7.7,-12
42,43,2016,20,45.07,1,39,7,13,.538,0,0,,3,3,1.000,3,2,5,1,1,1,4,2,17,11.0,-8
43,44,2016,20,74.1,1,37,8,13,.615,0,0,,0,0,,3,4,7,2,2,0,2,5,16,12.8,-2
44,45,2016,20,70.98,1,32,3,7,.429,0,1,.000,0,0,,0,1,1,1,1,1,2,3,6,1.8,-17
45,46,2016,20,40.71,1,32,1,6,.167,0,0,,0,0,,1,3,4,0,0,1,1,4,2,-2.1,-2
46,47,2016,20,35.42,1,26,5,12,.417,0,0,,0,1,.000,1,2,3,2,1,0,1,0,10,5.9,-4
47,48,2016,20,53.94,1,40,7,11,.636,0,0,,3,6,.500,3,6,9,4,1,0,4,1,17,14.2,+5
48,49,2016,20,42.5,1,41,10,19,.526,0,1,.000,3,4,.750,3,8,11,2,1,0,5,2,23,14.4,-4
49,50,2016,20,19.08,1,51,11,21,.524,0,0,,6,7,.857,3,10,13,2,0,0,0,1,28,23.4,+18
50,51,2016,20,100.01,1,36,7,15,.467,0,0,,1,2,.500,1,8,9,4,1,1,2,4,15,10.9,+3
51,52,2016,20,35.42,1,36,8,16,.500,0,1,.000,6,7,.857,3,3,6,2,1,0,2,5,22,15.0,-6
52,53,2016,20,51.68,1,34,5,10,.500,0,0,,3,4,.750,0,5,5,3,0,0,2,2,13,8.4,-13
53,54,2016,20,74.33,1,40,16,25,.640,1,1,1.000,3,3,1.000,1,3,4,5,2,0,5,1,36,26.6,+3
54,55,2016,20,30.83,1,36,8,15,.533,0,0,,2,2,1.000,2,2,4,0,2,0,4,3,18,9.5,+1
55,56,2016,20,89.27,1,38,7,18,.389,1,2,.500,1,1,1.000,1,5,6,4,2,1,4,3,16,8.7,+24
56,57,2016,20,51.92,1,35,12,23,.522,0,2,.000,2,3,.667,0,5,5,4,2,1,1,3,26,19.1,+10
57,58,2016,20,60.17,1,38,7,17,.412,0,0,,4,5,.800,4,7,11,1,1,1,0,5,18,13.8,-8
58,59,2016,20,45.07,1,37,7,13,.538,1,1,1.000,8,11,.727,1,2,3,0,2,0,1,1,23,17.4,-7
59,60,2016,20,82.66,1,38,4,10,.400,0,0,,7,8,.875,3,2,5,2,3,0,6,2,15,9.5,+5
60,61,2016,20,93.78,1,36,11,17,.647,0,1,.000,1,1,1.000,3,2,5,0,1,0,0,2,23,18.4,+10
61,62,2016,21,51.45,1,37,7,16,.438,1,2,.500,3,3,1.000,0,4,4,2,0,0,0,2,18,11.4,-22
62,63,2016,21,71.14,1,27,3,11,.273,0,1,.000,1,2,.500,1,2,3,0,0,1,0,1,7,1.7,-8
63,64,2016,21,40.71,1,34,8,14,.571,0,0,,3,3,1.000,0,8,8,2,1,1,2,3,19,14.7,-16
64,65,2016,21,51.68,1,34,2,7,.286,1,1,1.000,0,0,,2,4,6,2,0,2,2,4,5,2.7,+8
65,66,2016,21,44.91,1,26,5,8,.625,1,1,1.000,1,2,.500,1,0,1,3,4,0,2,3,12,11.6,-10
66,67,2016,21,19.08,1,36,8,18,.444,0,1,.000,3,6,.500,2,6,8,1,0,0,4,2,19,7.5,-21
67,68,2016,21,42.5,1,38,6,13,.462,1,2,.500,2,2,1.000,2,5,7,4,1,0,1,2,15,13.2,-21
68,69,2016,21,79.78,1,36,6,10,.600,0,1,.000,9,11,.818,3,2,5,3,4,0,2,2,21,21.6,+11
69,70,2016,21,61.64,1,41,12,14,.857,0,0,,2,3,.667,0,7,7,5,1,0,2,0,26,25.2,+18
70,71,2016,21,60.17,1,43,9,21,.429,0,2,.000,6,6,1.000,6,5,11,3,1,0,4,3,24,16.5,+4
71,72,2016,21,44.91,1,41,7,19,.368,0,2,.000,5,10,.500,1,1,2,4,0,0,2,1,19,7.9,-23
72,73,2016,21,35.42,1,28,8,18,.444,0,1,.000,2,3,.667,2,3,5,1,0,0,1,3,18,9.0,-12
73,74,2016,21,82.5,1,31,6,10,.600,2,2,1.000,1,1,1.000,0,6,6,0,0,0,3,4,15,7.6,+3
74,75,2016,21,61.64,1,36,8,17,.471,0,2,.000,1,2,.500,1,2,3,1,0,0,3,1,17,6.5,-8
75,76,2016,21,30.83,1,25,7,17,.412,0,1,.000,3,4,.750,2,5,7,1,1,0,0,1,17,11.7,-10
76,1,2016,21,53.44,1,29,4,9,.444,1,1,1.000,4,4,1.000,2,4,6,3,0,0,3,3,13,8.8,-12
77,2,2016,21,74.88,1,34,5,11,.455,0,1,.000,4,6,.667,2,6,8,4,2,0,2,1,14,13.1,+15
78,3,2016,21,38.55,1,29,6,16,.375,0,1,.000,1,2,.500,3,3,6,1,0,0,0,1,13,7.1,-10
79,4,2016,21,39.71,1,29,7,14,.500,0,1,.000,7,7,1.000,1,1,2,0,0,0,1,1,21,13.6,-5
80,5,2016,21,55.34,1,33,11,17,.647,4,6,.667,1,1,1.000,3,5,8,3,0,1,4,2,27,21.1,+9
81,6,2016,21,83.75,1,25,6,14,.429,0,2,.000,7,7,1.000,3,3,6,2,3,1,0,1,19,19.3,+18
82,7,2016,21,53.97,1,39,8,16,.500,0,1,.000,0,0,,1,6,7,1,1,0,4,5,16,6.2,-19
83,8,2016,21,39.71,1,35,13,26,.500,3,6,.500,4,4,1.000,1,8,9,1,1,1,0,1,33,25.1,-8
84,9,2016,21,38.45,1,34,5,16,.313,0,4,.000,6,8,.750,1,3,4,2,0,0,2,2,16,6.2,+14
85,10,2016,21,24.19,1,35,10,20,.500,0,1,.000,3,3,1.000,2,6,8,3,3,0,1,4,23,18.7,-8
86,11,2016,21,35.91,1,32,5,20,.250,1,6,.167,0,0,,2,6,8,2,1,1,2,2,11,2.5,-24
87,12,2016,21,3.39,1,36,11,18,.611,1,2,.500,5,6,.833,3,2,5,5,2,0,2,1,28,25.2,-9
88,13,2016,21,72.45,1,35,8,17,.471,5,7,.714,1,5,.200,0,3,3,3,3,0,0,0,22,17.7,-1
89,14,2016,21,46.79,1,33,6,14,.429,1,5,.200,1,2,.500,1,3,4,0,0,0,2,3,14,4.6,-4
90,15,2016,21,72.45,1,28,3,8,.375,1,2,.500,2,3,.667,1,6,7,4,0,0,2,1,9,7.1,+2
91,16,2016,21,71.18,1,30,7,17,.412,1,3,.333,3,3,1.000,1,3,4,1,2,0,0,1,18,12.8,-2
92,17,2016,21,74.88,1,29,9,14,.643,0,2,.000,4,6,.667,1,2,3,2,1,0,0,1,22,18.3,+10
93,18,2016,21,74.88,1,33,6,13,.462,0,2,.000,3,7,.429,2,6,8,2,2,0,0,1,15,12.9,+7
94,19,2016,21,0.01,1,34,6,14,.429,1,3,.333,10,10,1.000,3,5,8,3,1,1,2,0,23,21.0,-5
95,20,2016,21,76.15,1,34,11,23,.478,1,5,.200,4,5,.800,0,3,3,1,0,0,1,0,27,15.5,+5
96,21,2016,21,24.19,1,38,11,24,.458,3,7,.429,2,4,.500,2,2,4,4,3,0,2,3,27,18.4,-10
97,22,2016,21,61.36,1,23,3,8,.375,1,3,.333,1,2,.500,0,4,4,0,0,0,3,4,8,-0.2,-2
98,23,2016,21,46.79,1,34,11,17,.647,2,3,.667,3,5,.600,2,1,3,2,1,0,2,2,27,20.0,-3
99,24,2016,21,36.65,1,35,11,19,.579,3,5,.600,3,7,.429,1,4,5,3,2,0,0,2,28,22.7,+5
100,25,2016,21,36.65,1,26,6,8,.750,0,0,,0,0,,2,5,7,1,1,0,1,2,12,11.6,+7
101,26,2016,21,71.18,1,46,13,25,.520,0,2,.000,4,7,.571,3,6,9,3,0,0,1,3,30,20.3,+3
102,27,2016,21,71.18,1,29,11,20,.550,4,5,.800,1,1,1.000,0,1,1,2,0,1,1,1,27,18.4,-17
103,28,2016,21,61.36,1,31,9,15,.600,1,3,.333,2,2,1.000,4,4,8,3,2,2,1,1,21,22.2,+9
104,29,2016,21,61.36,1,39,7,18,.389,0,3,.000,0,0,,1,5,6,4,0,1,4,3,14,4.7,-7
105,30,2016,21,38.55,1,34,13,18,.722,4,7,.571,1,1,1.000,0,9,9,7,1,0,1,2,31,30.4,+27
106,31,2016,21,89.66,1,38,8,14,.571,2,4,.500,2,4,.500,3,3,6,3,2,0,2,4,20,16.1,-8
107,32,2016,21,36.65,1,40,10,15,.667,1,3,.333,6,6,1.000,0,5,5,3,1,1,2,2,27,23.0,+16
108,33,2017,21,41.4,1,41,7,17,.412,2,4,.500,3,4,.750,2,4,6,2,0,1,4,2,19,9.4,+1
109,34,2017,21,85.54,1,36,4,10,.400,1,3,.333,6,8,.750,0,4,4,3,1,0,1,2,15,11.3,+6
110,35,2017,21,85.54,1,38,10,18,.556,4,6,.667,1,4,.250,1,3,4,5,0,0,2,3,25,17.1,-7
111,36,2017,21,61.36,1,40,9,21,.429,3,6,.500,7,9,.778,3,5,8,7,2,1,2,5,28,23.3,-5
112,37,2017,21,0.01,1,34,9,16,.563,2,3,.667,2,2,1.000,1,6,7,3,1,0,0,5,22,18.0,+9
113,38,2017,21,35.91,1,34,9,20,.450,3,5,.600,3,6,.500,1,4,5,2,0,1,2,2,24,13.6,+9
114,39,2017,21,24.19,1,32,4,9,.444,0,3,.000,0,0,,3,7,10,9,1,0,2,3,8,11.6,-1
115,40,2017,21,58.72,1,35,9,17,.529,2,4,.500,3,5,.600,0,5,5,1,2,0,2,3,23,14.9,-7
116,41,2017,21,60.31,1,31,5,15,.333,0,2,.000,5,7,.714,2,4,6,2,0,1,2,2,15,7.6,-15
117,42,2017,21,72.45,1,37,8,17,.471,3,6,.500,6,7,.857,2,5,7,6,0,0,4,3,25,17.8,+5
118,43,2017,21,35.91,0,32,7,18,.389,0,4,.000,2,3,.667,2,5,7,4,1,1,2,1,16,10.8,-10
119,44,2017,21,60.31,1,39,11,19,.579,2,5,.400,4,4,1.000,0,8,8,7,3,1,3,3,28,25.9,+3
120,45,2017,21,58.72,1,37,8,16,.500,0,4,.000,4,5,.800,1,3,4,2,0,3,3,3,20,12.5,-6
121,46,2017,21,46.79,1,36,8,17,.471,0,3,.000,5,6,.833,2,11,13,2,0,0,3,2,21,14.2,-19
122,47,2017,21,51.86,1,31,2,13,.154,0,3,.000,0,0,,4,4,8,1,0,0,3,2,4,-3.4,-2
123,48,2017,21,20.5,1,31,6,12,.500,0,2,.000,5,6,.833,1,6,7,0,1,1,3,3,17,10.6,-18
124,49,2017,21,96.95,1,34,10,20,.500,2,7,.286,5,5,1.000,1,10,11,4,2,1,3,3,27,22.0,-5
125,50,2017,21,90.19,1,30,7,10,.700,0,1,.000,4,6,.667,2,7,9,2,0,1,2,1,18,16.2,-6
126,51,2017,21,35.91,1,20,6,11,.545,0,1,.000,2,3,.667,0,1,1,2,1,0,2,3,14,7.8,-13
127,1,2018,22,75.99,0,14,4,7,.571,0,1,.000,4,6,.667,1,2,3,0,0,0,0,1,12,8.8,-4
128,2,2018,22,77.66,0,17,2,4,.500,1,1,1.000,6,6,1.000,0,1,1,2,1,2,1,2,11,11.3,-5
129,3,2018,22,75.99,0,20,4,9,.444,0,2,.000,2,2,1.000,0,3,3,0,1,0,1,1,10,5.8,+11
130,4,2018,22,28.61,0,18,2,5,.400,0,2,.000,0,0,,0,3,3,1,1,0,2,1,4,1.5,-20
131,5,2018,22,74.31,0,17,2,8,.250,0,0,,3,4,.750,1,2,3,0,0,0,0,0,7,3.1,0
132,6,2018,22,76.43,0,16,5,8,.625,1,2,.500,1,1,1.000,2,3,5,0,1,0,1,0,12,10.7,-7
133,7,2018,22,22.36,0,20,3,7,.429,0,0,,2,2,1.000,2,5,7,1,1,1,4,3,8,4.4,+6
134,8,2018,22,50.18,0,24,7,14,.500,2,3,.667,2,2,1.000,2,4,6,2,1,0,0,1,18,15.6,+3
135,9,2018,22,54.2,0,26,6,10,.600,2,3,.667,5,6,.833,1,4,5,1,0,0,0,1,19,16.2,+5
136,10,2018,22,40.01,0,18,3,7,.429,1,2,.500,0,2,.000,0,4,4,0,0,0,4,2,7,-1.1,-16
137,11,2018,22,47.38,0,25,5,12,.417,1,3,.333,0,0,,3,2,5,3,0,1,0,1,11,9.7,-16
138,12,2018,22,13.53,0,21,5,11,.455,3,5,.600,0,2,.000,2,5,7,2,2,0,1,3,13,10.6,+12
139,13,2018,22,47.38,0,23,7,10,.700,1,2,.500,0,0,,1,4,5,0,0,0,1,1,15,11.3,+8
140,14,2018,22,25.48,0,25,5,12,.417,0,1,.000,0,0,,0,2,2,3,1,0,1,2,10,5.5,-6
141,15,2018,22,75.99,0,23,5,8,.625,2,3,.667,0,0,,1,3,4,5,0,0,1,0,12,12.5,+1
142,16,2018,22,81.46,0,21,3,6,.500,0,2,.000,0,0,,0,3,3,2,0,0,3,0,6,2.3,+11
143,17,2018,22,70.29,0,22,6,10,.600,1,3,.333,1,2,.500,1,3,4,2,0,1,1,2,14,10.9,-12
144,18,2018,23,74.31,0,20,7,12,.583,1,3,.333,0,0,,1,3,4,2,0,0,0,1,15,12.0,-5
145,19,2018,23,89.4,0,25,5,10,.500,1,3,.333,1,1,1.000,2,4,6,3,2,1,4,3,12,9.2,-14
146,20,2018,23,72.19,0,30,9,15,.600,0,4,.000,2,2,1.000,2,4,6,3,2,1,3,4,20,15.9,-8
147,21,2018,23,78.78,1,30,3,10,.300,0,0,,0,0,,1,2,3,4,0,0,0,3,6,3.1,+4
148,22,2018,23,8.95,0,18,3,6,.500,1,2,.500,1,2,.500,0,2,2,3,0,2,0,2,8,7.9,-5
149,23,2018,23,72.19,0,18,1,12,.083,0,4,.000,0,0,,0,1,1,2,3,1,2,1,2,-3.0,0
150,24,2018,23,43.25,0,25,6,12,.500,2,3,.667,0,0,,1,6,7,3,0,0,0,4,14,11.0,-8
151,25,2018,23,45.6,0,25,4,10,.400,0,3,.000,0,0,,1,2,3,3,1,0,0,2,8,6.2,+6
152,26,2018,23,76.43,0,39,14,23,.609,5,8,.625,2,2,1.000,2,8,10,2,2,0,1,3,35,29.5,-9
153,27,2018,23,1.02,0,30,5,10,.500,1,3,.333,1,2,.500,1,2,3,3,1,0,1,1,12,9.6,+13
154,28,2018,23,77.66,0,31,6,21,.286,0,4,.000,1,2,.500,6,4,10,2,1,0,2,3,13,4.9,0
155,29,2018,23,75.99,1,37,7,15,.467,2,3,.667,0,0,,2,10,12,5,1,0,2,0,16,15.2,+13
156,30,2018,23,70.29,1,28,7,13,.538,2,4,.500,0,0,,4,5,9,0,2,0,5,2,16,10.2,-5
157,31,2018,23,13.53,0,23,9,15,.600,1,2,.500,6,8,.750,2,3,5,0,1,0,4,0,25,16.6,-18
