,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,2015,24,79.78,0,17,4,7,.571,0,0,,4,8,.500,0,6,6,1,0,0,1,4,12,7.0,+1
1,2,2015,24,39.08,0,19,4,8,.500,0,0,,1,2,.500,2,6,8,0,0,0,1,3,9,5.6,-14
2,3,2015,24,100.01,0,24,4,7,.571,0,0,,0,1,.000,2,6,8,2,0,2,1,4,8,7.7,-3
3,4,2015,24,51.45,0,25,4,14,.286,0,0,,2,2,1.000,1,9,10,3,2,0,0,2,10,8.5,+13
4,5,2015,24,42.5,0,23,6,12,.500,0,0,,2,4,.500,2,7,9,1,1,1,0,2,14,12.3,+3
5,6,2015,24,82.66,0,25,7,9,.778,0,0,,1,1,1.000,2,5,7,1,0,1,0,4,15,14.2,+20
6,7,2015,24,82.66,0,16,4,5,.800,0,0,,2,4,.500,3,3,6,1,0,1,1,4,10,9.1,-12
7,8,2015,24,39.08,0,16,4,5,.800,0,0,,0,0,,3,3,6,1,0,0,1,4,8,7.2,-6
8,9,2015,24,100.01,0,21,3,6,.500,0,0,,4,4,1.000,1,11,12,2,1,0,0,0,10,13.4,+18
9,10,2015,24,74.33,0,26,5,8,.625,0,0,,3,4,.750,1,8,9,3,0,2,1,0,13,14.6,+13
10,11,2015,24,82.5,0,25,3,5,.600,0,0,,1,3,.333,2,6,8,0,2,0,3,3,7,4.9,-3
11,12,2015,24,35.42,0,22,1,4,.250,0,0,,4,6,.667,2,4,6,1,0,2,2,3,6,4.3,-18
12,13,2015,24,40.71,0,21,3,6,.500,0,0,,5,5,1.000,2,2,4,1,2,1,0,4,11,11.8,-9
13,14,2015,24,51.92,0,13,5,7,.714,0,0,,3,4,.750,0,1,1,0,2,0,0,2,13,11.2,+3
14,15,2015,24,71.14,0,20,1,6,.167,0,1,.000,0,0,,2,6,8,3,0,2,2,0,2,2.9,-4
15,16,2015,24,0.01,0,12,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,2,1,4,1.6,0
16,17,2015,24,77.21,0,20,3,6,.500,0,1,.000,0,0,,2,2,4,1,3,1,1,2,6,7.6,0
17,18,2015,24,74.1,0,12,0,2,.000,0,2,.000,2,2,1.000,1,5,6,0,0,1,1,2,2,1.7,+4
18,19,2015,24,70.98,0,13,2,6,.333,0,0,,0,0,,2,1,3,1,1,1,0,2,4,3.9,-19
19,20,2015,24,74.33,0,16,4,5,.800,0,0,,3,5,.600,1,5,6,1,0,1,1,0,11,10.9,+20
20,21,2015,24,69.12,0,19,2,3,.667,0,0,,4,4,1.000,2,4,6,0,0,0,1,2,8,7.5,-14
21,22,2015,24,19.08,0,22,4,10,.400,0,1,.000,6,7,.857,3,3,6,0,1,0,1,4,14,9.6,-5
22,23,2015,24,53.94,0,20,3,6,.500,0,0,,3,4,.750,2,2,4,0,0,0,0,0,9,7.6,-3
23,24,2015,24,79.78,0,16,2,2,1.000,0,0,,4,5,.800,0,6,6,0,0,0,0,3,8,7.6,+4
24,25,2015,24,30.83,0,7,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,3,2,0.8,-8
25,26,2015,24,71.14,0,9,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,0,3,0,-0.9,0
26,27,2015,24,51.45,0,14,1,3,.333,0,0,,1,2,.500,2,2,4,0,0,0,1,3,3,0.7,-8
27,28,2015,24,93.78,0,8,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,2,2,1.9,+3
28,29,2015,24,60.17,0,20,4,6,.667,0,0,,1,3,.333,2,4,6,0,2,0,1,6,9,6.8,-12
29,30,2015,24,78.61,0,15,3,7,.429,0,0,,2,2,1.000,1,1,2,1,1,0,0,1,8,6.6,-3
30,31,2015,24,37.13,0,25,5,9,.556,0,0,,0,0,,1,3,4,1,0,0,1,4,10,5.4,+7
31,32,2016,24,45.07,0,13,0,5,.000,0,0,,1,2,.500,5,0,5,0,1,0,0,2,1,0.8,-15
32,33,2016,24,82.66,0,8,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-2
33,34,2016,24,82.66,0,29,4,9,.444,0,0,,5,6,.833,3,7,10,2,2,2,1,3,13,14.7,+14
34,35,2016,24,78.61,0,8,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,2,1,4,1.3,-9
35,36,2016,24,89.27,0,13,0,0,,0,0,,0,0,,0,4,4,1,1,1,1,1,0,2.2,-7
36,37,2016,24,44.91,0,3,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-2
37,38,2016,24,51.92,0,32,2,12,.167,0,2,.000,4,5,.800,3,6,9,2,2,0,2,2,8,4.5,-16
38,39,2016,24,60.17,0,14,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0,-0.1,+3
39,40,2016,24,0.01,0,15,4,8,.500,2,3,.667,5,5,1.000,0,2,2,0,0,1,1,2,15,10.5,-9
40,41,2016,24,35.42,0,17,2,4,.500,0,0,,0,0,,0,4,4,1,1,1,1,1,4,4.2,-12
41,42,2016,24,89.27,0,2,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-7
42,43,2016,24,51.92,0,6,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,2,0,0.2,-12
43,44,2016,24,74.33,0,13,2,4,.500,0,0,,2,3,.667,1,0,1,1,0,0,0,0,6,5.0,+10
44,45,2016,24,100.01,0,10,1,3,.333,0,0,,2,2,1.000,0,2,2,0,0,0,0,0,4,2.9,-3
45,46,2016,24,37.13,0,25,4,5,.800,0,0,,3,5,.600,1,4,5,3,0,0,2,2,11,9.5,-8
46,47,2016,24,93.78,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
47,48,2016,24,79.78,0,11,2,2,1.000,0,0,,2,2,1.000,1,3,4,0,0,0,0,1,6,6.6,+12
48,49,2016,24,19.08,0,7,0,1,.000,0,0,,2,2,1.000,0,2,2,0,0,0,1,2,2,0.1,-1
49,50,2016,24,0.01,0,13,1,3,.333,0,2,.000,6,8,.750,1,3,4,1,1,0,0,1,8,8.4,+9
50,51,2016,24,71.14,0,14,3,3,1.000,0,0,,4,4,1.000,3,2,5,0,1,0,1,2,10,11.0,+8
51,52,2016,24,40.71,0,11,3,3,1.000,0,0,,1,1,1.000,0,2,2,0,0,0,1,0,7,5.7,-2
52,53,2016,24,61.64,0,3,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,2,0,0.9,-4
53,54,2016,24,82.5,0,9,1,1,1.000,0,0,,4,4,1.000,1,1,2,0,0,0,1,1,6,5.3,-4
54,55,2016,24,51.92,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
55,56,2016,24,89.27,0,8,1,3,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,0,2,2.3,-1
56,57,2016,24,61.64,0,3,0,2,.000,0,0,,0,0,,2,0,2,0,2,0,1,1,0,0.6,-8
57,58,2016,24,39.08,0,5,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-0.4,+11
58,59,2016,24,44.91,0,2,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.9,-5
59,60,2016,24,37.13,0,1,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-4
60,61,2016,24,37.13,0,23,2,7,.286,0,1,.000,1,2,.500,2,5,7,4,0,0,1,4,5,3.6,+14
61,62,2016,24,74.1,0,16,3,4,.750,0,0,,5,7,.714,3,3,6,2,0,1,0,1,11,13.3,-1
62,63,2016,24,77.21,1,29,8,13,.615,0,0,,0,0,,2,5,7,0,2,1,0,4,16,14.1,-1
63,64,2016,24,69.12,1,17,1,6,.167,0,0,,0,0,,3,1,4,1,0,0,1,1,2,-0.1,-12
64,65,2016,24,51.68,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
65,66,2016,24,89.27,0,3,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+4
66,67,2016,24,71.14,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,+4
67,68,2016,24,39.08,0,8,2,2,1.000,0,0,,0,2,.000,1,2,3,0,0,0,0,0,4,3.9,+8
68,69,2016,24,0.01,0,2,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-3
69,1,2016,25,55.34,0,16,0,2,.000,0,0,,0,2,.000,3,4,7,1,0,1,0,2,0,1.7,+1
70,2,2016,25,60.31,0,19,1,1,1.000,0,0,,0,0,,2,2,4,0,3,1,0,2,2,6.6,-16
71,3,2016,25,60.31,0,12,3,7,.429,1,2,.500,0,0,,0,2,2,1,1,0,0,0,7,5.6,-4
72,4,2016,25,20.5,0,15,5,8,.625,0,0,,1,2,.500,0,1,1,0,0,0,0,3,11,6.1,-1
73,5,2016,25,76.15,0,23,2,3,.667,0,0,,3,4,.750,2,6,8,3,3,1,0,2,7,13.5,-5
74,6,2016,25,62.42,0,10,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,1,3,0,-1.6,-10
75,7,2016,25,100.01,0,26,5,9,.556,0,0,,0,0,,1,3,4,0,5,1,1,0,10,12.0,-4
76,8,2016,25,3.39,1,26,6,8,.750,0,1,.000,2,3,.667,3,6,9,1,2,0,0,1,14,16.6,-6
77,9,2016,25,85.54,0,18,2,8,.250,0,0,,2,2,1.000,1,3,4,0,1,1,2,1,6,2.1,-15
78,10,2016,25,51.86,0,29,1,8,.125,0,1,.000,1,2,.500,1,7,8,0,2,1,1,3,3,0.7,-1
79,11,2016,25,38.45,0,17,0,3,.000,0,0,,0,0,,0,1,1,0,0,2,0,3,0,-1.6,-11
