,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
34,35,2019,23,24.36,1,33,8,19,.421,0,4,.000,0,0,,1,0,1,4,0,0,2,2,16,6.6,+12
35,36,2019,23,40.71,1,35,9,23,.391,3,10,.300,7,11,.636,1,4,5,2,0,1,2,2,28,15.1,+18
36,37,2019,23,9.96,1,37,11,24,.458,2,4,.500,16,18,.889,3,7,10,4,1,1,1,5,40,32.5,-3
37,38,2019,23,45.96,1,38,7,17,.412,1,2,.500,2,2,1.000,2,4,6,3,1,2,2,3,17,11.8,-2
38,39,2019,23,57.78,1,39,7,21,.333,2,8,.250,2,3,.667,3,4,7,1,1,0,5,1,18,5.3,0
39,40,2019,23,33.18,1,27,4,14,.286,0,0,,4,6,.667,2,2,4,0,2,1,1,2,12,5.9,-25
40,41,2019,23,50.25,1,36,7,12,.583,3,5,.600,0,2,.000,1,4,5,1,0,0,2,1,17,10.8,+2
41,42,2019,23,74.04,1,39,3,14,.214,1,3,.333,3,7,.429,2,5,7,0,0,0,2,4,10,-0.9,+7
42,43,2019,23,74.04,1,33,7,18,.389,1,5,.200,2,4,.500,3,6,9,2,0,0,2,3,17,8.5,+26
43,44,2019,23,40.71,1,37,9,23,.391,1,4,.250,4,5,.800,3,5,8,3,2,0,2,4,23,14.2,+15
44,45,2019,23,6.48,1,37,8,26,.308,1,4,.250,4,7,.571,3,8,11,3,1,1,5,1,21,7.7,+8
45,46,2019,23,6.48,1,37,13,23,.565,3,8,.375,6,7,.857,0,3,3,4,3,0,4,2,35,25.6,-6
46,47,2019,23,25.25,1,41,4,19,.211,1,5,.200,3,4,.750,3,2,5,4,1,1,3,0,12,4.1,+7
47,48,2019,23,33.99,1,34,4,10,.400,0,3,.000,2,2,1.000,0,4,4,2,1,1,0,2,10,8.1,+7
48,49,2019,23,25.25,1,35,5,18,.278,1,6,.167,1,2,.500,3,3,6,2,0,1,3,2,12,2.3,-8
49,50,2019,23,24.36,1,36,10,28,.357,0,2,.000,3,5,.600,6,3,9,3,3,2,2,0,23,16.2,-9
50,51,2019,23,57.78,1,35,10,17,.588,1,2,.500,2,3,.667,0,10,10,7,0,2,2,3,23,20.8,-1
51,52,2019,23,68.29,1,35,5,15,.333,3,5,.600,4,6,.667,1,5,6,1,2,2,1,1,17,12.6,-5
52,53,2019,24,0.01,1,37,7,15,.467,3,5,.600,1,2,.500,3,6,9,4,0,0,1,2,18,14.8,-24
53,54,2019,24,45.48,1,31,3,10,.300,1,7,.143,1,2,.500,0,3,3,5,0,1,3,3,8,2.7,-7
54,55,2019,24,68.05,1,40,9,20,.450,2,6,.333,1,2,.500,0,3,3,1,1,1,0,2,21,12.7,+3
55,56,2019,24,7.78,1,37,4,14,.286,0,3,.000,3,5,.600,1,4,5,1,0,2,1,3,11,3.8,-7
56,57,2019,24,69.91,1,32,6,12,.500,0,2,.000,2,4,.500,0,4,4,0,0,1,0,3,14,7.9,-15
57,58,2019,24,9.96,1,33,7,15,.467,3,6,.500,1,2,.500,1,5,6,3,1,1,2,3,18,12.7,-1
58,59,2019,24,33.26,1,32,8,15,.533,2,5,.400,0,0,,0,4,4,2,1,1,2,2,18,12.2,-8
59,60,2019,24,6.48,1,29,6,17,.353,1,4,.250,1,3,.333,0,3,3,0,0,1,0,1,14,4.9,-1
60,61,2019,24,56.16,1,32,6,17,.353,2,5,.400,0,0,,0,4,4,2,1,1,2,0,14,6.8,-29
