,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
47,48,2019,24,6.48,1,31,8,17,.471,0,0,,6,8,.750,2,6,8,7,1,6,5,6,22,18.4,-2
48,49,2019,24,9.96,1,36,9,17,.529,0,1,.000,4,6,.667,7,8,15,1,1,2,5,4,22,16.7,+2
49,50,2019,24,74.04,1,23,4,13,.308,0,0,,8,8,1.000,4,5,9,1,0,1,2,3,16,11.0,+13
50,51,2019,24,68.05,1,33,4,10,.400,0,0,,7,8,.875,3,6,9,4,2,3,3,3,15,15.8,+21
51,52,2019,24,23.8,1,22,2,7,.286,0,0,,4,4,1.000,3,2,5,6,1,0,2,4,8,8.2,-9
52,53,2019,24,50.25,1,32,9,15,.600,0,0,,4,4,1.000,2,1,3,6,1,2,1,5,22,20.4,+18
53,54,2019,24,45.96,1,21,9,11,.818,0,0,,0,0,,4,6,10,1,0,1,2,6,18,15.5,-14
54,55,2019,24,9.96,1,29,2,7,.286,0,0,,5,8,.625,2,10,12,1,1,2,1,6,9,7.8,-11
55,56,2019,24,41.19,1,25,5,14,.357,0,0,,1,4,.250,5,6,11,1,0,0,2,3,11,4.8,0
56,57,2019,24,39.57,1,28,10,15,.667,0,1,.000,7,8,.875,3,9,12,1,0,3,5,4,27,21.1,+17
57,58,2019,24,33.18,1,23,9,13,.692,0,0,,6,7,.857,3,7,10,4,0,0,0,3,24,23.9,+24
58,59,2019,24,100.01,1,29,6,10,.600,0,0,,3,3,1.000,1,7,8,4,0,0,2,3,15,12.8,+20
59,60,2019,24,18.05,1,29,5,10,.500,0,0,,6,6,1.000,1,5,6,3,1,2,1,4,16,15.1,+12
60,61,2019,24,23.72,1,19,3,4,.750,0,0,,4,4,1.000,2,5,7,3,2,0,3,4,10,10.8,-3
61,62,2019,24,56.56,1,28,8,13,.615,0,0,,10,11,.909,3,12,15,6,2,1,2,4,26,28.7,+21
62,63,2019,24,25.25,1,30,3,8,.375,0,1,.000,0,0,,0,10,10,9,1,2,2,5,6,9.3,-1
63,64,2019,24,9.96,1,33,4,8,.500,0,1,.000,5,8,.625,7,10,17,3,2,1,3,2,13,16.7,+5
64,65,2019,24,74.04,1,22,4,12,.333,0,0,,6,8,.750,5,4,9,1,0,1,2,3,14,9.3,+11
65,66,2019,24,52.19,1,25,6,14,.429,0,0,,8,9,.889,7,5,12,2,0,0,3,3,20,15.8,+19
66,67,2019,24,57.78,1,22,3,8,.375,0,0,,5,6,.833,3,9,12,5,1,0,5,6,11,8.1,+8
67,68,2019,24,50.25,1,33,10,21,.476,0,1,.000,4,4,1.000,7,9,16,4,2,1,5,3,24,20.2,+3
