,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
43,44,2019,24,25.25,1,29,7,9,.778,6,8,.750,0,0,,0,6,6,3,3,1,2,3,20,20.9,+23
44,45,2019,24,68.05,1,17,1,4,.250,0,3,.000,2,2,1.000,0,0,0,4,1,0,0,4,4,3.8,-7
45,46,2019,24,23.8,1,34,2,7,.286,2,6,.333,0,0,,0,3,3,4,1,1,1,4,6,4.7,+16
46,47,2019,24,100.01,1,25,2,7,.286,2,6,.333,3,3,1.000,0,1,1,4,1,0,3,1,9,5.6,+14
47,48,2019,24,41.19,1,28,4,11,.364,2,7,.286,2,2,1.000,1,2,3,2,0,0,2,2,12,5.8,+2
48,49,2019,24,39.57,1,32,7,15,.467,4,10,.400,3,4,.750,0,2,2,7,5,2,2,0,21,22.8,+2
49,50,2019,24,56.56,1,29,1,6,.167,1,4,.250,0,0,,0,2,2,7,1,1,2,3,3,3.2,+22
50,51,2019,24,68.29,1,28,1,3,.333,1,2,.500,0,0,,0,2,2,2,1,0,0,3,3,3.1,+7
51,52,2019,24,9.96,1,27,6,11,.545,4,9,.444,2,2,1.000,0,4,4,7,2,0,0,1,18,20.4,+4
52,53,2019,24,100.01,1,31,6,10,.600,4,5,.800,1,1,1.000,1,4,5,4,1,0,2,3,17,14.9,+6
53,54,2019,24,40.71,1,24,2,10,.200,2,9,.222,0,0,,1,1,2,5,0,1,0,1,6,4.6,-17
54,55,2019,24,52.19,1,27,1,5,.200,0,2,.000,0,0,,1,2,3,5,1,1,2,3,2,2.2,-21
55,56,2019,24,33.18,1,33,3,14,.214,0,8,.000,2,4,.500,1,3,4,3,1,0,1,3,8,1.1,-3
56,57,2019,24,33.26,1,31,6,11,.545,4,9,.444,0,0,,1,2,3,5,2,1,6,4,16,10.6,-5
57,58,2019,24,0.01,1,30,2,8,.250,1,5,.200,0,0,,1,4,5,1,3,1,3,2,5,2.7,+9
58,59,2019,24,66.51,1,30,2,3,.667,0,1,.000,2,4,.500,2,4,6,5,1,0,1,2,6,9.2,-5
59,60,2019,24,23.72,1,23,1,5,.200,1,2,.500,2,2,1.000,2,2,4,2,1,0,3,3,5,2.1,-25
60,61,2019,24,42.73,1,36,5,8,.625,1,3,.333,2,3,.667,2,4,6,5,2,0,1,3,13,14.9,-9
61,62,2019,24,69.91,1,30,6,7,.857,4,4,1.000,0,0,,1,1,2,0,2,0,1,2,16,14.7,+11
62,63,2019,24,56.16,1,35,4,8,.500,3,6,.500,7,7,1.000,2,2,4,6,1,0,2,3,18,18.0,-20
63,64,2019,24,41.19,1,25,4,9,.444,1,5,.200,0,0,,0,2,2,4,2,0,0,1,9,9.3,+8
64,65,2019,25,45.48,1,30,2,6,.333,1,3,.333,4,4,1.000,0,3,3,5,5,0,3,2,9,11.2,+5
65,66,2019,25,40.71,1,29,6,8,.750,4,6,.667,0,0,,0,2,2,5,2,0,3,3,16,14.7,+7
66,67,2019,25,52.19,1,26,3,5,.600,1,3,.333,1,1,1.000,0,1,1,2,3,1,1,3,8,8.9,-12
67,68,2019,25,45.48,1,29,3,5,.600,1,2,.500,0,0,,2,4,6,4,1,0,4,3,7,5.9,-8
68,69,2019,25,68.05,1,34,5,9,.556,2,6,.333,4,4,1.000,1,0,1,9,5,1,1,4,16,21.8,+10
