,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
18,14,2016,25,51.86,0,24,4,7,.571,4,6,.667,0,0,,0,3,3,0,0,0,3,2,12,5.8,-23
19,15,2016,25,55.34,0,23,1,6,.167,1,5,.200,0,0,,0,2,2,1,0,0,3,4,3,-4.1,-6
20,16,2016,25,83.75,0,18,3,8,.375,2,5,.400,0,0,,0,0,0,1,0,0,0,2,8,3.5,-11
21,17,2016,25,48.9,0,38,5,9,.556,2,4,.500,3,5,.600,1,0,1,1,3,0,2,3,15,11.1,+9
22,18,2016,25,62.42,0,22,4,11,.364,3,8,.375,0,0,,0,4,4,3,0,0,0,1,11,7.8,-6
23,19,2016,25,62.42,0,29,7,12,.583,3,7,.429,0,0,,0,5,5,2,1,0,1,3,17,13.1,-5
24,20,2016,25,61.36,0,27,2,5,.400,1,2,.500,3,4,.750,0,5,5,1,1,0,2,3,8,4.9,+16
25,21,2016,25,96.95,0,24,6,8,.750,2,3,.667,2,2,1.000,1,1,2,0,2,0,0,3,16,14.6,-9
26,22,2016,25,0.01,0,19,4,8,.500,1,2,.500,1,2,.500,0,4,4,0,0,0,1,2,10,5.0,-6
27,23,2016,25,60.31,0,21,2,7,.286,1,4,.250,4,4,1.000,0,7,7,1,0,0,0,5,9,5.7,+8
28,24,2016,25,100.01,0,25,3,10,.300,3,7,.429,2,2,1.000,0,4,4,0,2,0,1,2,11,6.6,+22
29,25,2016,25,72.45,0,18,1,4,.250,0,1,.000,3,3,1.000,0,6,6,1,0,0,0,4,5,3.5,-7
30,26,2016,25,58.72,0,27,7,13,.538,5,9,.556,0,0,,0,2,2,2,2,0,2,3,19,13.5,+5
31,27,2016,25,46.79,0,22,2,6,.333,1,3,.333,0,0,,0,6,6,2,0,0,0,3,5,3.6,-10
32,28,2016,25,3.39,0,19,3,4,.750,3,3,1.000,0,0,,0,3,3,1,0,0,2,2,9,6.2,0
33,29,2016,25,71.18,0,16,0,4,.000,0,3,.000,0,0,,0,3,3,0,0,1,1,2,0,-3.0,-22
34,30,2016,25,53.44,1,11,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,1,0,-1.2,-3
35,31,2017,25,20.5,0,21,3,5,.600,1,3,.333,0,0,,1,0,1,1,0,0,2,2,7,3.3,-10
36,32,2017,25,55.34,1,26,4,8,.500,2,5,.400,0,0,,1,1,2,2,0,2,2,3,10,6.6,-18
37,33,2017,25,71.18,1,18,1,9,.111,0,5,.000,0,0,,3,3,6,1,1,0,1,2,2,-1.0,-14
38,34,2017,25,58.72,1,16,0,4,.000,0,3,.000,0,0,,0,5,5,1,0,0,1,1,0,-2.0,+2
39,35,2017,25,24.19,1,14,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,0.5,-3
40,36,2017,25,39.71,1,26,6,10,.600,2,6,.333,1,2,.500,0,2,2,2,0,0,0,1,15,11.6,-17
41,37,2017,25,46.79,1,24,4,7,.571,3,5,.600,0,0,,1,3,4,0,1,0,0,1,11,9.9,-10
42,38,2017,25,60.31,1,19,5,11,.455,2,8,.250,0,0,,1,2,3,2,0,0,0,1,12,8.6,-25
43,39,2017,25,46.79,1,18,0,3,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,2,0,-1.9,-5
44,40,2017,25,39.71,1,12,3,5,.600,2,2,1.000,0,0,,0,2,2,3,0,0,0,0,8,8.4,+5
45,41,2017,25,85.54,0,8,1,4,.250,1,3,.333,0,0,,0,0,0,1,0,0,0,2,3,0.5,-10
46,42,2017,25,55.34,0,24,5,10,.500,3,4,.750,2,2,1.000,0,2,2,0,3,0,2,3,15,10.4,+14
47,43,2017,25,46.79,0,24,1,6,.167,1,4,.250,0,0,,0,4,4,0,0,0,1,3,3,-1.8,+2
48,44,2017,25,53.44,0,26,4,9,.444,3,7,.429,1,2,.500,0,4,4,1,0,0,0,6,12,6.4,-2
49,45,2017,25,61.36,0,19,3,5,.600,2,3,.667,0,0,,0,2,2,0,0,0,1,0,8,5.3,-6
50,46,2017,25,35.91,0,20,1,4,.250,1,1,1.000,2,4,.500,1,1,2,2,0,0,3,5,5,-0.8,-13
51,47,2017,25,38.45,0,10,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,2,3,0.5,-10
52,48,2017,25,62.42,0,20,5,9,.556,4,6,.667,0,0,,0,1,1,2,1,0,0,0,14,12.4,+9
53,49,2017,25,96.95,0,23,2,7,.286,2,5,.400,1,2,.500,1,4,5,0,0,1,2,1,7,2.7,-16
54,50,2017,25,3.39,1,26,3,7,.429,2,4,.500,0,0,,0,1,1,1,2,2,2,1,8,6.3,-21
55,51,2017,25,83.75,0,20,2,6,.333,2,6,.333,0,0,,0,3,3,0,0,0,1,4,6,0.9,-6
56,52,2017,25,20.5,0,10,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,0,0,1,2,-0.1,-3
57,1,2017,26,70.29,0,18,4,6,.667,2,4,.500,0,0,,1,2,3,1,0,0,0,1,10,9.0,+9
58,2,2017,26,74.31,0,17,2,5,.400,2,3,.667,0,0,,0,3,3,1,1,1,1,3,6,4.4,-2
59,3,2017,26,70.29,0,17,2,6,.333,0,3,.000,0,0,,0,0,0,2,1,0,0,0,4,3.0,+5
60,4,2017,26,89.4,0,18,4,9,.444,3,7,.429,0,0,,0,0,0,0,0,0,0,2,11,5.5,+5
61,5,2017,26,75.99,0,27,2,6,.333,2,4,.500,0,0,,0,1,1,1,1,0,0,4,6,3.0,-13
62,6,2017,26,76.43,0,22,6,11,.545,4,8,.500,0,0,,1,0,1,1,0,0,0,2,16,11.3,+9
63,7,2017,26,100.01,0,19,3,6,.500,0,2,.000,0,1,.000,2,3,5,2,1,0,0,1,6,6.9,+19
64,8,2017,26,45.6,0,22,3,7,.429,1,5,.200,3,3,1.000,0,3,3,0,0,0,1,1,10,5.8,-4
65,9,2017,26,100.01,0,25,7,13,.538,3,7,.429,1,1,1.000,0,3,3,1,1,1,2,3,18,11.8,+5
66,10,2017,26,76.43,0,21,2,5,.400,1,3,.333,1,1,1.000,0,3,3,0,2,0,1,0,6,5.2,-8
67,11,2017,26,26.49,0,21,4,9,.444,1,5,.200,1,1,1.000,0,3,3,2,0,2,0,0,10,9.0,-3
68,12,2017,26,0.01,0,23,1,3,.333,1,3,.333,0,0,,0,0,0,1,2,0,0,5,3,2.0,-12
69,13,2017,26,1.02,0,19,7,14,.500,5,11,.455,0,0,,2,2,4,0,0,0,0,2,19,13.2,-2
70,14,2017,26,0.01,0,22,3,7,.429,2,6,.333,0,0,,0,3,3,2,2,0,1,4,8,6.0,+14
71,15,2017,26,43.25,0,20,1,8,.125,1,8,.125,3,4,.750,0,0,0,0,0,0,0,0,6,0.4,-9
72,16,2017,26,89.4,0,28,7,10,.700,4,7,.571,0,2,.000,1,4,5,4,2,1,3,3,18,16.2,+2
73,17,2017,26,26.49,0,20,4,6,.667,3,5,.600,2,2,1.000,0,2,2,5,0,0,1,3,13,12.3,-3
74,18,2017,26,81.46,1,37,4,10,.400,4,8,.500,1,2,.500,1,5,6,1,0,1,1,0,13,9.8,+18
75,19,2017,26,25.48,1,28,4,11,.364,2,6,.333,0,0,,0,4,4,1,0,0,2,1,10,3.4,-8
76,20,2017,26,60.79,1,30,4,9,.444,1,5,.200,2,3,.667,0,4,4,2,0,0,0,2,11,7.7,+3
77,21,2017,26,74.31,0,26,4,7,.571,4,6,.667,1,1,1.000,0,3,3,3,0,0,3,4,13,8.1,-12
78,22,2017,26,74.31,0,31,3,6,.500,3,5,.600,2,2,1.000,2,2,4,0,1,0,4,4,11,5.4,+6
79,23,2017,26,38.67,0,26,2,8,.250,1,5,.200,2,4,.500,1,4,5,1,0,0,1,3,7,1.8,-5
80,24,2017,26,54.2,0,26,3,8,.375,1,5,.200,0,0,,0,4,4,0,0,0,1,5,7,0.8,-9
81,25,2017,26,75.99,0,21,3,9,.333,1,7,.143,0,0,,0,2,2,1,0,0,1,1,7,1.8,-18
82,26,2017,26,22.36,1,30,3,8,.375,0,4,.000,0,0,,0,2,2,0,1,0,2,3,6,0.0,-36
83,27,2017,26,47.38,0,25,6,11,.545,2,5,.400,0,0,,0,1,1,3,0,0,1,2,14,9.3,-14
84,28,2017,26,82.02,0,25,5,9,.556,2,4,.500,2,2,1.000,0,1,1,2,1,0,1,0,14,11.4,+6
85,29,2017,26,54.2,0,31,3,9,.333,1,7,.143,0,0,,1,3,4,7,0,0,0,2,7,7.6,+17
86,30,2017,26,47.38,0,19,2,5,.400,1,2,.500,0,0,,1,2,3,1,0,1,0,1,5,4.6,+6
87,31,2017,26,8.95,0,25,2,5,.400,1,4,.250,0,0,,0,1,1,2,0,0,1,0,5,3.0,-13
88,32,2017,26,50.18,0,17,2,6,.333,0,3,.000,0,0,,2,2,4,1,1,0,0,1,4,3.9,-1
89,33,2017,26,28.61,0,29,7,9,.778,4,4,1.000,3,4,.750,0,7,7,0,0,0,3,2,21,15.4,+16
90,34,2017,26,1.02,0,20,4,7,.571,1,3,.333,0,0,,0,3,3,2,1,0,1,1,9,7.6,-1
91,35,2018,26,70.29,0,25,4,8,.500,1,4,.250,0,0,,0,4,4,0,1,0,2,0,9,5.2,-3
92,36,2018,26,81.57,0,27,6,7,.857,4,5,.800,1,2,.500,1,3,4,1,0,0,2,0,17,14.4,+4
93,37,2018,26,1.02,0,32,4,9,.444,0,3,.000,2,2,1.000,3,9,12,2,0,1,2,3,10,9.0,-1
94,38,2018,26,22.36,1,37,4,11,.364,2,5,.400,2,2,1.000,2,4,6,2,0,0,1,5,12,6.9,-7
95,39,2018,26,40.01,1,25,2,7,.286,2,5,.400,3,3,1.000,0,2,2,1,1,0,1,0,9,6.2,-13
96,40,2018,26,74.31,0,23,4,6,.667,2,2,1.000,0,0,,2,1,3,2,0,0,0,2,10,9.7,-4
97,41,2018,26,54.2,0,21,3,6,.500,2,3,.667,3,3,1.000,0,2,2,0,0,0,1,2,11,6.8,-1
98,42,2018,26,75.99,0,23,3,5,.600,1,2,.500,3,4,.750,1,4,5,1,1,0,1,0,10,9.9,-18
99,43,2018,26,8.95,0,32,7,13,.538,4,9,.444,0,0,,0,1,1,0,1,0,0,1,18,12.6,+6
100,44,2018,26,28.61,0,22,4,5,.800,2,3,.667,2,2,1.000,0,1,1,1,0,0,1,2,12,9.3,+5
101,45,2018,26,40.01,0,23,4,7,.571,1,3,.333,3,4,.750,0,3,3,1,0,0,1,2,12,8.1,0
102,46,2018,26,38.67,0,23,7,10,.700,5,5,1.000,0,0,,0,0,0,1,0,1,1,2,19,14.4,-2
103,47,2018,26,71.74,0,25,4,10,.400,3,4,.750,0,0,,1,2,3,3,0,0,0,2,11,8.2,-3
104,48,2018,26,81.57,0,31,4,10,.400,0,0,,1,1,1.000,3,2,5,2,1,0,0,3,9,7.5,-14
105,49,2018,26,75.99,0,23,2,3,.667,1,2,.500,4,5,.800,0,1,1,0,0,0,2,0,9,5.6,-23
106,50,2018,26,13.53,0,18,1,5,.200,0,2,.000,0,0,,1,3,4,1,0,1,0,3,2,0.7,+17
107,51,2018,26,45.6,0,24,3,5,.600,2,4,.500,3,3,1.000,0,7,7,1,1,0,0,2,11,11.7,-13
108,52,2018,26,71.74,0,25,3,11,.273,1,6,.167,1,1,1.000,1,4,5,3,0,0,1,1,8,4.1,-11
109,53,2018,26,25.48,1,28,3,10,.300,1,5,.200,1,1,1.000,4,4,8,4,0,0,2,2,8,6.2,+2
110,54,2018,26,40.01,1,35,7,13,.538,4,8,.500,0,1,.000,1,5,6,6,0,1,5,2,18,12.6,+1
111,55,2018,26,50.18,1,34,4,8,.500,2,4,.500,2,2,1.000,2,8,10,3,2,2,1,6,12,13.9,+4
112,56,2018,26,72.19,0,26,7,11,.636,1,4,.250,1,1,1.000,0,2,2,1,1,0,0,3,16,12.2,-13
113,57,2018,26,47.38,0,23,4,11,.364,1,4,.250,0,0,,0,2,2,0,0,0,0,1,9,3.1,+6
114,58,2018,26,57.66,0,29,4,8,.500,3,5,.600,1,2,.500,1,1,2,2,2,1,2,1,12,10.3,-3
115,59,2018,26,78.78,0,29,6,11,.545,3,6,.500,0,0,,2,5,7,0,0,0,3,4,15,8.0,+8
116,60,2018,26,89.4,0,22,2,3,.667,1,2,.500,0,0,,0,3,3,2,1,0,2,2,5,4.2,-10
117,61,2018,26,82.02,0,24,4,9,.444,3,5,.600,0,0,,2,2,4,3,0,0,1,0,11,9.4,-15
118,62,2018,26,72.19,0,25,6,11,.545,3,7,.429,4,4,1.000,2,3,5,1,0,0,1,3,19,14.5,+13
119,63,2018,26,43.25,0,22,1,5,.200,0,2,.000,4,5,.800,1,3,4,1,0,1,2,1,6,3.1,-18
120,64,2018,26,57.66,0,20,5,8,.625,1,3,.333,0,0,,0,0,0,1,0,0,0,3,11,6.9,-4
121,65,2018,26,13.53,0,25,1,5,.200,1,4,.250,2,2,1.000,1,0,1,0,0,1,2,3,5,0.1,-15
122,66,2018,26,22.36,0,21,1,2,.500,1,2,.500,0,0,,0,2,2,2,0,0,1,2,3,2.2,-14
123,67,2018,26,13.53,1,35,3,8,.375,3,6,.500,2,2,1.000,0,2,2,6,0,0,2,5,11,7.4,+8
124,68,2018,26,60.79,1,32,4,8,.500,1,5,.200,2,2,1.000,0,3,3,1,0,0,1,2,11,6.8,+14
125,69,2018,26,81.46,0,17,2,3,.667,1,2,.500,0,0,,0,0,0,1,0,0,6,4,5,-3.2,-6
126,70,2018,26,57.66,0,23,4,9,.444,1,4,.250,2,2,1.000,0,6,6,3,2,1,0,1,11,12.5,+5
127,71,2018,26,22.36,0,19,3,5,.600,1,2,.500,0,0,,1,2,3,0,0,0,3,2,7,2.2,-9
128,72,2018,26,89.4,0,27,11,14,.786,6,7,.857,2,2,1.000,2,5,7,2,1,0,1,1,30,28.5,+8
129,73,2018,26,70.29,0,26,4,4,1.000,2,2,1.000,4,4,1.000,0,3,3,3,0,1,0,2,14,15.7,-2
130,74,2018,26,28.61,0,26,4,9,.444,1,4,.250,4,5,.800,1,1,2,1,1,0,2,1,13,8.2,+12
131,75,2018,26,40.01,0,29,6,12,.500,2,7,.286,1,1,1.000,1,4,5,1,0,0,3,1,15,8.2,-9
132,76,2018,26,13.53,1,21,5,11,.455,3,7,.429,0,1,.000,0,0,0,0,0,0,1,2,13,5.1,-16
133,77,2018,26,71.74,1,29,6,8,.750,3,5,.600,2,2,1.000,0,4,4,6,0,0,0,3,17,18.0,+24
134,78,2018,26,78.78,1,29,6,9,.667,4,5,.800,0,0,,0,4,4,6,1,2,2,0,16,17.9,+22
