,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
20,21,2015,21,77.21,1,28,4,8,.500,0,1,.000,2,4,.500,0,1,1,2,4,2,1,3,10,10.1,0
21,22,2015,21,0.01,1,20,2,3,.667,0,1,.000,1,2,.500,1,3,4,1,0,0,1,1,5,4.2,-11
22,23,2015,21,93.78,0,24,4,10,.400,1,4,.250,0,0,,4,4,8,0,1,2,0,2,9,9.2,-5
23,24,2015,21,51.68,0,17,4,5,.800,0,0,,0,0,,0,0,0,1,1,2,1,2,8,7.4,-19
24,25,2015,21,51.45,0,24,2,9,.222,0,0,,5,6,.833,4,3,7,1,0,0,3,2,9,3.7,-6
25,26,2015,21,60.17,1,27,2,8,.250,0,0,,2,4,.500,2,4,6,3,1,5,1,1,6,8.2,-28
26,27,2015,21,19.08,1,29,2,6,.333,0,2,.000,1,2,.500,0,2,2,1,0,0,2,3,5,-0.7,-20
27,28,2015,21,69.12,0,26,2,8,.250,0,3,.000,4,6,.667,0,1,1,0,1,1,0,2,8,3.6,+7
28,29,2015,21,44.91,0,22,2,9,.222,0,1,.000,2,2,1.000,2,0,2,1,0,1,0,4,6,1.7,+2
29,30,2015,21,71.14,1,26,3,4,.750,1,1,1.000,2,2,1.000,2,4,6,0,0,1,0,2,9,9.9,-8
30,31,2015,21,78.61,0,19,4,4,1.000,0,0,,1,2,.500,0,3,3,1,1,1,1,1,9,9.3,+6
31,32,2015,21,79.78,1,22,0,2,.000,0,1,.000,4,4,1.000,0,3,3,1,0,0,3,5,4,-0.8,+14
32,33,2015,21,40.71,0,10,3,4,.750,1,1,1.000,0,1,.000,1,2,3,1,0,0,0,5,7,5.0,-8
33,34,2015,21,74.1,1,34,4,6,.667,2,3,.667,6,8,.750,3,8,11,2,2,5,3,5,16,19.0,+18
34,35,2016,21,100.01,1,30,2,6,.333,0,2,.000,5,6,.833,1,6,7,3,0,1,1,2,9,8.7,-2
35,36,2016,21,39.08,1,25,3,8,.375,1,3,.333,1,2,.500,0,1,1,0,0,0,0,2,8,2.7,-20
36,37,2016,21,89.27,1,22,1,3,.333,0,1,.000,0,0,,0,2,2,3,0,2,3,6,2,-1.0,0
37,38,2016,21,19.08,0,21,4,7,.571,0,1,.000,3,6,.500,0,2,2,1,1,1,2,0,11,7.5,-28
38,39,2016,21,51.45,1,22,1,3,.333,0,1,.000,1,2,.500,1,3,4,3,0,0,4,2,3,-0.2,+7
39,40,2016,21,44.91,1,30,3,9,.333,0,3,.000,0,5,.000,2,6,8,2,1,1,2,4,6,1.6,-8
40,41,2016,21,69.12,0,14,2,3,.667,1,1,1.000,4,5,.800,0,1,1,1,1,0,1,5,9,6.3,0
41,42,2016,21,61.64,0,27,3,7,.429,1,1,1.000,5,8,.625,1,5,6,1,2,5,0,3,12,14.3,+12
42,43,2016,21,35.42,0,20,2,7,.286,0,2,.000,4,6,.667,2,1,3,2,1,0,1,3,8,5.0,-6
43,44,2016,21,79.78,1,28,3,6,.500,1,2,.500,3,6,.500,0,3,3,5,1,1,3,3,10,7.7,+6
44,45,2016,21,51.68,1,29,8,13,.615,1,3,.333,4,7,.571,2,6,8,2,3,1,2,4,21,18.6,-4
45,46,2016,21,37.13,1,20,4,9,.444,0,3,.000,2,2,1.000,0,1,1,3,1,1,1,0,10,8.4,-19
46,47,2016,21,19.08,0,21,0,4,.000,0,2,.000,0,0,,0,4,4,2,1,4,2,4,0,0.0,-21
47,48,2016,21,53.94,0,26,3,5,.600,1,1,1.000,2,4,.500,2,3,5,5,0,2,2,3,9,9.9,-2
48,49,2016,21,93.78,0,23,3,5,.600,1,2,.500,2,2,1.000,1,6,7,1,1,1,1,2,9,9.8,+5
49,50,2016,21,39.08,0,33,6,7,.857,0,1,.000,5,7,.714,4,7,11,2,0,1,1,5,17,17.7,-7
50,51,2016,21,74.1,1,28,2,8,.250,1,3,.333,2,2,1.000,2,4,6,6,0,4,1,0,7,10.8,+11
51,52,2016,21,82.66,0,25,3,5,.600,0,0,,6,6,1.000,0,0,0,1,0,2,2,5,12,7.8,-22
52,53,2016,21,61.72,0,28,0,2,.000,0,0,,4,6,.667,2,3,5,1,1,1,2,2,4,3.7,-25
53,54,2016,21,61.64,0,26,3,5,.600,0,1,.000,1,2,.500,0,7,7,2,0,1,3,2,7,4.7,-13
54,55,2016,21,51.68,0,24,2,5,.400,0,0,,5,6,.833,2,2,4,2,0,0,2,3,9,6.1,-16
55,56,2016,21,53.94,0,23,3,9,.333,0,1,.000,1,2,.500,0,3,3,5,1,1,1,1,7,6.2,-2
56,57,2016,21,61.64,0,38,4,7,.571,0,2,.000,5,8,.625,0,8,8,1,3,5,3,4,13,13.5,+5
57,58,2016,21,53.94,1,35,6,11,.545,0,2,.000,2,4,.500,2,4,6,4,0,2,2,2,14,11.9,-3
58,59,2016,21,42.5,1,30,3,6,.500,1,2,.500,0,0,,0,6,6,1,0,1,1,4,7,4.6,-15
59,60,2016,21,45.07,1,37,2,9,.222,0,2,.000,2,3,.667,4,3,7,2,1,2,2,4,6,4.0,-4
60,61,2016,21,45.07,1,37,3,8,.375,0,1,.000,0,0,,2,6,8,2,0,2,1,4,6,5.0,-9
61,62,2016,21,74.33,1,35,5,12,.417,1,3,.333,2,4,.500,0,3,3,2,1,1,2,3,13,6.6,-13
62,63,2016,21,93.78,1,16,2,7,.286,0,2,.000,3,4,.750,1,1,2,3,0,2,1,1,7,5.6,+13
63,64,2016,22,53.94,1,29,2,6,.333,0,2,.000,9,14,.643,0,5,5,0,1,3,3,2,13,8.4,+1
64,65,2016,22,51.92,1,34,4,14,.286,0,3,.000,7,12,.583,2,5,7,2,0,3,2,2,15,8.4,-1
65,66,2016,22,35.42,1,25,3,12,.250,1,2,.500,4,4,1.000,3,5,8,2,0,2,2,2,11,7.4,-19
66,67,2016,22,30.83,1,34,6,12,.500,0,1,.000,2,4,.500,1,3,4,2,0,1,1,2,14,9.1,-7
67,68,2016,22,77.21,1,29,2,10,.200,1,2,.500,2,2,1.000,0,3,3,3,2,0,2,4,7,2.2,-6
68,69,2016,22,70.98,1,31,4,11,.364,0,1,.000,5,10,.500,4,3,7,3,0,4,2,4,13,9.9,-7
69,70,2016,22,37.13,1,3,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.1,-8
70,71,2016,22,42.5,1,19,5,10,.500,1,2,.500,6,8,.750,0,2,2,1,2,2,0,1,17,15.5,-8
71,72,2016,22,30.83,1,37,6,17,.353,3,6,.500,5,9,.556,4,5,9,3,0,1,5,5,20,9.0,-4
72,73,2016,22,82.66,1,23,4,9,.444,0,1,.000,2,2,1.000,1,2,3,1,2,0,0,1,10,8.9,-4
73,74,2016,22,69.12,1,32,4,10,.400,1,4,.250,1,7,.143,3,2,5,4,0,1,2,2,10,5.6,+2
74,75,2016,22,78.61,1,43,6,13,.462,1,2,.500,8,13,.615,2,2,4,2,1,3,1,1,21,17.4,-12
75,76,2016,22,51.45,1,14,2,5,.400,1,2,.500,1,1,1.000,0,2,2,2,0,2,1,5,6,3.7,-5
76,77,2016,22,60.17,1,38,7,14,.500,2,4,.500,4,6,.667,1,5,6,1,1,2,1,3,20,15.3,-5
77,1,2016,22,41.4,0,21,4,10,.400,0,1,.000,2,4,.500,0,3,3,0,0,2,2,2,10,3.3,+1
78,2,2016,22,24.19,0,19,2,7,.286,0,1,.000,2,4,.500,0,3,3,0,0,2,1,3,6,1.2,-15
79,3,2016,22,48.9,0,17,2,6,.333,0,0,,2,4,.500,0,2,2,0,0,2,1,1,6,2.4,-1
80,4,2016,22,3.39,0,25,3,9,.333,0,0,,0,2,.000,1,3,4,0,0,0,0,2,6,0.9,-26
81,5,2016,22,89.66,0,19,2,2,1.000,0,0,,0,2,.000,0,2,2,0,1,4,2,1,4,4.6,+1
82,6,2016,22,35.91,0,15,1,4,.250,1,2,.500,1,2,.500,0,1,1,1,0,1,0,2,4,2.1,-3
83,7,2016,22,46.79,0,12,2,3,.667,1,2,.500,2,2,1.000,0,2,2,0,0,1,1,2,7,5.2,-3
84,8,2016,22,48.9,0,13,2,3,.667,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,5,4.6,+3
85,9,2016,22,72.45,0,13,1,3,.333,0,0,,0,2,.000,0,2,2,0,0,0,1,2,2,-1.7,-16
86,10,2016,22,38.55,0,26,5,8,.625,1,4,.250,0,0,,1,4,5,0,2,2,0,2,11,11.9,-13
87,11,2016,22,60.31,0,18,3,6,.500,2,3,.667,0,0,,0,3,3,1,0,1,0,0,8,7.3,-8
88,12,2016,22,74.88,0,12,1,1,1.000,0,0,,1,2,.500,0,3,3,0,3,0,0,1,3,5.8,+4
89,13,2016,22,55.34,0,15,3,3,1.000,1,1,1.000,2,2,1.000,0,1,1,0,0,2,0,4,9,8.2,+20
90,14,2016,22,100.01,0,23,4,5,.800,1,2,.500,0,0,,0,3,3,1,1,0,0,2,9,8.9,-18
91,15,2016,22,83.75,0,31,2,5,.400,0,2,.000,2,4,.500,0,3,3,1,1,1,0,2,6,5.0,-4
92,16,2016,22,96.95,0,28,1,6,.167,0,3,.000,4,6,.667,0,5,5,0,0,1,1,3,6,1.4,+6
93,17,2016,22,38.55,0,25,4,8,.500,1,3,.333,0,0,,1,2,3,0,0,1,1,2,9,5.2,+15
94,18,2016,22,85.54,0,14,0,0,,0,0,,1,4,.250,1,1,2,0,0,1,2,1,1,-0.9,+7
95,19,2016,22,61.36,0,23,1,3,.333,1,3,.333,4,8,.500,2,2,4,1,1,0,1,4,7,4.8,-3
96,20,2016,22,39.71,0,14,3,6,.500,1,2,.500,1,1,1.000,0,2,2,0,0,0,0,3,8,4.4,+1
97,21,2016,22,24.19,0,24,3,6,.500,0,1,.000,0,0,,0,2,2,3,2,0,1,3,6,5.5,-12
98,22,2016,22,60.31,0,23,1,2,.500,0,0,,0,2,.000,2,0,2,0,1,4,0,2,2,4.6,+5
99,23,2016,22,51.86,0,6,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+1
100,24,2016,22,76.15,1,26,3,8,.375,0,1,.000,5,6,.833,0,1,1,0,1,0,1,4,11,4.9,-3
101,25,2016,22,20.5,1,22,2,6,.333,1,1,1.000,2,2,1.000,0,2,2,1,0,0,0,2,7,4.1,-23
102,26,2016,22,90.19,0,28,3,8,.375,1,2,.500,1,2,.500,1,4,5,1,1,1,1,3,8,5.3,+11
103,27,2016,22,24.19,0,27,5,7,.714,3,3,1.000,2,2,1.000,0,1,1,0,1,0,0,1,15,13.0,+3
104,28,2016,22,39.71,0,20,1,1,1.000,1,1,1.000,1,2,.500,1,0,1,1,0,2,0,1,4,5.7,+2
105,29,2016,22,51.86,0,29,1,4,.250,0,2,.000,2,2,1.000,0,2,2,1,1,3,2,4,4,2.4,+6
106,30,2016,22,89.66,0,28,3,5,.600,1,2,.500,2,2,1.000,0,4,4,1,1,1,1,2,9,8.5,+8
107,31,2016,22,35.91,0,24,3,7,.429,0,3,.000,4,4,1.000,0,0,0,1,0,1,0,5,10,5.7,+9
108,32,2016,22,38.45,0,23,2,4,.500,0,0,,5,8,.625,0,1,1,0,0,1,0,1,9,6.4,-21
109,33,2016,22,48.9,0,16,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,5,3.3,+4
110,34,2017,22,62.42,0,28,2,4,.500,0,1,.000,0,2,.000,0,3,3,1,0,2,0,0,4,4.2,-5
111,35,2017,22,53.44,0,27,1,2,.500,0,0,,0,0,,1,3,4,0,0,1,1,0,2,2.3,-2
112,36,2017,22,60.31,0,22,1,5,.200,0,1,.000,0,0,,0,4,4,2,0,2,0,3,2,1.7,-3
113,37,2017,22,96.95,0,24,1,3,.333,0,2,.000,1,1,1.000,0,0,0,0,0,4,1,1,3,2.7,+2
114,38,2017,22,36.65,0,16,3,6,.500,1,3,.333,0,0,,0,2,2,1,0,2,0,2,7,5.9,+4
115,39,2017,22,38.45,0,18,4,6,.667,1,2,.500,1,1,1.000,1,3,4,0,0,0,1,1,10,7.6,-2
116,40,2017,22,89.66,0,19,0,0,,0,0,,2,2,1.000,0,3,3,0,0,0,0,2,2,2.1,-1
117,41,2017,22,83.75,0,19,1,2,.500,1,1,1.000,0,0,,0,2,2,0,0,1,0,2,3,2.5,+4
118,42,2017,22,48.9,1,33,3,4,.750,3,3,1.000,0,0,,1,7,8,1,0,3,2,0,9,11.0,-23
119,43,2017,22,3.39,1,29,2,8,.250,0,2,.000,3,4,.750,1,0,1,1,1,2,0,4,7,4.0,-28
120,44,2017,22,20.5,0,19,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,1,0,1,2,1.9,-6
121,45,2017,22,39.71,0,20,0,2,.000,0,1,.000,1,2,.500,1,4,5,1,0,0,1,3,1,-0.4,-6
122,46,2017,22,53.97,0,21,1,1,1.000,0,0,,0,0,,1,6,7,2,0,1,0,2,2,5.5,0
123,47,2017,22,71.18,0,25,3,8,.375,2,5,.400,0,0,,1,3,4,1,1,1,0,4,8,6.0,-12
124,48,2017,22,0.01,0,11,1,2,.500,0,0,,1,2,.500,0,3,3,0,0,0,1,3,3,0.3,-11
125,49,2017,22,36.65,0,19,5,8,.625,1,4,.250,4,4,1.000,0,1,1,0,1,0,0,2,15,11.9,-2
126,50,2017,22,38.45,0,13,1,3,.333,0,0,,1,2,.500,0,1,1,0,0,0,2,0,3,-0.8,-3
127,51,2017,22,76.15,0,7,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-12
128,52,2017,22,55.34,0,28,3,7,.429,1,3,.333,1,2,.500,3,1,4,0,1,5,1,4,8,8.2,+3
129,53,2017,22,71.18,0,16,1,2,.500,0,0,,0,0,,2,0,2,0,0,1,0,2,2,2.3,+3
130,54,2017,22,3.39,0,22,2,6,.333,0,2,.000,4,4,1.000,1,4,5,2,0,3,0,3,8,8.8,-12
131,55,2017,22,61.36,0,24,3,12,.250,1,4,.250,1,4,.250,2,5,7,4,2,1,1,1,8,6.6,-8
132,56,2017,22,85.54,0,24,3,3,1.000,2,2,1.000,5,8,.625,1,4,5,2,1,2,0,2,13,15.8,+4
133,57,2017,22,100.01,0,19,3,3,1.000,0,0,,1,1,1.000,0,2,2,0,1,1,0,1,7,8.0,-17
134,58,2017,22,39.71,0,20,2,3,.667,0,1,.000,3,3,1.000,0,3,3,1,1,0,1,3,7,6.1,+5
135,59,2017,22,20.5,0,18,3,4,.750,1,2,.500,1,4,.250,0,3,3,1,1,1,1,1,8,7.1,+5
136,60,2017,22,76.15,0,19,0,0,,0,0,,3,4,.750,1,0,1,0,1,0,1,2,3,2.5,+1
137,61,2017,22,90.19,0,12,0,6,.000,0,4,.000,0,0,,2,0,2,2,1,1,2,5,0,-3.7,-6
138,62,2017,22,53.97,0,18,1,2,.500,0,0,,2,2,1.000,0,4,4,1,0,0,1,0,4,3.9,0
139,63,2017,22,76.15,0,11,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,0.3,-18
140,64,2017,22,0.01,0,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+1
141,65,2017,22,20.5,0,12,0,3,.000,0,1,.000,0,0,,2,1,3,0,0,0,1,2,0,-2.2,-7
142,66,2017,23,74.88,0,1,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0.0,-2
143,67,2017,23,46.79,0,7,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,2,1,5,2.0,-6
144,68,2017,23,83.75,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
145,69,2017,23,3.39,0,15,3,4,.750,0,0,,1,4,.250,0,1,1,0,0,0,0,0,7,4.5,+8
146,70,2017,23,58.72,0,10,1,3,.333,1,2,.500,0,0,,2,1,3,2,0,0,0,1,3,4.0,-3
147,71,2017,23,60.31,0,15,1,3,.333,1,2,.500,0,0,,1,1,2,0,1,2,0,2,3,3.9,+9
148,72,2017,23,53.97,0,14,1,3,.333,0,2,.000,2,2,1.000,0,1,1,0,0,2,0,0,4,4.0,-10
149,73,2017,23,72.45,0,19,0,3,.000,0,2,.000,0,2,.000,1,2,3,2,0,2,0,1,0,0.8,+30
150,74,2017,23,0.01,0,6,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,1.2,-14
151,75,2017,23,53.44,0,22,3,3,1.000,2,2,1.000,0,0,,1,2,3,1,0,1,1,3,8,7.6,+5
152,76,2017,23,62.42,0,11,2,5,.400,0,3,.000,0,0,,0,1,1,0,0,0,1,4,4,-1.0,-6
153,77,2017,23,90.19,0,18,1,5,.200,1,3,.333,1,2,.500,1,3,4,0,0,1,0,1,4,2.4,-5
154,78,2017,23,96.95,0,22,1,2,.500,0,0,,0,0,,0,1,1,0,1,1,0,2,2,2.2,+20
155,79,2017,23,89.66,0,21,2,5,.400,1,2,.500,1,2,.500,1,7,8,1,0,1,0,5,6,5.1,+4
156,80,2017,23,96.95,0,17,5,6,.833,1,1,1.000,2,2,1.000,0,4,4,1,1,0,0,1,13,13.3,+4
157,1,2017,23,75.99,0,20,2,6,.333,1,3,.333,0,0,,2,1,3,2,0,0,2,4,5,1.1,+13
158,2,2017,23,0.01,0,12,0,1,.000,0,1,.000,3,4,.750,0,2,2,0,1,2,0,1,3,4.5,-6
159,3,2017,23,81.57,0,19,4,5,.800,1,1,1.000,3,5,.600,1,3,4,0,0,1,1,1,12,10.2,+7
160,4,2017,23,47.38,0,25,2,7,.286,1,2,.500,2,3,.667,2,5,7,1,1,0,1,4,7,4.5,+3
161,5,2017,23,81.57,0,27,2,6,.333,0,2,.000,2,2,1.000,0,2,2,1,1,3,0,2,6,6.2,-11
162,6,2017,23,78.78,0,23,2,4,.500,0,1,.000,2,3,.667,0,4,4,1,3,2,1,2,6,8.1,+2
163,7,2017,23,71.74,0,27,5,9,.556,0,2,.000,7,7,1.000,3,1,4,2,2,0,2,1,17,16.1,+6
164,8,2017,23,1.02,0,23,5,7,.714,1,2,.500,0,1,.000,0,2,2,0,0,1,1,0,11,8.0,+2
165,9,2017,23,26.49,0,28,4,11,.364,0,3,.000,0,0,,3,4,7,2,1,1,1,4,8,5.7,+10
166,10,2017,23,82.02,0,26,4,8,.500,0,2,.000,2,4,.500,2,4,6,1,0,0,1,3,10,6.3,+7
167,11,2017,23,76.43,0,19,3,6,.500,2,3,.667,3,4,.750,3,2,5,1,2,1,2,3,11,10.5,-5
168,12,2017,23,72.19,0,22,2,5,.400,1,3,.333,2,2,1.000,1,1,2,1,0,1,2,5,7,2.7,-4
169,13,2017,23,60.79,1,34,3,6,.500,0,1,.000,4,5,.800,0,8,8,3,1,1,2,4,10,9.2,+13
170,14,2017,23,78.78,0,34,5,9,.556,0,2,.000,5,6,.833,5,6,11,1,1,1,2,3,15,14.8,+11
171,15,2017,23,8.95,0,14,4,6,.667,0,0,,0,0,,0,4,4,0,0,0,0,2,8,5.8,+3
172,16,2017,23,50.18,0,19,4,7,.571,0,1,.000,2,4,.500,0,0,0,1,0,0,1,1,10,5.2,-16
173,17,2017,23,43.25,0,13,1,3,.333,0,0,,0,0,,1,1,2,0,0,2,1,2,2,0.9,+9
174,18,2017,23,40.01,0,15,4,5,.800,0,1,.000,0,1,.000,1,2,3,1,0,0,0,1,8,7.3,0
175,19,2017,23,60.79,0,20,2,6,.333,1,2,.500,4,4,1.000,0,1,1,0,1,0,1,1,9,5.5,-8
176,20,2017,23,70.29,0,20,4,6,.667,0,2,.000,1,2,.500,0,1,1,2,1,2,0,0,9,10.1,-8
177,21,2017,23,81.57,0,24,4,5,.800,1,1,1.000,0,0,,1,2,3,1,1,2,0,1,9,11.1,-16
178,22,2017,23,8.95,0,21,3,5,.600,1,1,1.000,2,2,1.000,3,3,6,0,0,0,0,0,9,9.7,0
179,23,2017,23,0.01,0,18,1,4,.250,0,0,,1,4,.250,1,0,1,0,1,1,0,3,3,0.6,-5
180,24,2017,23,81.46,0,11,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-1.8,-8
181,25,2017,23,57.66,0,19,0,3,.000,0,1,.000,2,2,1.000,2,5,7,0,0,0,0,0,2,2.8,-8
182,26,2017,23,47.38,0,17,3,6,.500,0,1,.000,3,6,.500,1,5,6,0,0,3,0,0,9,9.1,+3
183,27,2017,23,13.53,0,13,3,4,.750,1,2,.500,0,0,,0,0,0,2,1,0,2,1,7,5.4,-4
184,28,2017,23,75.99,0,21,4,7,.571,0,1,.000,1,2,.500,2,2,4,1,0,1,0,5,9,6.7,-11
185,29,2017,23,76.43,0,24,3,6,.500,0,1,.000,2,4,.500,1,2,3,1,0,0,0,3,8,5.0,+2
186,30,2017,23,0.01,0,19,5,7,.714,1,2,.500,0,0,,1,0,1,0,1,2,1,4,11,8.6,-4
187,31,2017,23,74.31,0,13,4,4,1.000,0,0,,0,2,.000,0,2,2,0,0,0,2,4,8,3.0,+3
188,32,2017,23,0.01,0,17,0,2,.000,0,1,.000,2,2,1.000,0,4,4,1,0,1,1,1,2,1.8,+10
189,33,2017,23,25.48,0,18,3,6,.500,1,1,1.000,2,4,.500,0,2,2,0,0,1,1,0,9,5.5,+2
190,34,2017,23,22.36,0,24,1,4,.250,0,1,.000,4,5,.800,0,5,5,1,0,2,2,4,6,3.2,-7
191,35,2017,23,71.74,0,20,5,6,.833,0,0,,2,4,.500,1,1,2,0,0,2,1,1,12,10.0,+5
192,36,2017,23,60.79,0,21,1,6,.167,0,3,.000,0,0,,2,5,7,0,0,1,0,0,2,1.8,+4
193,37,2018,23,45.6,0,17,3,5,.600,0,1,.000,0,0,,0,5,5,1,0,0,0,0,6,5.9,+11
194,38,2018,23,72.19,0,20,4,5,.800,0,0,,0,1,.000,1,4,5,0,0,3,0,2,8,8.9,-4
195,39,2018,23,100.01,0,16,1,5,.200,0,1,.000,0,0,,1,2,3,0,0,1,0,1,2,0.5,-13
196,40,2018,23,26.49,0,16,1,3,.333,1,2,.500,2,2,1.000,1,2,3,1,1,0,0,1,5,5.9,-3
197,41,2018,23,81.57,0,19,0,1,.000,0,1,.000,0,0,,1,4,5,1,0,0,1,5,0,-1.1,+8
198,42,2018,23,57.66,0,21,3,3,1.000,1,1,1.000,2,2,1.000,0,3,3,1,0,1,0,2,9,9.6,+1
199,43,2018,23,82.02,0,20,3,8,.375,0,1,.000,0,0,,2,4,6,1,0,0,1,1,6,3.5,+7
200,44,2018,23,45.6,0,19,2,7,.286,0,2,.000,0,0,,2,3,5,0,1,2,1,2,4,2.8,-7
201,45,2018,23,89.4,0,22,1,5,.200,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,2,4,0.8,-6
202,46,2018,23,77.66,0,11,1,3,.333,0,1,.000,0,0,,0,3,3,0,0,0,0,1,2,0.8,-1
203,47,2018,23,54.2,0,13,3,4,.750,0,1,.000,4,6,.667,0,2,2,1,0,2,0,0,10,10.3,+6
204,48,2018,23,40.01,0,12,2,5,.400,1,3,.333,0,0,,0,1,1,0,0,0,0,1,5,2.2,-8
205,49,2018,23,13.53,0,22,3,7,.429,1,3,.333,4,6,.667,1,1,2,0,0,0,0,1,11,7.1,+7
206,50,2018,23,54.2,0,17,2,4,.500,0,0,,4,4,1.000,1,5,6,0,0,1,1,2,8,7.1,-1
207,51,2018,23,76.43,0,24,6,9,.667,0,1,.000,6,9,.667,1,5,6,2,0,1,0,4,18,15.6,+16
208,52,2018,23,50.18,0,23,6,7,.857,0,0,,0,0,,3,9,12,1,0,0,0,4,12,13.4,-19
209,53,2018,23,45.6,0,17,3,6,.500,0,0,,3,6,.500,3,7,10,0,1,0,1,1,9,8.6,-7
210,54,2018,23,43.25,0,35,5,8,.625,1,2,.500,5,8,.625,2,2,4,2,0,2,2,3,16,12.8,+16
211,55,2018,23,45.6,0,22,4,9,.444,0,1,.000,0,0,,5,3,8,1,0,2,2,3,8,6.6,-11
212,56,2018,23,81.46,0,25,4,7,.571,1,2,.500,5,10,.500,1,4,5,2,0,0,1,4,14,9.4,+20
213,57,2018,23,89.4,0,21,5,9,.556,1,2,.500,3,6,.500,0,6,6,2,0,1,0,1,14,12.0,-19
214,58,2018,23,81.46,0,21,2,3,.667,0,1,.000,1,4,.250,0,4,4,1,1,1,1,2,5,4.3,-6
215,59,2018,23,82.02,0,25,3,6,.500,0,0,,0,0,,2,2,4,0,0,2,0,1,6,6.0,-10
216,60,2018,23,43.25,0,20,2,5,.400,0,1,.000,2,5,.400,1,1,2,0,0,1,1,1,6,2.4,-26
217,61,2018,23,70.29,0,16,4,7,.571,0,0,,2,2,1.000,1,2,3,0,0,0,2,1,10,5.6,+12
218,62,2018,23,60.79,0,15,4,7,.571,1,2,.500,3,3,1.000,3,2,5,0,0,0,0,2,12,10.6,0
219,63,2018,23,100.01,0,26,4,8,.500,1,2,.500,2,4,.500,2,2,4,0,1,1,0,3,11,8.7,+3
