,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,43,2016,20,82.5,1,21,3,5,.600,0,1,.000,3,4,.750,1,4,5,1,1,0,1,5,9,6.9,-7
43,44,2016,20,53.94,1,17,1,3,.333,0,0,,0,0,,0,9,9,1,0,0,1,2,2,1.9,+25
44,45,2016,20,19.08,1,14,3,4,.750,1,2,.500,0,0,,1,3,4,0,0,1,0,2,7,6.9,+3
45,46,2016,20,100.01,1,25,5,6,.833,0,1,.000,1,2,.500,2,4,6,1,3,0,1,5,11,11.7,+20
46,47,2016,20,74.1,1,22,5,7,.714,0,0,,0,0,,2,5,7,0,0,2,0,2,10,10.6,0
47,48,2016,20,42.5,1,19,3,6,.500,0,1,.000,0,0,,2,4,6,0,0,1,1,2,6,4.5,+2
48,49,2016,20,89.27,1,15,1,4,.250,0,1,.000,0,0,,2,6,8,0,0,1,0,0,2,3.5,-11
49,50,2016,20,78.61,1,16,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,3,0,-1.0,-3
50,51,2016,20,37.13,1,21,3,6,.500,1,2,.500,2,2,1.000,0,4,4,0,0,0,0,3,9,6.0,+25
51,52,2016,20,40.71,1,15,2,7,.286,1,1,1.000,0,0,,7,1,8,0,0,0,3,1,5,2.7,+14
52,53,2016,20,93.78,1,13,2,5,.400,0,1,.000,0,0,,0,3,3,0,0,0,0,1,4,1.8,-2
53,54,2016,20,74.33,1,13,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,1,3,2,-0.9,+8
54,55,2016,20,60.17,1,12,2,4,.500,1,1,1.000,0,1,.000,1,2,3,0,0,1,1,2,5,2.8,-4
55,56,2016,20,30.83,1,17,2,5,.400,1,1,1.000,0,0,,0,2,2,0,0,0,3,3,5,-1.3,-6
56,57,2016,20,69.12,1,15,2,8,.250,0,2,.000,0,0,,3,1,4,0,0,0,0,3,4,0.4,-4
57,58,2016,20,35.42,1,19,3,10,.300,0,1,.000,0,2,.000,2,3,5,0,1,0,0,3,6,1.5,+1
58,59,2016,20,51.45,1,10,1,1,1.000,0,0,,1,1,1.000,0,4,4,1,0,0,1,4,3,2.0,-3
59,60,2016,20,51.68,1,13,1,2,.500,0,0,,0,0,,0,3,3,1,0,0,0,0,2,2.6,-14
60,61,2016,20,53.94,1,11,0,2,.000,0,0,,2,2,1.000,0,3,3,0,0,0,2,3,2,-1.7,-2
61,62,2016,20,37.13,1,17,1,6,.167,1,4,.250,0,2,.000,0,5,5,0,0,1,0,4,3,-1.0,-15
62,63,2016,20,61.64,1,20,2,7,.286,0,2,.000,0,0,,1,4,5,0,0,1,2,3,4,-0.7,+9
63,64,2016,20,51.92,1,16,2,6,.333,0,0,,0,0,,2,3,5,1,0,1,0,1,4,3.9,+3
64,65,2016,20,0.01,1,11,4,7,.571,0,0,,0,0,,2,2,4,0,0,0,1,1,8,5.3,-14
65,66,2016,20,82.66,1,11,2,2,1.000,1,1,1.000,1,1,1.000,0,1,1,0,0,0,1,4,6,3.1,+9
66,67,2016,20,61.72,1,14,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,0,2,0,0.2,-1
67,68,2016,20,61.72,0,3,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+5
68,69,2016,20,39.08,0,10,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,2,4,3.6,+4
69,70,2016,20,82.5,0,9,1,1,1.000,0,0,,0,0,,1,4,5,0,0,0,1,1,2,2.2,0
70,71,2016,20,74.1,0,23,2,4,.500,0,0,,1,2,.500,0,6,6,1,0,2,2,4,5,2.9,-1
71,72,2016,20,35.42,0,9,3,3,1.000,1,1,1.000,0,0,,0,3,3,0,1,1,0,1,7,8.3,-10
72,73,2016,20,45.07,0,10,0,1,.000,0,0,,1,2,.500,0,5,5,0,0,0,0,0,1,1.4,+5
73,74,2016,20,37.13,0,3,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,-4
74,75,2016,20,74.1,0,7,1,1,1.000,0,0,,0,0,,1,1,2,0,1,1,2,0,2,2.4,+3
75,76,2016,20,51.92,0,4,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,-12
76,77,2016,20,89.27,0,8,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,0,2,3.0,+1
77,78,2016,20,77.21,0,25,2,8,.250,0,3,.000,2,2,1.000,1,4,5,1,1,3,2,4,6,3.3,+10
78,1,2016,21,20.5,0,16,5,5,1.000,1,1,1.000,0,0,,0,1,1,0,0,1,0,1,11,10.1,+14
79,2,2016,21,48.9,0,9,1,3,.333,0,1,.000,4,5,.800,0,0,0,0,0,0,1,3,6,1.7,-13
80,3,2016,21,96.95,0,7,0,0,,0,0,,0,0,,0,4,4,0,0,0,0,0,0,1.2,0
81,4,2016,21,3.39,0,12,2,7,.286,2,5,.400,0,0,,0,1,1,0,1,0,1,0,6,2.2,-5
82,5,2016,21,38.45,0,2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4
83,6,2016,21,90.19,0,14,2,8,.250,1,4,.250,0,0,,3,5,8,0,1,1,2,2,5,2.7,-11
84,7,2016,21,48.9,1,26,2,8,.250,1,2,.500,0,0,,2,9,11,1,0,0,1,2,5,3.2,-8
85,8,2016,21,96.95,0,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-15
86,9,2016,21,36.65,0,9,0,3,.000,0,2,.000,0,0,,1,4,5,0,0,0,1,1,0,-1.6,-2
87,10,2016,21,60.31,0,16,3,5,.600,1,2,.500,2,2,1.000,0,3,3,0,0,2,0,0,9,9.0,+5
88,11,2016,21,39.71,0,16,0,1,.000,0,0,,0,0,,1,5,6,0,0,0,1,4,0,-1.1,-4
89,12,2016,21,74.88,0,14,1,1,1.000,0,0,,0,0,,0,3,3,0,1,2,2,6,2,0.6,+6
90,13,2016,21,85.54,0,6,0,0,,0,0,,2,2,1.000,0,2,2,0,0,1,2,0,2,1.3,-2
91,14,2016,21,71.18,0,13,0,2,.000,0,1,.000,0,0,,1,4,5,0,0,0,1,1,0,-0.9,+6
92,15,2016,21,39.71,0,5,0,2,.000,0,0,,0,0,,0,1,1,1,1,0,0,0,0,0.6,-1
93,16,2016,21,55.34,0,2,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+5
94,17,2016,21,35.91,0,4,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,1,1,0.8,+2
95,18,2016,21,38.45,0,6,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,3,0,-2.2,+3
96,19,2016,21,55.34,0,6,2,2,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,1,6,6.0,+3
97,20,2016,21,48.9,0,14,1,3,.333,0,0,,0,0,,2,2,4,0,1,1,1,2,2,2.2,-2
98,21,2016,21,41.4,1,18,2,4,.500,0,0,,1,2,.500,2,3,5,0,1,1,2,4,5,3.0,-4
99,22,2016,21,96.95,1,18,3,8,.375,0,0,,0,0,,3,4,7,0,0,0,1,3,6,2.7,-5
100,23,2016,21,3.39,1,23,3,7,.429,0,0,,0,2,.000,3,5,8,0,1,0,2,1,6,3.7,-29
101,24,2016,21,83.75,0,10,0,0,,0,0,,0,0,,2,2,4,0,1,0,1,2,0,1.2,-12
102,25,2016,21,0.01,0,17,1,3,.333,0,0,,3,4,.750,1,3,4,0,1,0,1,1,5,4.1,-3
103,26,2016,21,46.79,0,15,2,5,.400,0,0,,1,2,.500,4,4,8,2,0,1,1,2,5,6.2,-6
104,27,2016,21,83.75,0,17,1,3,.333,0,0,,2,2,1.000,2,1,3,0,1,1,1,0,4,4.7,+5
105,28,2016,21,0.01,0,9,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+2
106,29,2017,21,89.66,0,6,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,-6
107,30,2017,21,3.39,0,6,1,3,.333,0,0,,0,0,,2,2,4,0,0,0,0,0,2,2.3,-13
108,31,2017,21,100.01,0,3,0,1,.000,0,0,,0,2,.000,0,1,1,0,0,0,1,1,0,-2.6,-13
109,32,2017,21,38.55,0,13,0,0,,0,0,,0,0,,0,2,2,2,0,0,0,0,0,2.0,-3
110,33,2017,21,100.01,0,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3
111,34,2017,21,71.18,0,3,0,1,.000,0,0,,2,2,1.000,1,2,3,0,0,1,0,1,2,2.9,-7
112,35,2017,21,61.36,0,19,4,5,.800,0,0,,2,5,.400,2,6,8,1,0,0,0,1,10,10.4,+8
113,36,2017,21,53.44,0,18,2,10,.200,0,0,,0,0,,6,1,7,0,0,2,0,0,4,3.7,-9
114,37,2017,21,58.72,1,25,4,6,.667,1,1,1.000,1,3,.333,1,4,5,0,1,0,0,3,10,8.3,-3
115,38,2017,21,51.86,1,16,4,8,.500,0,0,,0,0,,4,2,6,0,3,0,2,6,8,6.0,+7
116,39,2017,21,100.01,1,20,4,6,.667,0,0,,0,0,,4,6,10,0,0,0,1,2,8,8.2,+14
117,40,2017,21,38.45,1,15,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,4,0,-1.4,+1
118,41,2017,21,3.39,1,17,2,4,.500,0,0,,0,0,,3,2,5,1,1,0,2,2,4,3.6,-16
119,42,2017,21,53.44,1,19,2,9,.222,0,0,,0,0,,4,6,10,0,0,0,1,4,4,0.5,0
120,43,2017,21,53.97,1,7,2,3,.667,0,0,,0,2,.000,2,1,3,0,0,0,0,0,4,3.6,-15
121,44,2017,21,41.4,1,14,2,4,.500,0,0,,0,0,,4,0,4,0,0,0,0,1,4,4.4,-13
122,45,2017,21,53.97,1,22,0,2,.000,0,0,,0,2,.000,1,7,8,0,0,0,3,2,0,-3.2,+2
123,46,2017,21,51.86,1,15,1,3,.333,0,0,,0,0,,3,6,9,1,0,1,2,2,2,2.8,+1
124,47,2017,21,24.19,1,14,0,1,.000,0,0,,1,2,.500,0,4,4,0,0,1,1,6,1,-1.6,-3
125,48,2017,21,20.5,0,24,0,0,,0,0,,0,0,,1,5,6,0,1,0,1,3,0,1.0,-3
126,49,2017,21,72.45,1,15,3,3,1.000,0,0,,1,2,.500,1,3,4,0,0,1,3,1,7,4.6,-1
127,50,2017,21,46.79,1,20,2,3,.667,0,0,,1,2,.500,0,4,4,0,0,1,0,4,5,3.6,+5
128,51,2017,21,38.55,1,19,2,2,1.000,0,0,,1,2,.500,1,2,3,2,0,0,0,2,5,5.9,+18
129,52,2017,21,41.4,1,16,1,4,.250,0,0,,0,0,,1,4,5,0,0,0,1,1,2,0.1,+8
130,53,2017,21,74.88,1,15,1,5,.200,0,0,,0,0,,1,4,5,0,2,0,1,0,2,1.8,+15
131,54,2017,21,41.4,1,21,5,6,.833,0,0,,1,2,.500,4,1,5,2,0,0,1,4,11,10.3,-2
132,55,2017,21,58.72,1,11,2,2,1.000,0,0,,0,0,,1,3,4,0,0,0,2,5,4,1.0,+2
133,56,2017,21,61.36,1,18,2,3,.667,0,0,,0,0,,2,6,8,0,0,1,1,1,4,5.2,-9
134,57,2017,21,90.19,1,22,2,5,.400,0,0,,3,5,.600,4,3,7,1,1,0,0,2,7,8.1,+3
135,58,2017,21,39.71,1,22,0,2,.000,0,0,,3,6,.500,1,8,9,0,1,0,1,5,3,1.5,-7
136,59,2017,21,0.01,1,26,4,4,1.000,0,0,,4,4,1.000,1,5,6,3,0,0,0,3,12,13.9,+4
137,60,2017,21,24.19,1,26,4,7,.571,0,0,,2,3,.667,3,8,11,0,0,0,4,3,10,5.6,+11
138,61,2017,21,35.91,1,28,5,7,.714,0,0,,1,2,.500,2,5,7,1,1,0,1,2,11,10.5,-5
139,62,2017,21,62.42,1,27,2,4,.500,0,0,,4,5,.800,4,4,8,1,1,0,0,1,8,10.9,+12
140,63,2017,21,85.54,1,32,2,7,.286,0,0,,0,0,,3,9,12,0,1,1,2,3,4,3.2,+5
141,64,2017,21,89.66,1,23,1,1,1.000,0,0,,1,2,.500,0,3,3,1,0,0,0,4,3,2.3,+2
142,65,2017,21,100.01,1,25,4,8,.500,0,0,,0,0,,2,12,14,0,0,0,1,0,8,8.0,-4
143,66,2017,21,96.95,1,29,2,3,.667,0,0,,0,0,,3,2,5,1,2,0,1,3,4,5.9,+13
144,67,2017,21,60.31,1,14,1,2,.500,0,0,,1,2,.500,1,2,3,1,0,0,1,3,3,1.4,+3
145,68,2017,21,90.19,1,35,6,8,.750,0,0,,0,0,,5,8,13,2,2,0,2,5,12,14.1,+15
146,69,2017,21,89.66,1,26,4,5,.800,0,0,,4,4,1.000,1,3,4,0,2,2,1,3,12,12.9,-13
147,70,2017,21,20.5,1,21,0,4,.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,5,2,-3.5,-13
148,71,2017,21,89.66,1,22,2,3,.667,0,0,,5,5,1.000,3,4,7,1,0,2,1,3,9,10.9,+3
149,72,2017,21,20.5,1,30,1,5,.200,0,0,,0,0,,5,4,9,2,0,3,0,3,2,5.9,+9
150,73,2017,21,0.01,1,37,6,9,.667,0,0,,0,0,,7,4,11,1,0,0,0,4,12,13.3,-2
151,74,2017,21,39.71,1,38,5,8,.625,0,0,,2,3,.667,9,10,19,1,1,0,1,1,12,17.6,-13
152,1,2017,22,0.01,0,13,1,3,.333,0,0,,3,3,1.000,1,0,1,0,0,0,1,0,5,3.0,-8
153,2,2017,22,45.6,1,15,0,2,.000,0,0,,0,0,,1,1,2,1,0,2,0,5,0,-0.3,-4
154,3,2017,22,38.67,1,23,0,2,.000,0,0,,1,2,.500,1,7,8,0,0,1,2,1,1,0.3,+22
155,4,2017,22,81.46,1,22,3,4,.750,0,0,,0,0,,4,6,10,0,1,0,2,3,6,6.8,-15
156,5,2017,22,77.66,1,15,1,2,.500,0,0,,0,0,,2,3,5,0,0,0,0,1,2,2.9,-6
157,6,2017,22,76.43,0,26,4,5,.800,0,0,,0,0,,1,9,10,1,2,1,2,4,8,9.3,+21
158,7,2017,22,70.29,0,21,2,6,.333,0,0,,0,0,,2,5,7,1,0,0,0,1,4,3.8,-5
159,8,2017,22,82.02,0,23,3,7,.429,0,0,,1,1,1.000,4,2,6,1,0,0,1,1,7,6.0,-8
160,9,2017,22,82.02,1,20,3,3,1.000,0,0,,0,0,,0,6,6,1,0,0,0,3,6,6.4,+6
161,10,2017,22,81.46,1,30,4,8,.500,0,0,,3,4,.750,5,13,18,1,0,3,1,3,11,14.6,+2
162,11,2017,22,13.53,1,19,1,2,.500,0,0,,0,0,,2,9,11,1,1,0,0,2,2,6.0,-13
163,12,2017,22,77.66,1,24,3,5,.600,0,0,,1,2,.500,1,6,7,0,0,1,0,1,7,7.1,-1
164,13,2017,22,54.2,1,31,4,4,1.000,0,0,,0,0,,2,8,10,2,0,0,0,2,8,11.2,+15
165,14,2017,22,75.99,1,31,2,3,.667,0,0,,4,6,.667,2,10,12,0,1,0,1,6,8,7.9,+6
166,15,2017,22,71.74,1,22,1,3,.333,0,0,,2,2,1.000,0,6,6,0,0,0,1,2,4,2.3,-13
167,16,2017,22,50.18,1,13,2,3,.667,0,0,,1,1,1.000,1,6,7,0,0,2,0,0,5,7.6,-9
168,17,2017,22,54.2,0,14,1,4,.250,0,0,,0,0,,1,5,6,0,0,0,0,1,2,1.4,-6
169,18,2017,22,25.48,0,11,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,0,2,3.1,-5
170,19,2017,22,43.25,0,15,2,4,.500,0,0,,0,0,,4,5,9,1,1,0,0,0,4,8.0,+10
171,20,2017,22,28.61,0,6,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,+4
172,21,2017,22,70.29,0,8,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,1,0,0,1,0.9,+8
173,22,2017,22,57.66,0,9,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,2,2,4,1.2,0
174,23,2017,22,76.43,0,2,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,0
175,24,2017,22,74.31,0,3,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+3
176,25,2018,22,89.4,0,5,2,4,.500,0,0,,2,2,1.000,1,2,3,0,0,0,0,0,6,5.3,+1
177,26,2018,22,74.31,0,7,0,4,.000,0,0,,2,2,1.000,0,5,5,0,0,0,0,1,2,0.3,-1
178,27,2018,22,38.67,0,2,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-6
179,28,2018,22,81.57,0,6,0,2,.000,0,1,.000,0,0,,0,6,6,0,0,0,0,0,0,0.4,+7
180,29,2018,22,81.57,0,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-10
181,30,2018,22,60.79,0,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6
182,31,2018,22,78.78,0,7,2,5,.400,2,4,.500,0,0,,0,2,2,0,0,0,0,0,6,3.9,-4
183,32,2018,22,22.36,0,10,1,2,.500,0,0,,2,4,.500,0,2,2,1,0,0,0,0,4,3.5,-1
184,33,2018,22,40.01,0,4,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
185,34,2018,22,22.36,0,5,1,1,1.000,0,0,,1,1,1.000,0,4,4,0,0,0,1,0,3,2.9,+2
186,35,2018,22,13.53,0,16,1,2,.500,1,1,1.000,0,0,,0,7,7,1,0,0,1,0,3,3.8,+14
187,36,2018,22,81.57,0,13,3,4,.750,2,3,.667,0,0,,1,5,6,1,1,0,0,0,8,10.3,-7
188,37,2018,22,77.66,0,14,2,5,.400,0,1,.000,2,5,.400,1,7,8,1,0,2,1,0,6,6.0,+9
189,38,2018,22,57.66,0,14,3,5,.600,0,2,.000,0,0,,0,2,2,1,0,0,1,2,6,3.2,+4
190,39,2018,22,60.79,0,2,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,1.0,0
191,40,2018,22,1.02,0,16,1,7,.143,0,3,.000,1,2,.500,3,6,9,2,0,0,0,0,3,3.4,+14
192,41,2018,22,81.46,0,13,3,5,.600,2,3,.667,1,2,.500,0,1,1,0,1,0,0,1,9,7.2,-9
193,42,2018,22,40.01,0,19,3,8,.375,1,3,.333,1,2,.500,3,3,6,1,0,0,1,0,8,5.9,-5
194,43,2018,22,74.31,0,18,3,8,.375,2,5,.400,0,0,,0,8,8,2,0,1,0,0,8,8.1,+20
195,44,2018,22,72.19,1,27,3,11,.273,0,5,.000,2,2,1.000,3,4,7,2,1,0,1,4,8,4.6,-16
196,45,2018,22,81.46,1,32,3,10,.300,1,6,.167,0,0,,2,8,10,1,1,0,0,2,7,5.9,-15
197,46,2018,22,75.99,0,26,4,10,.400,1,2,.500,0,2,.000,5,7,12,1,0,0,0,4,9,7.5,-3
198,47,2018,22,76.43,0,23,5,8,.625,4,6,.667,0,0,,1,7,8,1,1,2,1,1,14,14.9,-5
199,48,2018,22,71.74,0,19,1,4,.250,0,2,.000,0,0,,1,7,8,0,0,0,1,3,2,0.2,-16
200,49,2018,22,40.01,1,25,5,13,.385,1,5,.200,1,2,.500,3,3,6,1,3,0,3,2,12,7.4,-9
201,50,2018,22,25.48,0,26,5,9,.556,0,1,.000,0,1,.000,5,7,12,3,1,0,1,4,10,11.4,-4
202,51,2018,22,28.61,1,32,5,12,.417,1,4,.250,3,4,.750,3,10,13,1,2,0,1,1,14,13.6,-6
203,52,2018,22,70.29,0,23,3,8,.375,1,5,.200,1,2,.500,3,8,11,1,1,1,0,1,8,9.7,+2
204,53,2018,22,54.2,0,17,2,3,.667,1,1,1.000,0,0,,0,2,2,1,1,0,3,1,5,2.6,+3
205,54,2018,22,57.66,0,7,0,2,.000,0,1,.000,0,2,.000,0,3,3,0,0,0,0,0,0,-1.3,+4
