,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
87,15,2016,22,90.19,1,30,3,11,.273,0,1,.000,3,5,.600,3,3,6,7,1,0,3,2,9,6.8,+4
88,16,2016,22,61.36,1,26,6,12,.500,0,1,.000,3,4,.750,2,3,5,5,0,0,2,4,15,10.8,-4
89,17,2016,22,62.42,0,29,6,9,.667,1,3,.333,3,4,.750,0,3,3,3,1,0,3,3,16,11.5,-8
90,18,2016,22,0.01,0,23,5,9,.556,0,0,,0,0,,1,2,3,4,3,1,1,2,10,11.7,+1
91,19,2016,22,38.45,0,28,1,8,.125,0,1,.000,1,2,.500,0,3,3,5,2,1,3,2,3,0.7,-2
92,20,2016,22,58.72,0,23,1,2,.500,0,1,.000,0,2,.000,0,1,1,4,1,0,1,4,2,1.7,+7
93,21,2016,22,38.55,0,22,4,9,.444,0,2,.000,0,3,.000,2,2,4,3,0,0,0,0,8,6.2,+7
94,22,2016,22,61.36,0,34,9,12,.750,3,3,1.000,4,4,1.000,1,0,1,9,3,3,2,4,25,28.7,+2
95,23,2016,22,51.86,0,27,5,8,.625,0,0,,0,2,.000,1,3,4,4,1,0,2,3,10,7.8,-17
96,24,2016,22,53.44,0,23,4,13,.308,0,3,.000,0,0,,2,2,4,6,0,1,3,1,8,4.0,-14
97,25,2016,22,96.95,0,27,3,10,.300,0,3,.000,1,3,.333,0,4,4,5,0,0,4,0,7,1.1,-12
98,26,2016,22,24.19,0,35,9,12,.750,3,3,1.000,5,7,.714,1,2,3,14,2,0,2,2,26,30.7,+30
99,27,2016,22,48.9,0,25,4,12,.333,1,3,.333,0,0,,0,3,3,9,1,1,1,4,9,8.5,-7
100,28,2016,22,74.88,0,20,4,11,.364,0,1,.000,2,2,1.000,0,5,5,5,0,0,1,2,10,7.1,0
101,29,2016,22,46.79,0,25,6,10,.600,0,2,.000,1,1,1.000,0,2,2,3,0,0,1,0,13,10.1,-21
102,30,2016,22,35.91,0,35,8,13,.615,0,1,.000,6,7,.857,0,2,2,6,1,1,1,2,22,20.4,+4
103,31,2016,22,85.54,0,31,4,11,.364,1,4,.250,1,2,.500,2,6,8,4,2,0,6,1,10,5.1,-9
104,32,2016,22,100.01,0,29,11,16,.688,3,6,.500,0,0,,0,3,3,9,1,1,0,2,25,26.3,+15
105,33,2016,22,38.45,0,25,6,10,.600,1,2,.500,3,5,.600,0,4,4,7,1,0,1,3,16,15.5,+13
106,34,2016,22,53.44,0,26,2,10,.200,0,2,.000,0,0,,2,1,3,4,1,0,1,1,4,1.9,-13
107,35,2017,22,55.34,0,28,1,8,.125,0,2,.000,0,0,,1,2,3,7,0,1,3,3,2,-0.5,-17
108,36,2017,22,85.54,0,30,6,12,.500,1,1,1.000,0,0,,1,2,3,14,1,1,0,4,13,18.2,+14
109,37,2017,22,24.19,1,34,6,13,.462,1,3,.333,2,2,1.000,1,3,4,6,3,1,3,2,15,14.0,-8
110,38,2017,22,60.31,1,25,6,10,.600,0,1,.000,0,0,,1,1,2,2,2,0,1,0,12,10.8,-13
111,39,2017,22,100.01,1,18,4,11,.364,1,2,.500,0,0,,3,3,6,4,1,0,3,1,9,6.3,-4
112,40,2017,22,48.9,1,22,3,9,.333,0,0,,0,2,.000,0,2,2,3,0,0,2,2,6,0.0,-6
113,41,2017,22,76.15,1,34,8,18,.444,1,3,.333,2,2,1.000,2,2,4,7,1,1,5,6,19,10.8,0
114,42,2017,22,20.5,1,39,10,17,.588,1,3,.333,7,11,.636,3,6,9,9,2,1,1,4,28,28.8,+7
115,43,2017,22,96.95,1,28,9,17,.529,0,0,,2,3,.667,2,2,4,12,0,0,3,1,20,18.3,-14
116,44,2017,22,39.71,1,24,5,10,.500,2,3,.667,2,2,1.000,0,2,2,3,1,0,3,2,14,8.9,-2
117,45,2017,22,62.42,1,37,6,11,.545,2,3,.667,6,6,1.000,1,3,4,6,3,0,3,3,20,19.3,+10
118,46,2017,22,3.39,1,39,11,19,.579,1,2,.500,0,0,,0,4,4,10,1,0,2,4,23,19.7,-23
119,47,2017,22,36.65,1,37,5,16,.313,0,3,.000,0,2,.000,3,4,7,5,0,0,8,2,10,-2.0,-8
120,48,2017,22,51.86,1,24,4,10,.400,1,1,1.000,3,3,1.000,1,4,5,7,1,0,2,1,12,12.0,-19
121,49,2017,22,46.79,1,35,4,13,.308,0,3,.000,3,4,.750,0,4,4,10,2,1,2,5,11,10.0,-9
122,50,2017,22,89.66,1,30,9,17,.529,2,5,.400,1,2,.500,0,4,4,3,3,0,1,5,21,15.6,+2
123,51,2017,22,55.34,1,31,5,10,.500,0,1,.000,1,1,1.000,0,6,6,3,0,0,1,3,11,7.7,-6
124,52,2017,22,46.79,1,31,5,12,.417,0,2,.000,0,0,,0,4,4,6,1,0,1,0,10,9.0,+14
125,53,2017,22,24.19,1,26,3,12,.250,0,4,.000,6,8,.750,2,1,3,0,0,0,2,1,12,3.3,-34
126,54,2017,22,60.31,1,26,5,11,.455,0,1,.000,0,0,,0,2,2,8,2,0,2,2,10,9.7,-12
127,55,2017,22,58.72,0,25,7,11,.636,0,2,.000,1,2,.500,0,1,1,3,1,0,2,1,15,10.7,-2
128,56,2017,22,53.97,0,20,4,9,.444,0,2,.000,0,0,,0,2,2,0,0,0,2,4,8,0.3,-25
129,57,2017,22,35.91,0,31,7,15,.467,0,0,,6,7,.857,0,5,5,4,0,0,0,2,20,15.4,+16
130,58,2017,22,0.01,0,30,3,8,.375,1,2,.500,0,0,,1,2,3,3,0,0,3,2,7,2.2,-7
131,59,2017,23,76.15,1,22,4,8,.500,0,1,.000,1,4,.250,1,1,2,3,0,1,4,1,9,3.2,-11
132,60,2017,23,24.19,1,27,3,8,.375,0,0,,9,10,.900,3,6,9,9,2,2,1,1,15,22.4,+27
133,61,2017,23,85.54,1,21,1,4,.250,0,0,,0,0,,0,4,4,4,0,0,2,3,2,0.4,-8
134,62,2017,23,35.91,1,26,5,8,.625,0,0,,2,3,.667,0,10,10,8,3,0,3,2,12,15.8,+27
135,63,2017,23,61.36,1,29,7,8,.875,0,1,.000,1,2,.500,2,3,5,3,1,1,3,1,15,14.5,+1
136,64,2017,23,85.54,1,34,7,13,.538,0,1,.000,2,2,1.000,3,8,11,10,1,0,2,4,16,18.6,+7
137,65,2017,23,36.65,1,35,8,12,.667,0,1,.000,6,7,.857,6,8,14,14,2,2,2,0,22,34.2,+12
138,66,2017,23,53.44,1,26,4,8,.500,0,0,,0,0,,0,2,2,12,1,1,3,1,8,11.3,-16
139,67,2017,23,71.18,1,34,4,17,.235,0,0,,0,0,,3,7,10,6,3,0,1,2,8,7.3,-5
140,68,2017,23,83.75,1,33,6,10,.600,0,1,.000,1,1,1.000,1,9,10,13,0,1,1,3,13,19.4,0
141,69,2017,23,3.39,1,21,6,11,.545,0,0,,1,1,1.000,4,4,8,2,0,2,5,2,13,8.7,-20
142,70,2017,23,90.19,1,30,4,9,.444,0,0,,2,2,1.000,0,4,4,11,3,0,1,4,10,14.6,+11
143,71,2017,23,58.72,1,30,5,9,.556,0,0,,0,0,,5,8,13,4,2,1,4,5,10,11.1,+14
144,72,2017,23,53.44,1,33,6,9,.667,1,1,1.000,2,2,1.000,3,2,5,5,0,0,3,4,15,12.7,+6
145,73,2017,23,38.55,1,28,5,11,.455,1,1,1.000,3,5,.600,2,9,11,10,0,0,3,1,14,15.2,+31
146,74,2017,23,46.79,1,31,8,12,.667,0,2,.000,6,8,.750,0,1,1,9,1,1,1,3,22,22.1,-4
147,75,2017,23,41.4,1,37,4,12,.333,0,0,,3,8,.375,2,3,5,8,0,1,3,4,11,6.2,-10
148,76,2017,23,51.86,1,34,5,13,.385,0,0,,2,2,1.000,1,8,9,15,2,0,2,3,12,17.3,+3
149,77,2017,23,74.88,1,35,6,12,.500,1,2,.500,7,8,.875,2,9,11,11,1,0,2,0,20,24.4,+8
150,78,2017,23,71.18,1,22,5,9,.556,0,1,.000,2,2,1.000,2,2,4,6,0,0,1,0,12,12.9,-24
151,79,2017,23,74.88,1,32,8,14,.571,1,2,.500,5,6,.833,1,4,5,11,1,1,3,2,22,22.5,+10
152,80,2017,23,55.34,1,33,5,10,.500,0,0,,0,0,,0,3,3,10,1,0,6,1,10,7.5,-5
153,81,2017,23,36.65,1,24,5,13,.385,1,4,.250,0,1,.000,2,5,7,4,0,0,2,1,11,6.8,-20
154,82,2017,23,38.55,1,31,10,18,.556,1,1,1.000,0,0,,0,5,5,13,0,0,1,3,21,20.8,+17
155,1,2017,23,28.61,1,31,6,12,.500,1,1,1.000,0,2,.000,0,3,3,9,3,1,4,2,13,12.3,+9
156,2,2017,23,77.66,1,14,2,6,.333,0,1,.000,0,0,,0,1,1,4,1,0,2,0,4,2.7,+10
157,3,2017,23,75.99,1,29,5,9,.556,0,2,.000,1,1,1.000,2,4,6,11,2,2,2,1,11,18.0,+20
158,4,2017,23,100.01,1,16,4,7,.571,0,1,.000,0,0,,1,3,4,7,0,0,6,3,8,4.0,+3
159,5,2017,23,43.25,1,25,2,8,.250,0,0,,0,0,,0,2,2,5,0,0,2,2,4,0.5,-12
160,6,2017,23,26.49,1,30,6,11,.545,2,3,.667,0,0,,3,0,3,5,0,0,3,3,14,10.1,-14
161,7,2017,23,0.01,1,23,3,7,.429,0,0,,1,2,.500,1,2,3,3,3,0,2,3,7,6.1,-7
162,8,2017,23,47.38,1,25,1,7,.143,0,1,.000,1,3,.333,0,1,1,7,3,0,4,2,3,1.1,-3
163,9,2017,23,81.57,1,34,4,9,.444,0,3,.000,2,7,.286,0,4,4,13,2,1,1,3,10,14.1,-1
164,10,2017,23,1.02,1,23,4,8,.500,1,1,1.000,3,4,.750,1,5,6,3,0,0,3,1,12,8.5,-15
165,11,2017,23,13.53,1,29,9,17,.529,3,5,.600,1,2,.500,5,3,8,9,1,0,2,0,22,23.0,-10
166,12,2017,23,47.38,1,26,6,8,.750,1,2,.500,2,2,1.000,2,1,3,5,1,0,4,3,15,12.8,-6
167,13,2017,23,38.67,1,30,8,10,.800,0,0,,3,5,.600,0,5,5,6,4,1,2,4,19,21.2,-5
168,14,2017,23,43.25,1,29,5,10,.500,0,0,,0,2,.000,2,2,4,9,3,0,2,4,10,11.9,-10
169,15,2017,23,75.99,1,34,7,11,.636,0,1,.000,1,1,1.000,0,6,6,5,2,0,0,0,15,17.4,+4
170,16,2017,23,57.66,1,31,4,9,.444,1,2,.500,2,2,1.000,1,3,4,7,0,1,3,3,11,9.3,-6
171,17,2017,23,74.31,1,39,3,11,.273,0,5,.000,0,0,,2,3,5,6,2,1,4,3,6,3.5,+2
172,18,2017,23,76.43,1,31,3,10,.300,2,3,.667,3,4,.750,0,0,0,6,1,0,1,2,11,8.2,-14
173,19,2017,23,74.31,1,24,5,9,.556,1,4,.250,0,0,,0,1,1,3,0,0,1,4,11,6.5,-10
174,20,2017,23,72.19,1,31,5,13,.385,2,4,.500,1,4,.250,2,2,4,4,0,0,1,1,13,8.1,+5
175,21,2017,23,26.49,1,27,3,6,.500,0,0,,0,0,,0,4,4,3,1,0,3,2,6,3.5,0
176,22,2017,23,40.01,1,31,6,7,.857,2,3,.667,1,2,.500,0,0,0,7,0,0,3,4,15,12.4,-4
177,23,2017,23,78.78,1,30,7,13,.538,0,2,.000,0,1,.000,2,4,6,8,1,0,0,3,14,15.3,-18
178,24,2017,23,50.18,1,28,8,13,.615,0,0,,2,4,.500,2,3,5,6,0,0,4,1,18,13.4,-9
179,25,2017,23,54.2,1,35,11,16,.688,0,0,,8,8,1.000,0,5,5,10,4,1,3,3,30,32.2,-11
180,26,2017,23,28.61,1,33,9,18,.500,0,0,,1,3,.333,3,5,8,6,1,0,2,3,19,14.8,-24
181,27,2017,23,40.01,1,39,6,12,.500,1,2,.500,6,6,1.000,1,7,8,8,1,0,2,0,19,20.4,+5
182,28,2017,23,28.61,1,39,4,10,.400,0,0,,0,2,.000,0,2,2,13,0,1,6,3,8,5.0,-7
183,29,2018,23,77.66,1,32,7,15,.467,1,3,.333,2,3,.667,1,3,4,7,2,1,3,2,17,14.3,0
184,30,2018,23,25.48,1,22,5,9,.556,0,1,.000,4,4,1.000,1,3,4,4,5,0,5,3,14,12.9,-23
185,31,2018,23,89.4,1,26,8,13,.615,1,2,.500,3,4,.750,3,4,7,5,0,0,3,4,20,15.9,+1
186,32,2018,23,60.79,1,23,3,7,.429,2,2,1.000,0,2,.000,1,1,2,4,1,0,3,2,8,4.5,-24
187,33,2018,23,71.74,1,21,3,8,.375,0,2,.000,0,0,,0,1,1,7,0,0,2,1,6,4.4,-14
188,34,2018,23,54.2,1,38,9,12,.750,1,1,1.000,8,9,.889,2,3,5,8,1,0,3,1,27,27.3,-2
189,35,2018,23,81.57,1,24,3,5,.600,0,0,,0,0,,0,4,4,3,1,0,3,1,6,4.6,-7
190,36,2018,23,89.4,1,30,9,17,.529,1,1,1.000,0,0,,2,2,4,8,2,1,3,1,19,17.6,+8
191,37,2018,23,1.02,1,34,9,16,.563,0,1,.000,4,6,.667,2,4,6,2,1,0,1,1,22,17.2,+6
192,38,2018,23,82.02,1,33,9,14,.643,1,1,1.000,2,3,.667,2,5,7,7,3,0,3,2,21,21.4,+4
193,39,2018,23,47.38,1,28,4,8,.500,1,2,.500,3,5,.600,0,3,3,5,1,0,4,5,12,6.6,-13
194,40,2018,23,25.48,1,17,2,6,.333,0,0,,0,0,,1,0,1,2,2,0,0,3,4,3.5,-1
195,41,2018,23,45.6,1,24,6,10,.600,0,0,,3,7,.429,0,7,7,6,4,1,3,4,15,15.2,+16
196,42,2018,23,54.2,1,23,7,15,.467,0,4,.000,0,0,,1,3,4,4,3,2,3,0,14,12.1,-22
197,43,2018,23,28.61,1,25,3,8,.375,0,1,.000,4,4,1.000,1,1,2,7,1,0,1,3,10,10.3,-8
198,44,2018,23,89.4,1,23,5,8,.625,0,0,,0,0,,0,2,2,8,1,2,2,1,10,12.6,+4
199,45,2018,23,76.43,1,35,8,13,.615,0,0,,3,3,1.000,0,6,6,9,0,0,3,4,19,16.6,-3
200,46,2018,23,43.25,1,31,11,18,.611,2,4,.500,5,7,.714,2,6,8,5,0,0,4,3,29,21.5,-22
201,47,2018,23,0.01,1,38,5,11,.455,1,2,.500,2,2,1.000,1,10,11,12,1,1,5,2,13,15.3,-8
202,48,2018,24,72.19,1,29,5,11,.455,0,2,.000,0,0,,1,3,4,6,3,0,1,2,10,11.3,-14
203,49,2018,24,26.49,1,32,4,10,.400,0,1,.000,5,8,.625,0,6,6,11,1,0,4,4,13,11.3,-2
204,50,2018,24,50.18,1,35,7,17,.412,0,1,.000,2,2,1.000,4,3,7,5,2,0,5,3,16,9.9,-22
205,51,2018,24,81.46,1,39,7,12,.583,1,3,.333,4,7,.571,1,9,10,4,0,0,6,4,19,10.8,+10
206,52,2018,24,38.67,1,38,6,16,.375,0,1,.000,6,6,1.000,2,8,10,8,2,2,1,5,18,19.0,-7
207,53,2018,24,74.31,1,29,5,13,.385,0,0,,1,1,1.000,2,8,10,14,1,1,2,1,11,16.8,-2
208,54,2018,24,28.61,1,24,3,10,.300,0,0,,3,5,.600,1,4,5,2,0,1,2,4,9,2.8,-24
209,55,2018,24,38.67,1,29,3,13,.231,0,2,.000,0,1,.000,0,5,5,6,2,0,3,4,6,0.8,-32
210,56,2018,24,57.66,1,27,7,13,.538,0,1,.000,0,0,,1,2,3,3,1,0,2,4,14,8.5,-22
211,57,2018,24,89.4,1,23,4,10,.400,0,3,.000,2,3,.667,0,4,4,7,1,0,5,1,10,5.9,-20
212,58,2018,24,0.01,1,16,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,1,0,4,2.4,-13
213,59,2018,24,43.25,1,27,4,8,.500,1,1,1.000,2,3,.667,0,0,0,7,1,0,3,1,11,9.1,-11
214,60,2018,24,40.01,1,22,2,6,.333,0,1,.000,0,2,.000,0,3,3,5,0,0,2,1,4,1.8,-16
215,61,2018,24,89.4,1,22,2,9,.222,0,0,,0,0,,1,1,2,2,0,0,3,2,4,-2.9,-31
216,62,2018,24,70.29,1,33,6,15,.400,0,3,.000,2,4,.500,1,4,5,8,3,1,1,3,14,14.1,-2
217,63,2018,24,1.02,1,14,0,1,.000,0,0,,0,0,,0,1,1,3,1,0,1,2,0,0.9,-15
