,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
156,2,2017,22,100.01,0,12,2,4,.500,0,0,,4,6,.667,0,1,1,1,0,0,3,3,8,2.0,-2
157,3,2017,22,50.18,0,24,5,6,.833,0,0,,1,3,.333,1,1,2,1,1,2,2,4,11,8.5,+2
158,4,2017,22,54.2,0,19,5,7,.714,1,1,1.000,0,0,,0,9,9,1,0,3,2,3,11,10.4,+5
159,5,2017,22,22.36,0,23,6,8,.750,0,1,.000,6,8,.750,1,4,5,3,1,1,1,3,18,17.5,+14
160,6,2017,22,0.01,0,18,2,7,.286,0,0,,2,2,1.000,3,4,7,2,0,0,0,4,6,5.0,+3
161,7,2017,22,40.01,0,17,7,9,.778,0,1,.000,3,5,.600,0,7,7,3,1,0,3,3,17,13.7,+10
162,8,2017,22,26.49,0,18,4,6,.667,0,0,,0,0,,0,6,6,0,0,1,2,2,8,5.1,-12
163,9,2017,22,77.66,0,16,5,9,.556,0,0,,0,2,.000,0,6,6,2,0,1,3,6,10,3.4,+1
164,10,2017,22,81.46,0,17,6,10,.600,0,2,.000,0,1,.000,2,6,8,3,1,1,3,3,12,9.8,-6
165,11,2017,22,1.02,0,21,5,9,.556,0,0,,6,6,1.000,3,9,12,2,1,0,1,4,16,16.3,+5
166,12,2017,22,54.2,0,22,3,6,.500,0,0,,5,7,.714,3,6,9,1,1,0,4,4,11,7.2,-12
167,13,2017,22,71.74,0,27,4,7,.571,0,1,.000,9,12,.750,2,7,9,1,0,1,4,5,17,11.4,-16
168,14,2017,22,100.01,0,18,3,9,.333,1,1,1.000,1,2,.500,2,6,8,0,0,2,3,1,8,3.7,+9
169,15,2017,22,13.53,0,29,2,12,.167,0,1,.000,4,6,.667,3,5,8,1,1,0,3,6,8,-0.5,+5
170,16,2017,22,100.01,0,16,6,10,.600,1,2,.500,0,0,,1,3,4,2,0,0,0,0,13,11.4,-7
171,17,2017,22,76.43,0,31,11,18,.611,1,3,.333,1,2,.500,0,7,7,5,0,0,2,4,24,17.4,+27
172,18,2017,22,78.78,0,28,4,10,.400,0,2,.000,2,2,1.000,2,8,10,2,0,2,2,3,10,8.0,+8
173,19,2017,22,82.02,0,29,6,9,.667,0,0,,2,3,.667,2,6,8,2,2,1,4,2,14,12.2,+6
174,20,2017,22,72.19,0,24,2,5,.400,0,2,.000,7,10,.700,0,3,3,1,0,1,3,5,11,4.4,+11
175,21,2017,23,43.25,0,31,9,13,.692,0,0,,2,4,.500,1,3,4,2,0,1,1,4,20,14.8,+11
176,22,2017,23,76.43,0,21,5,6,.833,1,2,.500,4,9,.444,0,6,6,3,0,0,2,4,15,11.1,-4
177,23,2017,23,25.48,0,15,1,4,.250,0,0,,3,4,.750,0,5,5,0,1,0,1,5,5,1.7,-21
178,24,2017,23,13.53,0,29,7,15,.467,0,3,.000,2,3,.667,1,2,3,4,1,1,2,5,16,9.7,-5
179,25,2017,23,57.66,0,26,4,7,.571,0,1,.000,4,5,.800,1,5,6,3,1,2,3,3,12,10.8,+16
180,26,2017,23,75.99,0,27,6,11,.545,0,0,,1,3,.333,2,2,4,2,0,1,3,5,13,6.0,-2
181,27,2017,23,89.4,0,21,6,9,.667,0,0,,1,1,1.000,1,3,4,3,0,1,2,1,13,11.1,-1
182,28,2017,23,43.25,0,30,5,11,.455,0,0,,5,8,.625,3,8,11,2,0,1,2,2,15,11.9,-12
183,29,2017,23,25.48,0,8,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,1,2,4,1.9,-12
184,30,2017,23,43.25,0,24,7,16,.438,2,3,.667,5,6,.833,5,5,10,1,2,1,2,4,21,17.0,+8
185,31,2017,23,26.49,0,22,6,9,.667,0,0,,4,7,.571,3,6,9,1,0,0,1,4,16,12.9,-12
186,32,2017,23,81.57,0,18,7,10,.700,0,0,,2,2,1.000,4,3,7,2,0,0,2,4,16,13.3,-11
187,33,2017,23,81.46,0,11,2,5,.400,0,0,,2,6,.333,1,2,3,0,0,0,1,2,6,1.2,-9
188,34,2017,23,72.19,1,28,8,16,.500,0,0,,2,4,.500,5,2,7,2,1,1,1,4,18,13.8,-16
189,35,2017,23,25.48,1,33,13,19,.684,0,0,,3,6,.500,4,11,15,6,0,1,4,6,29,24.3,+8
190,36,2018,23,81.57,1,28,6,10,.600,0,0,,3,4,.750,5,7,12,0,1,1,4,2,15,12.5,-15
191,37,2018,23,38.67,1,21,3,6,.500,0,0,,3,4,.750,1,4,5,2,1,0,3,2,9,6.1,-8
192,38,2018,23,57.66,1,27,5,9,.556,0,0,,5,5,1.000,4,6,10,2,0,0,3,2,15,12.9,-2
193,39,2018,23,74.31,1,22,4,11,.364,0,2,.000,7,8,.875,3,6,9,4,1,0,2,4,15,12.6,-1
194,40,2018,23,82.02,1,30,8,13,.615,1,1,1.000,5,6,.833,3,11,14,6,1,0,6,1,22,19.9,+33
195,41,2018,23,8.95,1,17,0,6,.000,0,0,,0,0,,1,5,6,1,0,0,2,3,0,-4.5,-17
196,42,2018,23,60.79,1,33,9,15,.600,0,0,,5,6,.833,3,12,15,2,0,0,7,5,23,13.8,+12
197,43,2018,23,81.46,1,21,2,7,.286,0,2,.000,5,5,1.000,4,4,8,1,1,1,1,2,9,9.5,-7
198,44,2018,23,38.67,1,23,8,11,.727,0,2,.000,0,0,,0,1,1,3,0,1,3,3,16,10.4,-24
199,45,2018,23,47.38,1,20,7,12,.583,0,0,,0,2,.000,1,3,4,2,1,1,0,3,14,11.1,-9
200,46,2018,23,75.99,1,36,11,17,.647,0,1,.000,5,6,.833,4,8,12,5,1,0,2,4,27,25.2,+18
201,47,2018,23,1.02,1,26,6,12,.500,0,0,,2,3,.667,5,9,14,1,1,0,2,3,14,12.3,-3
202,48,2018,23,78.78,1,27,5,9,.556,0,1,.000,4,5,.800,2,4,6,3,1,0,1,3,14,12.8,+8
203,49,2018,23,22.36,1,24,5,11,.455,0,0,,7,8,.875,4,6,10,5,0,0,1,3,17,16.8,-12
204,50,2018,23,70.29,1,26,7,9,.778,0,0,,6,7,.857,3,6,9,1,0,0,3,3,20,16.5,-21
205,51,2018,23,77.66,1,32,9,16,.563,0,0,,1,2,.500,4,8,12,2,0,0,5,1,19,12.2,0
206,52,2018,23,38.67,1,33,7,15,.467,1,2,.500,4,8,.500,1,5,6,4,1,1,4,3,19,11.2,+7
207,53,2018,23,100.01,1,27,9,13,.692,0,0,,3,5,.600,1,7,8,5,0,1,3,1,21,18.3,+12
208,54,2018,23,38.67,1,28,8,16,.500,0,1,.000,1,1,1.000,3,3,6,2,0,1,2,1,17,11.7,+10
209,55,2018,23,60.79,1,37,10,14,.714,0,0,,6,8,.750,2,6,8,7,0,0,5,6,26,20.1,-8
210,56,2018,23,50.18,1,31,9,13,.692,0,0,,2,2,1.000,1,4,5,3,0,1,4,3,20,14.0,-24
211,57,2018,23,81.57,1,31,8,15,.533,0,1,.000,7,9,.778,2,7,9,2,2,1,3,6,23,17.1,-17
212,58,2018,23,60.79,1,30,9,14,.643,0,0,,0,1,.000,3,10,13,10,0,0,3,2,18,19.7,+27
213,59,2018,23,82.02,1,37,6,12,.500,0,0,,0,5,.000,5,8,13,6,2,1,4,5,12,10.8,+20
214,60,2018,23,74.31,1,29,8,13,.615,0,0,,3,3,1.000,4,6,10,2,1,1,3,2,19,17.0,+15
215,61,2018,23,28.61,1,33,8,13,.615,0,1,.000,9,9,1.000,1,5,6,2,1,1,2,2,25,21.6,+15
216,62,2018,23,8.95,1,33,8,15,.533,0,0,,9,11,.818,2,4,6,3,1,1,1,4,25,20.7,+5
217,63,2018,23,26.49,1,33,7,14,.500,0,0,,7,8,.875,0,9,9,2,2,0,3,4,21,15.1,+7
218,64,2018,23,70.29,1,30,6,11,.545,0,0,,0,1,.000,2,9,11,3,0,0,2,3,12,9.3,+3
219,65,2018,23,76.43,1,28,6,12,.500,0,0,,6,9,.667,1,5,6,4,1,0,4,4,18,11.2,-6
220,66,2018,23,89.4,1,37,14,18,.778,0,0,,8,10,.800,6,8,14,7,1,2,4,3,36,36.9,+19
221,67,2018,23,76.43,1,39,11,17,.647,0,0,,4,7,.571,7,6,13,2,0,0,4,4,26,19.8,+13
