,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
17,18,2015,21,89.27,0,4,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+1
18,19,2016,21,45.07,0,10,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+9
19,20,2016,21,61.64,0,12,2,5,.400,0,1,.000,1,3,.333,0,1,1,0,0,0,1,1,5,0.4,-8
20,21,2016,22,82.66,0,14,2,6,.333,0,1,.000,1,2,.500,1,3,4,1,0,0,2,0,5,1.5,0
21,22,2016,22,74.33,0,12,2,3,.667,0,1,.000,0,0,,0,3,3,2,0,0,0,1,4,4.6,-3
22,23,2016,22,79.78,0,18,1,4,.250,0,0,,0,0,,2,2,4,1,0,1,2,1,2,0.6,-6
23,24,2016,22,35.42,0,13,2,4,.500,1,2,.500,0,0,,0,3,3,2,2,0,0,1,5,6.9,+2
24,25,2016,22,53.94,0,10,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0.3,-7
25,26,2016,22,77.21,1,16,2,8,.250,1,3,.333,3,4,.750,0,0,0,0,1,1,0,1,8,4.1,-9
26,27,2016,22,79.78,1,18,3,4,.750,1,1,1.000,3,4,.750,0,1,1,2,1,0,0,2,10,9.9,+5
27,28,2016,22,37.13,1,30,1,8,.125,0,2,.000,2,2,1.000,1,3,4,2,2,0,1,0,4,2.8,-17
28,29,2016,22,74.1,1,9,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,1,0,0,-0.8,-9
29,30,2016,22,39.08,0,7,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-2.5,+1
30,31,2016,22,19.08,0,9,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,0,0,4,3.7,+7
31,32,2016,22,77.21,0,7,2,5,.400,0,1,.000,0,0,,0,1,1,1,0,0,0,1,4,1.9,-2
32,33,2016,22,44.91,0,6,1,2,.500,0,0,,0,0,,0,0,0,1,1,0,0,0,2,2.7,+1
33,34,2016,22,93.78,0,13,1,3,.333,0,1,.000,2,2,1.000,0,0,0,2,1,0,0,1,4,4.3,+13
34,35,2016,22,19.08,0,10,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.0,-14
35,36,2016,22,51.68,0,8,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,2.7,+4
36,37,2016,22,100.01,0,12,2,7,.286,0,0,,0,0,,2,4,6,0,1,0,0,2,4,2.7,+2
37,38,2016,22,42.5,0,15,2,7,.286,1,2,.500,0,0,,0,1,1,0,0,1,1,1,5,0.5,-17
38,39,2016,22,70.98,0,5,2,3,.667,0,0,,0,1,.000,0,2,2,0,0,0,0,0,4,2.9,+12
39,40,2016,22,19.08,0,12,3,4,.750,1,2,.500,0,0,,0,3,3,1,0,2,0,0,7,8.4,+4
40,41,2016,22,61.64,0,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,0
41,42,2016,22,44.91,0,3,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-3
42,43,2016,22,51.45,0,2,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
43,44,2016,22,93.78,0,12,1,4,.250,1,2,.500,0,0,,1,0,1,1,0,1,2,3,3,-0.5,-8
44,45,2016,22,78.61,0,27,6,12,.500,2,3,.667,0,0,,0,2,2,2,1,0,1,0,14,10.0,+3
45,1,2016,22,53.97,0,10,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-3.1,-15
46,2,2016,22,74.88,0,13,1,4,.250,0,0,,0,0,,1,1,2,2,1,0,0,0,2,3.0,-4
47,3,2016,22,36.65,0,18,4,7,.571,0,2,.000,3,3,1.000,2,1,3,0,0,0,1,0,11,8.4,-7
48,4,2016,22,62.42,0,7,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,-6
49,5,2016,22,36.65,0,8,1,1,1.000,0,0,,0,2,.000,1,1,2,0,0,0,0,0,2,1.9,-9
50,6,2016,22,53.44,0,12,3,7,.429,1,4,.250,1,3,.333,1,1,2,0,2,0,0,0,8,6.5,-1
51,7,2016,22,58.72,0,6,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,1.6,+4
52,8,2016,22,51.86,0,25,4,11,.364,0,4,.000,0,0,,1,5,6,2,0,2,0,0,8,6.9,-9
53,9,2016,22,72.45,0,2,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,+3
54,10,2016,22,71.18,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
55,11,2016,22,90.19,0,25,4,6,.667,0,0,,1,1,1.000,0,3,3,0,0,1,1,0,9,7.0,-14
56,12,2016,22,41.4,1,44,6,14,.429,2,5,.400,2,2,1.000,2,9,11,2,0,0,2,4,16,10.5,+8
57,13,2016,22,3.39,1,37,3,14,.214,2,5,.400,0,0,,1,5,6,1,2,0,1,3,8,2.1,-24
58,14,2016,22,24.19,0,10,0,2,.000,0,2,.000,0,0,,1,2,3,0,1,0,1,1,0,-0.5,-13
59,15,2016,22,74.88,1,39,6,10,.600,4,6,.667,4,6,.667,1,5,6,0,1,1,0,4,20,16.9,+16
60,16,2016,22,48.9,1,38,7,9,.778,1,1,1.000,2,2,1.000,0,6,6,1,0,0,1,2,17,14.2,+24
61,17,2016,22,76.15,1,34,6,10,.600,2,4,.500,1,1,1.000,0,4,4,1,1,0,0,3,15,12.1,-23
62,18,2016,22,48.9,0,14,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,2,0,-0.2,+15
63,19,2016,22,3.39,0,16,2,7,.286,0,1,.000,2,2,1.000,0,0,0,2,0,1,1,1,6,2.6,-3
64,20,2016,22,90.19,0,12,0,2,.000,0,0,,2,2,1.000,1,1,2,0,1,0,0,1,2,2.2,-1
65,21,2016,22,53.97,0,8,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,1,0,0,6,5.7,+3
66,22,2016,22,76.15,0,14,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,5,3.3,-7
67,23,2016,22,53.44,1,32,1,2,.500,1,2,.500,0,0,,1,5,6,2,1,3,0,2,3,7.9,+15
68,24,2016,22,35.91,1,24,2,5,.400,0,0,,2,3,.667,2,3,5,1,0,0,0,0,6,5.9,-2
69,25,2016,22,39.71,1,32,1,7,.143,0,3,.000,0,0,,1,5,6,1,1,1,0,2,2,1.3,-6
70,26,2016,22,38.55,1,36,4,9,.444,0,2,.000,4,4,1.000,3,9,12,0,0,0,1,0,12,11.1,+13
71,27,2016,22,61.36,1,30,2,5,.400,1,3,.333,0,0,,0,4,4,0,0,0,3,2,5,-0.3,-8
72,28,2016,22,85.54,1,33,1,7,.143,0,1,.000,1,2,.500,3,0,3,2,1,0,0,0,3,2.6,+4
73,29,2016,22,51.86,1,35,1,9,.111,0,2,.000,0,0,,2,4,6,1,1,0,3,1,2,-3.0,-6
74,30,2016,22,36.65,1,32,1,5,.200,1,3,.333,0,0,,2,4,6,1,1,1,1,1,3,3.5,-6
75,31,2016,22,61.36,1,20,1,4,.250,0,0,,0,0,,0,1,1,2,1,0,0,1,2,1.9,+1
76,32,2016,22,36.65,1,23,4,4,1.000,1,1,1.000,3,4,.750,2,8,10,1,1,0,2,1,12,13.5,+23
77,33,2017,22,72.45,1,32,2,6,.333,1,3,.333,4,4,1.000,0,8,8,1,0,0,1,0,9,7.7,+9
78,34,2017,22,38.55,1,27,3,5,.600,2,3,.667,0,0,,0,2,2,2,0,2,0,1,8,8.7,-10
79,35,2017,22,74.88,1,25,3,5,.600,0,2,.000,2,3,.667,2,4,6,1,1,0,1,1,8,8.2,+32
80,36,2017,22,85.54,1,27,3,7,.429,2,4,.500,0,0,,0,6,6,0,0,0,1,2,8,4.3,+12
81,37,2017,23,96.95,1,27,4,9,.444,0,2,.000,0,0,,4,0,4,0,0,1,0,0,8,6.8,-18
82,38,2017,23,39.71,1,29,4,6,.667,1,3,.333,0,2,.000,1,4,5,1,0,1,0,0,9,8.9,+14
83,39,2017,23,83.75,1,19,1,4,.250,0,2,.000,0,0,,0,1,1,2,1,0,1,0,2,1.3,-11
84,40,2017,23,100.01,1,22,2,4,.500,1,2,.500,0,2,.000,1,1,2,1,0,0,2,1,5,1.5,-1
85,41,2017,23,20.5,1,14,0,3,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,-2.1,-7
86,42,2017,23,85.54,0,18,3,3,1.000,0,0,,0,0,,1,2,3,0,2,0,1,3,6,6.2,-16
87,43,2017,23,89.66,0,16,2,2,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,6,3.6,-8
88,44,2017,23,83.75,0,19,1,2,.500,0,1,.000,2,4,.500,1,1,2,0,2,1,0,1,4,5.5,+4
89,45,2017,23,60.31,0,21,6,8,.750,2,2,1.000,0,0,,1,5,6,0,0,0,0,0,14,13.0,+11
90,46,2017,23,72.45,0,21,5,5,1.000,2,2,1.000,2,2,1.000,1,6,7,0,0,0,0,1,14,14.6,+6
91,47,2017,23,74.88,0,14,0,2,.000,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-0.8,-8
92,48,2017,23,38.55,0,26,2,5,.400,0,2,.000,0,0,,0,6,6,2,1,0,0,0,4,5.5,+6
93,49,2017,23,41.4,0,23,5,5,1.000,3,3,1.000,1,2,.500,1,1,2,1,1,0,0,0,14,14.8,+13
94,50,2017,23,71.18,0,14,1,3,.333,0,0,,0,0,,1,1,2,0,1,0,0,1,2,1.9,-12
95,51,2017,23,61.36,0,12,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,1,0,0,0,0.9,+13
96,52,2017,23,62.42,0,14,1,4,.250,0,0,,0,0,,3,1,4,1,1,0,0,2,2,2.9,-6
97,53,2017,23,0.01,1,21,0,2,.000,0,1,.000,0,0,,1,2,3,1,2,0,1,1,0,1.2,+11
98,54,2017,23,71.18,1,26,7,10,.700,3,5,.600,2,2,1.000,2,4,6,2,0,0,0,1,19,18.4,+5
99,55,2017,23,61.36,1,24,4,6,.667,1,2,.500,1,1,1.000,0,1,1,1,0,0,0,1,10,8.0,-3
100,56,2017,23,38.45,0,14,2,4,.500,1,2,.500,0,0,,2,1,3,1,0,0,2,0,5,3.4,-5
101,57,2017,23,35.91,0,23,5,8,.625,2,2,1.000,1,2,.500,0,5,5,0,0,0,0,2,13,9.7,+5
102,58,2017,23,60.31,0,9,2,2,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,0,3,5,5.2,-3
103,59,2017,23,0.01,0,16,3,4,.750,0,1,.000,0,1,.000,0,2,2,1,3,0,0,0,6,8.3,-10
104,60,2017,23,24.19,0,23,3,5,.600,3,5,.600,2,2,1.000,0,4,4,1,1,1,0,2,11,11.5,+8
105,61,2017,23,53.44,0,27,1,5,.200,0,2,.000,0,0,,2,4,6,2,1,0,1,3,2,1.7,-18
106,62,2017,23,38.55,0,18,4,8,.500,1,3,.333,2,3,.667,0,4,4,0,1,0,0,0,11,8.8,-2
107,63,2017,23,62.42,0,14,1,2,.500,0,1,.000,0,0,,1,1,2,1,2,0,0,0,2,4.7,-8
108,64,2017,23,35.91,0,12,2,3,.667,0,0,,0,0,,0,3,3,0,1,1,0,0,4,5.3,-6
109,65,2017,23,85.54,0,11,1,2,.500,1,2,.500,1,2,.500,1,0,1,0,0,0,0,0,4,3.3,-8
110,66,2017,23,53.44,0,15,4,5,.800,1,2,.500,0,0,,0,5,5,0,0,0,0,0,9,8.6,-8
111,67,2017,23,46.79,0,16,0,4,.000,0,3,.000,3,4,.750,1,3,4,0,1,0,2,1,3,0.0,-8
112,68,2017,23,20.5,0,11,1,4,.250,1,2,.500,1,1,1.000,0,3,3,0,0,1,0,0,4,3.2,-3
113,69,2017,23,51.86,0,5,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-5
114,1,2018,24,74.31,0,18,2,6,.333,0,1,.000,0,0,,2,0,2,1,0,0,1,2,4,0.9,0
115,2,2018,24,60.79,0,21,4,6,.667,0,2,.000,2,3,.667,0,1,1,3,1,0,0,0,10,10.4,-6
116,3,2018,24,74.31,0,12,0,3,.000,0,1,.000,0,0,,0,3,3,1,1,1,0,0,0,1.2,+2
117,4,2018,24,71.74,0,11,1,4,.250,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,1,4,2.2,+6
118,5,2018,24,54.2,0,10,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,2,3,0.2,-3
119,6,2018,24,71.74,0,12,1,2,.500,0,0,,0,0,,0,0,0,1,1,0,0,2,2,1.9,+4
120,7,2018,24,0.01,0,12,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.0,-7
121,8,2018,24,74.31,0,14,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-0.1,-2
122,9,2018,24,1.02,0,12,3,4,.750,1,2,.500,0,0,,0,0,0,1,1,0,0,2,7,6.3,+10
123,10,2018,24,13.53,0,12,1,2,.500,0,1,.000,0,0,,2,0,2,1,1,0,0,0,2,4.1,+16
124,11,2018,24,22.36,0,11,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,+3
125,12,2018,24,54.2,0,15,0,5,.000,0,2,.000,0,0,,0,1,1,2,0,0,0,1,0,-2.2,+8
126,13,2018,24,50.18,0,10,0,0,,0,0,,2,2,1.000,0,1,1,0,2,0,0,0,2,4.3,-6
127,14,2018,24,72.19,0,11,1,4,.250,0,0,,0,0,,1,2,3,0,0,0,0,0,2,0.9,0
128,15,2018,24,28.61,0,14,3,3,1.000,2,2,1.000,0,0,,0,4,4,1,0,0,0,0,8,9.0,+11
129,16,2018,24,43.25,0,15,3,6,.500,1,3,.333,0,0,,0,2,2,0,2,0,0,0,7,6.6,-3
130,17,2018,24,82.02,0,14,0,4,.000,0,1,.000,0,0,,2,0,2,0,1,0,0,1,0,-0.8,-5
131,18,2018,24,72.19,0,2,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
132,19,2018,24,76.43,0,7,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,+7
133,20,2018,24,43.25,0,12,1,2,.500,0,1,.000,0,0,,0,0,0,1,1,0,0,1,2,2.3,-7
134,21,2018,24,22.36,0,19,4,7,.571,3,5,.600,1,2,.500,1,0,1,1,0,0,0,1,12,9.3,-3
135,22,2018,24,57.66,0,23,4,6,.667,3,5,.600,2,2,1.000,0,2,2,1,1,0,2,0,13,10.7,+1
136,23,2018,24,57.66,1,40,5,11,.455,3,4,.750,0,0,,2,6,8,1,0,0,1,1,13,9.8,-22
