,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
17,18,2015,20,89.27,0,13,3,7,.429,1,3,.333,0,0,,0,2,2,0,0,2,0,3,7,4.1,-7
18,19,2015,20,40.71,0,6,1,2,.500,0,1,.000,0,0,,1,1,2,0,2,0,0,3,2,2.8,0
19,20,2015,20,39.08,0,21,5,8,.625,0,1,.000,0,0,,1,6,7,1,1,0,1,1,10,9.2,+7
20,21,2015,20,79.78,0,12,2,2,1.000,1,1,1.000,0,0,,0,2,2,1,1,0,0,1,5,6.3,+2
21,22,2015,20,44.91,0,31,2,6,.333,2,3,.667,0,0,,1,3,4,2,0,0,3,3,6,1.4,-13
22,23,2015,20,93.78,0,22,1,3,.333,0,0,,2,3,.667,1,4,5,0,0,0,3,2,4,0.0,+8
23,24,2015,20,42.5,0,24,2,3,.667,0,0,,2,2,1.000,2,5,7,3,2,0,0,0,6,11.7,+3
24,25,2015,20,70.98,0,12,0,1,.000,0,0,,2,2,1.000,1,4,5,0,0,0,0,1,2,2.8,-1
25,26,2015,20,19.08,0,16,1,5,.200,0,0,,0,0,,2,2,4,1,0,0,1,0,2,0.6,-3
26,27,2015,20,69.12,0,11,0,1,.000,0,0,,0,0,,0,2,2,1,2,0,0,1,0,2.2,+2
27,28,2015,20,74.33,0,11,6,11,.545,1,2,.500,1,2,.500,2,1,3,0,2,0,0,1,14,11.6,0
28,29,2015,20,45.07,0,11,1,2,.500,0,0,,0,0,,3,1,4,1,0,1,0,0,2,4.8,-5
29,30,2015,20,82.66,0,10,3,5,.600,0,1,.000,1,1,1.000,1,3,4,0,0,0,0,0,7,6.3,-4
30,31,2015,20,93.78,0,26,3,5,.600,1,1,1.000,3,4,.750,3,4,7,0,1,2,0,2,10,12.2,+8
31,32,2016,20,53.94,0,24,3,6,.500,0,1,.000,0,1,.000,3,4,7,3,0,0,1,0,6,7.0,-6
32,33,2016,20,44.91,0,26,5,10,.500,1,2,.500,0,0,,1,6,7,2,0,0,1,3,11,7.7,-4
33,34,2016,20,51.68,0,25,0,1,.000,0,1,.000,2,2,1.000,1,2,3,1,0,0,0,1,2,2.9,-17
34,35,2016,20,30.83,0,16,3,6,.500,0,2,.000,2,2,1.000,3,5,8,1,0,1,2,2,8,7.2,+3
35,36,2016,20,93.78,0,22,6,8,.750,2,3,.667,0,0,,2,3,5,1,0,0,1,4,14,11.2,+3
36,37,2016,20,53.94,0,29,4,7,.571,1,3,.333,1,2,.500,3,7,10,1,2,0,1,0,10,12.2,+4
37,38,2016,20,51.45,0,6,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0,-0.5,-7
38,39,2016,20,19.08,0,26,5,9,.556,1,2,.500,7,8,.875,1,6,7,3,0,1,0,0,18,18.6,-12
39,40,2016,20,82.5,0,32,3,7,.429,0,2,.000,1,1,1.000,2,6,8,1,0,0,1,1,7,5.8,-3
40,41,2016,20,42.5,1,24,4,4,1.000,1,1,1.000,1,3,.333,1,6,7,4,0,0,2,6,10,8.9,+1
41,42,2016,20,71.14,1,24,3,8,.375,0,4,.000,4,4,1.000,0,9,9,0,0,1,2,1,10,6.6,-11
42,43,2016,20,78.61,1,37,3,9,.333,1,2,.500,2,4,.500,3,6,9,3,1,0,0,1,9,9.7,-2
43,44,2016,20,35.42,1,26,3,9,.333,2,4,.500,4,4,1.000,3,6,9,2,1,0,2,2,12,10.4,-16
44,45,2016,20,35.42,1,39,8,11,.727,0,2,.000,3,9,.333,3,11,14,5,0,2,0,4,19,20.8,+7
45,46,2016,20,0.01,1,31,6,12,.500,0,0,,0,0,,6,10,16,0,0,1,2,1,12,11.5,-5
46,47,2016,20,51.92,1,25,1,10,.100,0,2,.000,0,0,,3,3,6,1,0,0,0,0,2,-0.9,-3
47,48,2016,20,39.08,1,29,3,6,.500,0,1,.000,0,1,.000,2,1,3,1,1,1,0,0,6,6.7,-11
48,49,2016,20,19.08,1,33,3,11,.273,0,3,.000,5,6,.833,5,8,13,4,2,4,0,2,11,16.8,+10
49,50,2016,20,19.08,1,28,4,8,.500,1,1,1.000,3,3,1.000,2,8,10,3,1,1,1,4,12,13.0,+10
50,51,2016,20,0.01,1,30,1,6,.167,0,3,.000,2,3,.667,1,13,14,3,1,2,1,1,4,7.5,+3
51,52,2016,20,61.72,1,27,3,8,.375,1,2,.500,0,0,,3,8,11,1,6,0,2,4,7,10.2,+3
52,53,2016,20,30.83,1,29,4,11,.364,1,3,.333,1,2,.500,1,10,11,4,1,0,0,3,10,9.8,+1
53,54,2016,20,82.5,1,29,4,10,.400,0,1,.000,3,6,.500,2,9,11,3,3,1,2,3,11,11.1,+2
54,55,2016,20,37.13,1,30,9,14,.643,1,4,.250,0,0,,3,5,8,2,0,1,1,1,19,17.1,-3
55,56,2016,20,69.12,1,34,6,12,.500,1,3,.333,4,6,.667,4,4,8,2,1,0,0,2,17,15.8,-5
56,57,2016,20,82.5,1,35,7,10,.700,2,2,1.000,6,6,1.000,1,6,7,3,1,2,1,1,22,23.4,+15
57,58,2016,20,61.72,1,19,3,5,.600,0,2,.000,1,3,.333,2,3,5,4,1,0,1,5,7,7.0,+1
58,59,2016,20,60.17,1,33,2,6,.333,1,4,.250,8,10,.800,2,13,15,3,0,0,0,4,13,14.6,+16
59,60,2016,20,79.78,1,15,1,3,.333,0,2,.000,2,2,1.000,0,2,2,0,0,0,2,2,4,0.1,-6
60,61,2016,20,37.13,1,36,8,15,.533,0,1,.000,4,4,1.000,6,10,16,0,1,1,3,2,20,17.8,-15
61,62,2016,20,100.01,1,27,2,4,.500,0,2,.000,1,2,.500,0,4,4,3,1,1,0,2,5,6.8,-4
62,63,2016,20,74.1,1,27,8,12,.667,0,0,,4,10,.400,3,8,11,1,1,0,2,4,20,15.0,+4
63,64,2016,20,70.98,1,32,8,13,.615,1,2,.500,0,3,.000,1,3,4,3,2,1,2,2,17,13.5,-18
64,65,2016,20,77.21,1,26,7,10,.700,2,4,.500,0,0,,1,2,3,0,1,2,1,1,16,14.1,+14
65,66,2016,20,42.5,1,12,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-2.3,-13
66,67,2016,20,44.91,1,31,2,8,.250,1,2,.500,2,4,.500,3,7,10,3,0,0,1,2,7,5.9,+5
67,68,2016,20,51.45,1,18,2,6,.333,1,3,.333,1,2,.500,0,3,3,1,1,2,0,2,6,5.4,0
68,69,2016,20,35.42,1,28,6,14,.429,1,2,.500,0,0,,3,5,8,0,1,0,0,3,13,9.0,-13
69,70,2016,20,51.68,1,28,5,15,.333,1,4,.250,4,4,1.000,6,5,11,3,0,0,0,0,15,14.3,-19
70,71,2016,20,45.07,1,34,2,7,.286,0,2,.000,0,0,,2,4,6,2,0,0,1,2,4,2.1,-8
71,72,2016,20,60.17,1,26,4,9,.444,1,3,.333,0,0,,2,3,5,6,2,1,1,4,9,10.9,+14
72,73,2016,20,93.78,1,26,9,11,.818,1,3,.333,1,1,1.000,0,4,4,0,1,0,0,2,20,17.3,+19
73,74,2016,20,30.83,1,19,2,7,.286,0,2,.000,2,2,1.000,2,2,4,1,1,1,2,1,6,3.9,0
74,75,2016,20,78.61,1,31,6,12,.500,1,3,.333,1,2,.500,2,5,7,2,1,0,1,4,14,10.3,-12
75,76,2016,20,71.14,1,28,5,11,.455,1,3,.333,3,4,.750,4,6,10,3,1,1,0,1,14,15.9,+5
76,77,2016,20,51.68,1,32,3,10,.300,0,2,.000,0,2,.000,2,4,6,4,0,1,1,1,6,4.1,+1
77,78,2016,20,42.5,0,24,9,17,.529,1,4,.250,3,4,.750,1,4,5,1,2,1,0,1,22,18.2,0
78,1,2016,21,35.91,1,35,5,12,.417,2,3,.667,0,0,,2,6,8,4,1,1,3,1,12,9.9,-10
79,2,2016,21,38.55,1,29,6,12,.500,1,2,.500,4,6,.667,3,4,7,0,2,0,1,3,17,13.3,-10
80,3,2016,21,71.18,1,25,3,7,.429,1,3,.333,1,2,.500,0,3,3,2,3,1,2,3,8,6.7,-21
81,4,2016,21,58.72,1,31,3,10,.300,0,4,.000,1,1,1.000,1,1,2,4,3,0,2,1,7,5.6,+11
82,5,2016,21,83.75,1,30,5,10,.500,1,3,.333,2,3,.667,3,7,10,3,1,1,1,3,13,13.4,+2
83,6,2016,21,61.36,1,24,3,7,.429,2,4,.500,1,2,.500,1,3,4,4,0,1,0,1,9,9.6,-20
84,7,2016,21,36.65,1,30,6,15,.400,1,4,.250,2,2,1.000,1,3,4,4,1,1,1,2,15,11.2,-7
85,8,2016,21,89.66,1,30,2,9,.222,0,3,.000,3,4,.750,1,3,4,0,0,1,1,2,7,1.6,-13
86,9,2016,21,20.5,0,24,4,9,.444,0,1,.000,1,2,.500,1,6,7,1,2,2,0,1,9,10.1,0
87,10,2016,21,41.4,0,21,5,9,.556,1,3,.333,1,1,1.000,0,1,1,1,0,0,1,3,12,6.5,-2
88,11,2016,21,55.34,0,22,5,11,.455,1,4,.250,0,0,,0,3,3,1,0,0,0,1,11,6.5,0
89,12,2016,21,39.71,0,26,4,11,.364,1,2,.500,1,3,.333,0,4,4,3,1,1,1,1,10,6.7,+12
90,13,2016,21,53.97,0,25,2,5,.400,1,2,.500,0,0,,1,3,4,1,0,0,2,4,5,1.0,+7
91,14,2016,21,62.42,0,21,1,5,.200,0,3,.000,3,6,.500,0,4,4,0,1,0,2,2,5,0.1,-7
92,15,2016,21,90.19,0,20,4,11,.364,1,3,.333,0,0,,0,2,2,0,0,1,2,3,9,1.0,-6
93,16,2016,21,61.36,0,24,4,10,.400,1,4,.250,0,2,.000,3,4,7,1,0,0,2,1,9,4.4,+8
94,17,2016,21,62.42,1,31,0,12,.000,0,3,.000,0,0,,4,4,8,3,1,0,0,1,0,-1.7,+4
95,18,2016,21,0.01,1,18,5,9,.556,1,1,1.000,0,0,,2,1,3,0,0,0,0,4,11,6.8,+11
96,19,2016,21,38.45,1,20,3,6,.500,0,3,.000,2,4,.500,0,3,3,2,0,1,0,0,8,7.2,+12
97,20,2016,21,58.72,1,25,9,14,.643,2,4,.500,0,0,,0,2,2,0,0,1,1,1,20,13.7,+18
98,21,2016,21,38.55,1,22,4,8,.500,0,2,.000,2,4,.500,0,3,3,0,0,0,0,1,10,5.7,-12
99,22,2016,21,61.36,1,28,4,9,.444,1,1,1.000,0,0,,0,5,5,2,1,2,0,0,9,9.6,-2
100,23,2016,21,51.86,1,25,2,9,.222,1,3,.333,0,2,.000,0,3,3,4,1,0,2,4,5,-0.2,-19
101,24,2016,21,53.44,1,28,4,8,.500,1,2,.500,0,0,,2,1,3,2,2,0,1,1,9,8.7,-15
102,25,2016,21,96.95,1,22,4,7,.571,1,3,.333,2,2,1.000,1,5,6,3,1,0,0,4,11,11.4,-4
103,26,2016,21,24.19,1,18,3,6,.500,1,3,.333,0,0,,0,3,3,2,0,1,1,4,7,4.4,0
104,27,2016,21,48.9,1,40,13,21,.619,4,8,.500,3,6,.500,4,3,7,2,1,0,3,3,33,24.2,-1
105,28,2016,21,74.88,1,28,4,12,.333,1,5,.200,4,5,.800,3,2,5,2,1,0,0,1,13,10.5,+6
106,29,2016,21,46.79,1,20,3,9,.333,1,4,.250,0,0,,0,1,1,0,0,0,1,2,7,0.4,0
107,30,2016,21,35.91,1,28,4,8,.500,1,3,.333,3,4,.750,0,5,5,1,0,0,2,2,12,7.0,+1
108,31,2016,21,85.54,1,18,3,8,.375,0,3,.000,0,0,,0,2,2,1,0,0,1,2,6,1.1,-11
109,32,2016,21,100.01,1,23,3,10,.300,1,2,.500,2,2,1.000,2,5,7,0,1,1,1,1,9,6.4,+7
110,33,2016,21,38.45,1,34,11,14,.786,4,4,1.000,4,5,.800,1,1,2,1,1,1,0,4,30,26.0,+9
111,34,2016,21,53.44,1,25,1,5,.200,0,2,.000,0,0,,2,2,4,2,0,0,0,1,2,1.9,-11
112,35,2017,21,55.34,1,27,4,10,.400,1,5,.200,4,4,1.000,2,4,6,0,2,1,2,4,13,9.3,-4
113,36,2017,21,85.54,1,31,8,19,.421,3,10,.300,3,5,.600,3,3,6,6,1,0,2,1,22,16.9,+8
114,37,2017,21,24.19,1,25,6,11,.545,2,4,.500,1,1,1.000,4,6,10,2,0,0,2,1,15,13.3,-11
115,38,2017,21,60.31,1,35,7,14,.500,2,6,.333,2,3,.667,3,3,6,7,1,0,2,2,18,16.7,+6
116,39,2017,21,100.01,1,24,0,5,.000,0,4,.000,2,4,.500,1,5,6,1,0,0,2,3,2,-2.6,-9
117,40,2017,21,48.9,1,39,11,17,.647,4,8,.500,2,4,.500,1,2,3,3,0,0,2,3,28,19.9,-4
118,41,2017,21,76.15,1,36,2,5,.400,0,0,,4,6,.667,1,6,7,0,0,1,0,2,8,6.9,+20
119,42,2017,21,20.5,1,39,8,14,.571,3,6,.500,2,3,.667,0,4,4,2,1,0,0,3,21,16.4,+11
120,43,2017,21,96.95,1,27,2,6,.333,0,4,.000,0,0,,0,4,4,2,2,0,1,3,4,3.0,-16
121,44,2017,21,39.71,1,30,6,13,.462,1,4,.250,1,3,.333,1,7,8,4,1,0,1,1,14,11.7,-7
122,45,2017,21,62.42,1,32,7,16,.438,0,4,.000,3,6,.500,2,5,7,3,2,0,0,2,17,13.6,-2
123,46,2017,21,3.39,1,33,4,14,.286,0,6,.000,0,0,,1,2,3,5,1,1,1,3,8,4.1,-38
124,47,2017,21,36.65,1,35,5,12,.417,1,3,.333,2,3,.667,4,2,6,2,0,0,1,3,13,8.8,-2
125,48,2017,21,51.86,1,22,4,13,.308,1,3,.333,4,4,1.000,4,2,6,0,1,0,2,0,13,7.9,-23
126,49,2017,21,46.79,1,26,3,8,.375,1,3,.333,0,0,,2,1,3,1,0,0,0,4,7,3.4,+14
127,50,2017,21,89.66,1,27,4,11,.364,1,5,.200,3,3,1.000,2,4,6,1,0,0,0,4,12,7.6,+4
128,51,2017,21,55.34,1,31,3,8,.375,0,4,.000,1,3,.333,0,0,0,1,1,1,1,1,7,2.8,-2
129,52,2017,21,46.79,1,28,0,7,.000,0,1,.000,1,2,.500,0,3,3,1,0,1,1,2,1,-3.8,+7
130,53,2017,21,24.19,1,25,5,10,.500,1,2,.500,5,6,.833,1,2,3,3,2,0,0,2,16,15.2,-19
131,54,2017,21,60.31,1,19,3,5,.600,1,3,.333,0,0,,1,1,2,4,0,0,1,1,7,7.1,-5
132,55,2017,21,35.91,1,29,3,6,.500,0,1,.000,2,4,.500,1,5,6,3,2,1,5,3,8,5.0,+8
133,56,2017,21,0.01,1,32,3,9,.333,0,2,.000,5,5,1.000,2,4,6,2,0,1,2,1,11,8.2,-21
134,57,2017,21,76.15,1,29,4,9,.444,0,2,.000,1,2,.500,5,4,9,2,0,2,0,1,9,11.0,-14
135,58,2017,21,24.19,1,23,7,11,.636,0,2,.000,4,4,1.000,0,3,3,3,2,0,1,2,18,16.3,+27
136,59,2017,21,85.54,1,23,4,12,.333,0,3,.000,2,2,1.000,2,3,5,0,0,0,0,5,10,3.5,-13
137,60,2017,21,35.91,1,32,9,17,.529,1,4,.250,2,2,1.000,4,6,10,1,0,1,2,0,21,16.7,+18
138,61,2017,21,61.36,1,34,5,13,.385,1,5,.200,4,5,.800,5,6,11,3,1,0,2,3,15,12.7,-2
139,62,2017,21,85.54,1,29,8,15,.533,1,6,.167,0,1,.000,1,4,5,4,0,1,1,4,17,12.1,+8
140,63,2017,21,36.65,1,28,4,7,.571,0,1,.000,5,6,.833,1,3,4,0,2,0,2,2,13,10.1,+10
141,64,2017,21,53.44,1,28,8,14,.571,0,1,.000,4,5,.800,0,5,5,0,0,0,2,1,20,12.1,-18
142,65,2017,21,71.18,1,30,6,12,.500,0,1,.000,4,4,1.000,2,3,5,3,0,0,0,1,16,14.0,-8
143,66,2017,21,83.75,1,29,6,15,.400,2,3,.667,3,3,1.000,0,3,3,2,2,0,1,3,17,11.0,+2
144,67,2017,21,3.39,1,21,2,7,.286,0,2,.000,2,4,.500,2,1,3,1,0,0,1,0,6,2.5,-17
145,68,2017,21,90.19,1,34,7,12,.583,1,3,.333,2,2,1.000,0,4,4,0,1,4,2,2,17,13.6,+7
146,69,2017,21,58.72,1,31,4,7,.571,0,0,,9,11,.818,0,3,3,4,0,1,2,6,17,12.9,+3
147,70,2017,21,53.44,1,28,3,8,.375,1,4,.250,0,0,,0,3,3,2,0,0,2,2,7,2.1,+5
148,71,2017,21,38.55,1,29,8,11,.727,0,2,.000,0,0,,0,4,4,2,0,1,0,1,16,14.4,+28
149,72,2017,21,46.79,1,36,7,13,.538,0,2,.000,2,4,.500,1,0,1,0,2,0,0,3,16,10.4,-7
150,73,2017,21,41.4,1,40,5,11,.455,1,5,.200,2,2,1.000,1,5,6,1,4,1,0,2,13,14.1,-13
151,74,2017,21,51.86,1,36,11,24,.458,3,5,.600,7,8,.875,5,11,16,1,1,2,0,2,32,28.3,0
152,75,2017,21,74.88,1,35,9,18,.500,4,7,.571,0,0,,4,11,15,5,2,0,1,3,22,22.4,+9
153,76,2017,21,71.18,1,32,5,14,.357,2,4,.500,0,0,,2,3,5,0,0,0,4,2,12,1.7,-26
154,77,2017,21,74.88,1,32,9,15,.600,0,3,.000,3,4,.750,2,4,6,2,3,0,1,4,21,18.1,+15
155,78,2017,21,55.34,1,37,7,13,.538,1,3,.333,2,2,1.000,2,2,4,3,2,1,1,3,17,15.3,-10
156,79,2017,21,36.65,1,28,4,6,.667,0,0,,2,2,1.000,1,5,6,2,0,0,2,1,10,8.6,-29
157,80,2017,21,38.55,1,34,11,20,.550,3,7,.429,7,7,1.000,2,10,12,0,1,2,0,2,32,28.4,+17
158,1,2017,22,28.61,1,34,4,13,.308,1,2,.500,5,6,.833,2,7,9,3,0,2,1,4,14,10.5,+10
159,2,2017,22,77.66,1,36,14,18,.778,5,5,1.000,8,10,.800,4,10,14,2,0,0,1,3,41,38.2,+7
160,3,2017,22,8.95,1,25,7,11,.636,2,4,.500,0,0,,1,5,6,2,0,1,1,1,16,14.0,+20
161,4,2017,22,57.66,1,36,7,16,.438,2,6,.333,1,2,.500,2,7,9,4,2,2,3,4,17,13.3,-11
162,5,2017,22,50.18,1,18,7,13,.538,3,5,.600,0,1,.000,1,6,7,1,2,0,4,4,17,9.9,0
163,6,2017,22,81.46,1,34,7,11,.636,2,4,.500,3,4,.750,0,7,7,2,2,1,1,0,19,18.9,+14
164,7,2017,22,78.78,1,29,4,10,.400,3,5,.600,0,0,,1,6,7,2,1,0,2,2,11,7.7,-13
165,8,2017,22,1.02,1,34,6,13,.462,1,3,.333,5,5,1.000,2,10,12,2,1,1,1,2,18,17.0,+2
166,9,2017,22,75.99,1,36,8,11,.727,4,6,.667,1,2,.500,1,3,4,1,0,1,0,1,21,18.7,+23
167,10,2017,22,100.01,1,30,7,9,.778,2,2,1.000,6,11,.545,0,7,7,3,1,1,1,3,22,20.2,+14
168,11,2017,22,76.43,1,29,5,11,.455,1,5,.200,2,2,1.000,0,3,3,5,0,1,2,0,13,10.4,-24
169,12,2017,22,43.25,1,33,4,13,.308,2,7,.286,0,0,,2,8,10,1,1,0,3,2,10,4.2,-16
170,13,2017,22,26.49,1,31,4,10,.400,2,6,.333,2,2,1.000,1,4,5,1,2,0,2,1,12,8.8,-9
171,14,2017,22,0.01,1,29,6,12,.500,0,4,.000,6,8,.750,1,8,9,1,0,0,1,2,18,13.2,-19
172,15,2017,22,47.38,1,35,5,13,.385,2,9,.222,1,2,.500,1,11,12,1,1,1,3,2,13,8.1,-10
173,16,2017,22,81.57,1,36,11,18,.611,2,8,.250,2,3,.667,3,6,9,3,1,0,1,3,26,22.2,+3
174,17,2017,22,1.02,1,25,2,10,.200,0,1,.000,7,8,.875,2,5,7,1,1,0,0,1,11,8.6,-26
175,18,2017,22,13.53,1,35,4,10,.400,2,4,.500,6,6,1.000,1,8,9,2,1,2,0,0,16,17.5,-9
176,19,2017,22,47.38,1,39,5,10,.500,4,7,.571,2,2,1.000,2,4,6,2,1,4,1,2,16,17.0,-21
177,20,2017,22,38.67,1,43,13,23,.565,6,12,.500,8,11,.727,0,15,15,4,4,1,1,1,40,38.5,+17
178,21,2017,22,43.25,1,36,12,23,.522,5,11,.455,0,1,.000,2,5,7,1,1,2,3,0,29,20.3,-18
179,22,2017,22,75.99,1,38,3,11,.273,1,6,.167,3,3,1.000,1,3,4,4,2,0,1,1,10,8.5,+9
180,23,2017,22,57.66,1,35,4,15,.267,2,7,.286,4,4,1.000,0,6,6,3,1,1,2,2,14,7.9,-9
181,24,2017,22,74.31,1,45,9,15,.600,0,4,.000,6,9,.667,5,10,15,2,0,1,2,4,24,20.9,+15
182,25,2017,22,76.43,1,28,5,12,.417,1,4,.250,3,5,.600,2,1,3,2,0,0,1,0,14,8.9,-7
183,26,2017,22,26.49,1,24,4,10,.400,2,5,.400,3,6,.500,1,5,6,2,1,0,3,3,13,6.8,-11
184,27,2017,22,40.01,1,30,6,12,.500,2,2,1.000,0,0,,1,6,7,2,0,1,5,2,14,6.8,+5
185,28,2017,22,28.61,1,35,14,22,.636,5,11,.455,6,7,.857,1,6,7,1,0,2,0,2,39,32.6,-3
186,29,2018,22,77.66,1,40,8,20,.400,2,8,.250,2,3,.667,1,11,12,0,1,0,2,2,20,11.0,-5
187,30,2018,22,25.48,1,32,7,23,.304,2,6,.333,0,0,,0,8,8,0,0,0,2,1,16,2.7,-14
188,31,2018,22,89.4,1,31,13,26,.500,1,8,.125,3,6,.500,3,5,8,1,2,0,4,6,30,15.7,+2
189,32,2018,22,60.79,0,32,6,16,.375,1,7,.143,6,8,.750,2,6,8,2,0,0,1,3,19,11.8,0
190,33,2018,22,71.74,1,29,4,18,.222,0,5,.000,3,4,.750,2,2,4,1,0,0,1,2,11,0.5,-23
191,34,2018,22,54.2,1,38,4,15,.267,3,6,.500,3,4,.750,3,7,10,7,0,0,4,1,14,9.4,-2
192,35,2018,22,81.57,1,38,5,17,.294,1,7,.143,3,3,1.000,3,4,7,1,0,1,3,2,14,5.0,+7
193,36,2018,22,89.4,1,35,7,20,.350,2,10,.200,1,2,.500,1,9,10,2,4,0,2,2,17,11.4,+2
194,37,2018,22,1.02,1,37,5,17,.294,0,3,.000,1,2,.500,3,10,13,4,0,0,2,1,11,6.2,+4
195,38,2018,22,82.02,1,35,6,17,.353,2,7,.286,2,3,.667,4,8,12,2,1,0,7,3,16,5.5,-2
196,39,2018,22,47.38,1,39,9,20,.450,1,6,.167,3,8,.375,4,7,11,4,1,1,1,2,22,17.2,-4
197,40,2018,22,75.99,1,24,3,9,.333,2,3,.667,1,2,.500,0,5,5,5,0,1,3,0,9,6.2,0
198,41,2018,22,13.53,1,31,8,17,.471,4,8,.500,0,0,,2,5,7,7,0,1,1,3,20,17.6,+7
199,42,2018,22,38.67,1,33,7,20,.350,1,7,.143,3,4,.750,1,6,7,1,2,3,0,0,18,13.7,+9
200,43,2018,22,22.36,1,31,4,9,.444,1,6,.167,2,5,.400,2,8,10,3,2,1,0,0,11,13.7,-12
201,44,2018,22,40.01,1,35,10,19,.526,3,8,.375,4,6,.667,1,12,13,2,2,1,1,4,27,22.7,+15
202,45,2018,22,81.46,1,32,4,8,.500,0,1,.000,6,7,.857,1,7,8,2,2,2,3,5,14,12.2,+13
203,46,2018,22,0.01,1,32,4,18,.222,1,6,.167,4,4,1.000,2,4,6,1,0,0,1,3,13,3.1,-14
204,47,2018,22,45.6,1,35,11,20,.550,4,6,.667,2,7,.286,4,10,14,2,0,1,3,1,28,20.9,+18
205,48,2018,22,22.36,1,33,7,15,.467,2,8,.250,0,0,,0,6,6,3,1,1,0,2,16,13.1,-4
206,49,2018,22,13.53,1,27,4,15,.267,1,5,.200,1,1,1.000,1,10,11,2,2,1,2,1,10,6.5,-16
207,50,2018,22,100.01,1,35,10,18,.556,3,6,.500,6,9,.667,2,9,11,8,3,1,3,2,29,28.8,+18
208,51,2018,22,77.66,1,31,6,13,.462,3,6,.500,0,0,,1,2,3,3,0,0,1,3,15,9.5,-17
209,52,2018,22,78.78,1,37,6,21,.286,1,8,.125,5,6,.833,3,4,7,1,1,1,1,2,18,9.2,-3
210,53,2018,22,74.31,1,36,4,13,.308,2,6,.333,0,0,,1,6,7,3,1,1,2,1,10,6.4,+1
211,54,2018,22,75.99,1,27,3,15,.200,0,8,.000,1,2,.500,0,4,4,3,2,0,1,3,7,0.4,+7
212,55,2018,22,60.79,1,25,8,16,.500,2,6,.333,2,2,1.000,0,4,4,1,1,1,2,2,20,12.8,+14
213,56,2018,22,22.36,1,26,6,12,.500,2,6,.333,2,5,.400,0,2,2,3,3,1,1,0,16,14.2,-11
214,57,2018,22,71.74,1,31,5,14,.357,1,5,.200,1,2,.500,0,4,4,2,2,0,6,1,12,2.0,-18
215,58,2018,22,54.2,1,12,4,9,.444,3,5,.600,0,0,,0,3,3,0,0,1,1,1,11,6.5,+3
