,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,39,2019,24,69.91,1,23,8,13,.615,2,4,.500,2,3,.667,0,10,10,4,0,1,3,1,20,16.8,+12
39,40,2019,24,69.91,1,33,11,17,.647,1,4,.250,12,14,.857,4,10,14,2,1,3,7,3,35,28.8,-25
40,41,2019,24,68.29,1,32,9,24,.375,0,2,.000,8,12,.667,2,6,8,1,0,6,2,4,26,15.7,-3
41,42,2019,24,63.2,1,27,10,17,.588,4,6,.667,7,8,.875,1,12,13,3,0,1,4,4,31,24.2,+20
42,43,2019,24,7.78,1,34,9,19,.474,2,7,.286,2,2,1.000,3,10,13,8,1,3,5,3,22,19.9,+18
43,44,2019,24,9.96,1,33,11,19,.579,1,5,.200,8,12,.667,2,6,8,6,0,1,3,3,31,24.4,+15
44,45,2019,24,56.16,1,26,9,16,.563,0,1,.000,14,17,.824,3,11,14,2,2,3,2,3,32,30.9,+21
45,46,2019,24,50.25,1,37,13,28,.464,2,4,.500,5,6,.833,7,12,19,3,0,1,3,3,33,25.3,+12
46,47,2019,24,40.71,1,30,7,16,.438,2,6,.333,12,15,.800,1,10,11,6,0,1,6,3,28,19.8,+22
47,48,2019,24,41.19,1,33,8,24,.333,0,5,.000,10,12,.833,6,14,20,5,2,0,8,4,26,15.9,-1
48,49,2019,24,45.48,1,39,9,24,.375,0,5,.000,11,13,.846,7,10,17,2,1,4,4,3,29,22.9,-3
49,50,2019,24,23.72,1,42,10,20,.500,3,7,.429,14,15,.933,2,11,13,2,1,3,4,4,37,30.2,-9
50,51,2019,24,33.99,1,33,4,17,.235,0,5,.000,7,8,.875,2,10,12,1,1,4,4,3,15,8.0,+13
51,52,2019,24,40.71,1,32,12,16,.750,2,3,.667,11,12,.917,0,14,14,3,1,0,3,2,37,33.7,+23
52,53,2019,24,18.05,1,37,9,22,.409,2,8,.250,3,4,.750,3,11,14,3,0,2,2,5,23,15.7,+3
53,54,2019,24,68.29,1,34,7,13,.538,0,0,,12,14,.857,2,12,14,3,0,1,4,5,26,20.7,+9
54,55,2019,24,7.78,1,27,11,21,.524,0,2,.000,11,15,.733,3,9,12,0,2,0,2,5,33,23.9,+16
55,56,2019,24,100.01,1,34,6,16,.375,1,3,.333,4,4,1.000,3,16,19,5,1,4,6,2,17,15.6,+9
56,57,2019,24,45.48,1,35,9,19,.474,0,3,.000,3,4,.750,2,15,17,3,1,4,4,2,21,17.9,-2
57,58,2019,25,0.01,1,35,15,31,.484,4,13,.308,6,7,.857,2,13,15,6,3,1,1,4,40,34.5,-6
