,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
212,52,2018,25,38.67,0,23,6,12,.500,4,7,.571,2,2,1.000,1,1,2,2,2,0,3,2,18,12.6,-4
213,53,2018,25,100.01,0,26,3,12,.250,0,4,.000,1,2,.500,0,4,4,5,1,0,3,1,7,1.7,+17
214,54,2018,25,1.02,0,23,7,11,.636,3,4,.750,0,0,,0,3,3,1,2,0,0,1,17,15.3,+8
215,55,2018,25,38.67,0,23,6,10,.600,1,3,.333,1,2,.500,0,3,3,4,0,0,1,2,14,10.9,+16
216,56,2018,25,54.2,0,16,3,7,.429,0,3,.000,3,4,.750,0,2,2,2,0,0,1,0,9,5.9,-7
217,57,2018,25,81.46,0,19,6,13,.462,2,6,.333,0,0,,0,4,4,2,0,1,4,1,14,6.2,+17
218,58,2018,25,8.95,0,23,7,14,.500,3,7,.429,0,0,,1,1,2,0,0,0,3,2,17,7.2,-10
219,59,2018,25,77.66,0,21,5,10,.500,2,4,.500,2,4,.500,1,2,3,3,1,0,0,1,14,12.2,+1
220,60,2018,25,13.53,0,26,3,7,.429,0,2,.000,4,5,.800,0,3,3,4,1,0,1,1,10,9.2,+1
221,61,2018,25,76.43,0,23,4,9,.444,2,3,.667,1,1,1.000,2,2,4,1,1,0,0,1,11,9.6,+11
222,62,2018,25,40.01,0,19,5,10,.500,1,5,.200,0,0,,0,6,6,2,1,0,2,2,11,7.4,+13
223,63,2018,25,76.43,0,19,3,8,.375,1,3,.333,1,2,.500,1,1,2,3,0,0,1,1,8,4.9,-8
224,64,2018,25,72.19,0,25,6,12,.500,4,5,.800,5,5,1.000,0,2,2,1,1,0,2,4,21,13.7,-9
225,65,2018,25,45.6,0,16,1,8,.125,0,3,.000,2,2,1.000,0,0,0,4,0,0,2,1,4,-0.8,-17
226,66,2018,25,100.01,0,26,8,14,.571,6,10,.600,1,2,.500,0,0,0,1,2,0,2,1,23,16.3,-3
227,67,2018,25,26.49,0,24,6,12,.500,1,5,.200,1,2,.500,0,3,3,3,0,0,1,3,14,8.4,-2
228,68,2018,25,78.78,0,31,6,13,.462,4,9,.444,3,3,1.000,2,0,2,0,0,0,0,1,19,13.3,+1
229,69,2018,25,71.74,0,28,5,11,.455,3,7,.429,4,4,1.000,0,2,2,1,1,0,0,3,17,12.4,+4
230,70,2018,25,22.36,0,20,2,7,.286,0,2,.000,0,0,,0,0,0,1,0,0,1,2,4,-1.2,-10
231,71,2018,25,100.01,0,25,5,14,.357,0,2,.000,3,4,.750,3,1,4,2,2,1,0,2,13,10.5,+12
232,72,2018,25,77.66,0,28,6,12,.500,1,3,.333,5,5,1.000,0,1,1,0,0,0,0,1,18,11.9,+8
233,73,2018,25,28.61,0,26,5,13,.385,1,3,.333,0,0,,0,0,0,2,1,0,1,2,11,4.5,-17
234,74,2018,25,57.66,0,18,2,6,.333,1,3,.333,0,0,,1,1,2,1,0,0,1,4,5,0.7,-9
235,75,2018,25,50.18,0,29,9,13,.692,4,4,1.000,1,2,.500,0,4,4,2,0,0,3,2,23,15.9,-1
236,76,2018,25,60.79,0,25,5,9,.556,0,2,.000,6,7,.857,0,1,1,1,3,0,1,1,16,13.9,+16
237,77,2018,25,22.36,0,18,3,11,.273,0,2,.000,0,0,,0,0,0,1,0,1,0,1,6,0.5,-15
238,78,2018,25,54.2,0,21,5,12,.417,0,2,.000,0,0,,0,0,0,1,2,0,2,1,10,3.9,-9
239,79,2018,25,13.53,0,18,2,7,.286,0,0,,2,2,1.000,1,2,3,1,1,0,2,1,6,2.5,-8
240,80,2018,25,75.99,0,22,5,9,.556,4,6,.667,2,2,1.000,1,0,1,3,0,0,1,2,16,12.7,+11
241,81,2018,25,75.99,0,6,1,5,.200,0,0,,0,0,,0,1,1,1,0,0,0,0,2,-0.1,-11
