,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,2018,23,33.18,1,32,11,19,.579,2,7,.286,6,7,.857,0,5,5,3,0,3,5,5,30,19.4,-10
1,2,2018,23,33.26,1,36,12,21,.571,2,6,.333,7,9,.778,0,3,3,3,0,0,2,3,33,22.1,-14
2,3,2018,23,45.96,1,37,11,15,.733,5,7,.714,7,8,.875,1,2,3,2,2,1,5,3,34,26.7,-3
3,4,2018,23,56.56,1,35,10,22,.455,1,5,.200,11,12,.917,1,3,4,5,0,0,3,5,32,20.3,-1
4,5,2018,23,56.56,1,25,6,16,.375,4,8,.500,4,6,.667,0,3,3,4,0,0,2,2,20,11.3,-23
5,6,2018,23,68.05,1,34,9,19,.474,1,5,.200,8,10,.800,0,11,11,3,1,0,9,0,27,13.9,+5
6,7,2018,23,41.19,1,26,8,17,.471,2,6,.333,3,4,.750,1,6,7,2,2,0,4,2,21,13.0,-35
7,8,2018,23,33.99,1,39,11,24,.458,2,6,.333,4,4,1.000,0,5,5,7,1,1,2,4,28,20.1,+3
8,9,2018,23,7.78,1,34,7,21,.333,2,7,.286,4,4,1.000,0,6,6,5,1,1,4,5,20,9.1,+5
9,10,2018,23,56.16,1,38,4,16,.250,1,7,.143,12,13,.923,0,4,4,4,1,0,3,3,21,11.8,-2
10,11,2018,23,68.29,1,49,13,25,.520,4,10,.400,11,14,.786,0,4,4,4,3,2,8,1,41,27.5,+3
11,12,2018,23,57.78,1,37,9,26,.346,2,5,.400,2,2,1.000,0,5,5,4,0,1,1,2,22,10.6,-15
12,13,2018,23,100.01,1,39,9,22,.409,1,4,.250,5,5,1.000,1,7,8,5,2,0,1,0,24,19.5,+6
13,14,2018,23,45.96,1,41,8,23,.348,0,6,.000,10,11,.909,0,5,5,5,4,0,7,2,26,13.9,-4
14,15,2018,23,18.05,1,31,3,11,.273,0,2,.000,4,4,1.000,1,8,9,4,1,0,4,0,10,6.4,-21
15,16,2018,23,0.01,1,33,6,20,.300,1,5,.200,2,3,.667,1,4,5,4,1,1,4,1,15,5.0,-19
16,17,2018,23,74.04,1,37,10,20,.500,1,4,.250,8,9,.889,0,1,1,6,1,0,2,0,29,22.1,+4
17,18,2018,23,23.8,1,35,11,27,.407,1,5,.200,1,1,1.000,0,4,4,9,0,1,3,2,24,13.9,-7
18,19,2018,23,63.2,1,37,9,17,.529,0,3,.000,10,12,.833,1,7,8,4,0,0,4,1,28,20.1,-6
19,20,2018,23,50.25,1,35,10,26,.385,3,8,.375,5,6,.833,1,6,7,7,0,0,6,1,28,14.4,+11
20,21,2018,23,0.01,1,36,8,18,.444,2,6,.333,6,6,1.000,0,9,9,7,0,1,1,1,24,21.5,+5
21,22,2018,23,33.26,1,32,3,12,.250,0,0,,2,2,1.000,0,2,2,9,0,1,5,3,8,2.2,-17
22,23,2018,23,56.16,1,34,11,17,.647,2,5,.400,5,5,1.000,1,3,4,3,2,2,2,3,29,25.4,-13
23,24,2018,23,7.78,1,34,6,15,.400,1,3,.333,0,0,,0,2,2,9,1,0,3,4,13,8.2,+3
24,25,2018,23,9.96,1,36,10,18,.556,2,5,.400,3,4,.750,0,4,4,7,2,0,9,3,25,13.9,+10
25,26,2018,23,18.05,1,18,4,6,.667,0,1,.000,3,3,1.000,2,1,3,2,0,0,2,3,11,8.3,-13
26,27,2018,23,45.48,1,32,7,13,.538,3,5,.600,2,2,1.000,1,1,2,2,3,0,6,1,19,11.7,-22
27,28,2018,23,24.36,1,40,10,18,.556,2,3,.667,1,2,.500,0,3,3,5,2,0,6,1,23,14.0,-2
28,29,2018,23,63.2,0,26,10,17,.588,3,7,.429,5,7,.714,0,1,1,2,0,0,0,1,28,20.6,-2
29,30,2018,23,69.91,1,28,7,12,.583,3,4,.750,7,8,.875,0,1,1,3,0,0,1,2,24,18.6,+14
30,31,2018,23,23.72,1,32,3,17,.176,0,3,.000,7,7,1.000,0,3,3,2,0,0,1,6,13,1.2,+3
31,32,2019,23,24.36,1,28,6,10,.600,0,1,.000,4,5,.800,0,3,3,3,0,0,2,1,16,11.6,-20
32,33,2019,23,7.78,1,34,12,21,.571,5,9,.556,2,2,1.000,1,4,5,3,2,0,4,4,31,21.5,+2
33,34,2019,23,39.57,1,35,11,17,.647,2,2,1.000,3,3,1.000,1,1,2,2,0,1,1,1,27,21.2,-8
34,35,2019,23,42.73,1,33,6,19,.316,2,5,.400,4,5,.800,1,1,2,3,0,0,4,2,18,5.0,-13
35,36,2019,23,41.19,1,26,10,16,.625,3,5,.600,6,7,.857,1,3,4,0,0,0,5,3,29,16.8,-36
36,37,2019,23,6.48,1,29,7,21,.333,2,7,.286,5,6,.833,0,3,3,1,3,1,1,3,21,11.8,-6
37,38,2019,23,40.71,1,32,4,11,.364,1,4,.250,1,2,.500,2,2,4,8,0,0,3,2,10,7.3,-15
38,39,2019,23,33.99,1,28,4,15,.267,0,3,.000,0,0,,2,3,5,6,0,0,2,4,8,2.0,-29
39,40,2019,23,23.8,1,34,7,19,.368,2,7,.286,6,7,.857,0,3,3,6,1,0,3,4,22,12.6,-6
40,41,2019,23,100.01,1,24,9,16,.563,3,6,.500,4,6,.667,0,2,2,1,2,0,3,2,25,16.1,+13
41,42,2019,23,68.05,1,34,6,15,.400,2,6,.333,9,10,.900,0,4,4,4,2,0,3,2,23,16.7,-10
42,43,2019,23,52.19,1,36,10,20,.500,2,7,.286,7,7,1.000,1,3,4,3,2,0,3,2,29,20.9,-11
43,44,2019,23,100.01,1,36,6,17,.353,0,4,.000,5,5,1.000,1,11,12,2,0,0,4,1,17,8.5,+6
44,45,2019,23,39.57,1,35,11,20,.550,1,4,.250,3,4,.750,1,3,4,5,2,0,3,2,26,19.3,-5
45,46,2019,23,56.56,1,31,7,12,.583,1,2,.500,3,3,1.000,0,5,5,3,0,0,1,1,18,14.6,-11
