,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
49,50,2016,23,82.66,1,34,5,12,.417,2,5,.400,3,3,1.000,1,5,6,3,0,0,3,1,15,9.5,-1
50,51,2016,23,53.94,1,34,6,12,.500,3,5,.600,3,4,.750,0,3,3,5,2,0,5,2,18,12.2,-26
51,52,2016,23,35.42,1,28,2,6,.333,2,4,.500,5,6,.833,0,3,3,1,1,1,0,3,11,9.3,+8
52,53,2016,23,70.98,1,32,8,16,.500,2,5,.400,0,0,,0,3,3,2,0,0,0,3,18,11.1,-12
53,54,2016,23,74.33,1,36,6,10,.600,3,6,.500,3,4,.750,0,4,4,5,5,0,2,3,18,19.5,+15
54,55,2016,23,0.01,1,36,4,11,.364,2,4,.500,2,2,1.000,0,3,3,6,0,0,1,2,12,9.2,-11
55,56,2016,23,93.78,1,36,5,15,.333,2,7,.286,3,3,1.000,1,2,3,4,1,0,2,1,15,9.2,0
56,57,2016,23,35.42,1,35,4,17,.235,1,7,.143,2,2,1.000,1,3,4,7,0,0,0,1,11,6.8,+4
57,58,2016,23,51.45,1,12,1,2,.500,1,1,1.000,0,0,,0,0,0,4,1,0,0,0,3,5.8,+4
58,59,2016,23,71.14,1,28,2,7,.286,1,4,.250,3,5,.600,0,5,5,4,0,0,2,5,8,3.4,-2
59,60,2016,23,82.66,1,31,4,10,.400,1,5,.200,2,2,1.000,1,3,4,3,1,0,3,5,11,5.3,-2
60,61,2016,23,19.08,1,37,6,16,.375,3,10,.300,1,1,1.000,2,4,6,3,1,0,0,2,16,12.1,-1
61,62,2016,23,53.94,1,34,4,9,.444,3,5,.600,3,4,.750,0,1,1,1,4,0,1,2,14,12.1,+21
62,63,2016,23,74.1,1,34,6,10,.600,0,1,.000,0,0,,1,2,3,1,0,0,2,1,12,7.0,+15
63,64,2016,23,44.91,1,33,9,16,.563,4,9,.444,6,6,1.000,1,1,2,1,0,0,2,2,28,19.3,+11
64,65,2016,23,79.78,1,29,4,13,.308,0,4,.000,0,1,.000,0,3,3,0,1,0,2,0,8,0.0,+16
65,66,2016,23,60.17,1,38,5,17,.294,3,10,.300,1,1,1.000,1,2,3,1,1,0,0,0,14,7.1,-8
66,67,2016,23,78.61,1,36,4,13,.308,2,10,.200,0,0,,2,3,5,2,2,1,3,2,10,5.1,0
67,68,2016,23,74.33,1,37,2,11,.182,1,7,.143,2,2,1.000,0,5,5,4,1,0,4,4,7,-0.2,+7
68,69,2016,23,51.92,1,28,4,9,.444,2,5,.400,1,1,1.000,0,2,2,1,0,0,1,1,11,6.2,-18
69,70,2016,23,89.27,1,33,7,11,.636,1,3,.333,0,0,,1,3,4,4,0,0,1,4,15,11.9,+9
70,71,2016,23,100.01,1,28,11,13,.846,8,9,.889,0,0,,1,2,3,0,0,1,0,0,30,27.3,+40
71,72,2016,23,37.13,1,38,7,16,.438,3,9,.333,3,5,.600,1,5,6,0,1,0,1,2,20,12.2,-7
72,73,2016,23,89.27,1,40,7,10,.700,1,3,.333,2,2,1.000,0,3,3,2,2,0,1,1,17,15.7,+11
73,74,2016,23,79.78,1,35,6,16,.375,6,12,.500,0,0,,0,2,2,7,2,2,2,3,18,14.9,+4
74,75,2016,23,0.01,1,36,10,19,.526,1,6,.167,2,2,1.000,1,6,7,4,0,0,4,2,23,14.2,+11
75,76,2016,23,39.08,1,45,5,19,.263,2,10,.200,1,2,.500,0,5,5,2,0,0,0,1,13,3.8,-4
76,77,2016,23,77.21,1,34,5,13,.385,3,5,.600,0,0,,1,4,5,2,3,0,3,0,13,9.2,+23
77,78,2016,23,61.72,1,33,1,11,.091,1,7,.143,3,4,.750,1,3,4,3,1,0,0,3,6,1.8,-12
78,79,2016,23,100.01,1,18,2,7,.286,0,2,.000,0,0,,1,1,2,3,1,0,1,1,4,2.6,-18
79,1,2016,24,76.15,1,37,9,17,.529,3,7,.429,5,5,1.000,0,2,2,1,2,1,0,3,26,20.5,+5
80,2,2016,24,100.01,1,32,5,14,.357,2,8,.250,3,5,.600,0,6,6,1,1,0,1,4,15,7.3,+3
81,3,2016,24,48.9,1,28,2,10,.200,1,2,.500,0,1,.000,0,3,3,0,0,0,2,3,5,-3.9,-13
82,4,2016,24,0.01,1,33,6,13,.462,4,8,.500,3,3,1.000,0,5,5,1,1,0,1,2,19,13.7,+3
83,5,2016,24,53.97,1,34,9,16,.563,2,4,.500,2,2,1.000,1,6,7,3,1,0,3,4,22,15.4,+24
84,6,2016,24,0.01,1,23,7,12,.583,2,4,.500,2,4,.500,1,4,5,2,1,0,1,4,18,13.3,+1
85,7,2016,24,85.54,1,38,7,13,.538,2,4,.500,2,3,.667,0,6,6,5,1,0,0,2,18,16.8,+10
86,8,2016,24,58.72,1,29,7,13,.538,4,5,.800,0,0,,0,2,2,1,1,1,1,1,18,13.3,+3
87,9,2016,24,53.44,1,33,7,14,.500,4,10,.400,2,4,.500,0,4,4,4,2,0,2,3,20,15.0,-1
88,10,2016,24,72.45,1,33,5,15,.333,1,7,.143,2,2,1.000,1,3,4,2,0,1,2,2,13,5.4,+21
89,11,2016,24,35.91,1,34,6,13,.462,1,4,.250,4,4,1.000,0,4,4,1,0,1,1,4,17,10.3,+11
90,12,2016,24,36.65,1,33,5,16,.313,1,7,.143,1,2,.500,0,6,6,1,0,0,1,2,12,3.1,-10
91,13,2016,24,60.31,1,33,8,13,.615,5,8,.625,4,4,1.000,0,4,4,3,0,0,1,2,25,20.6,-2
92,14,2016,24,96.95,1,31,3,12,.250,0,6,.000,4,6,.667,0,5,5,2,0,0,1,3,10,2.7,-18
93,15,2016,24,96.95,1,29,7,15,.467,2,7,.286,0,0,,0,6,6,1,0,0,2,3,16,7.6,+28
94,16,2016,24,24.19,1,28,3,9,.333,2,5,.400,0,0,,1,3,4,1,0,0,1,1,8,3.8,+11
95,17,2016,24,89.66,1,32,4,12,.333,1,5,.200,0,0,,0,3,3,5,1,0,1,3,9,5.4,+3
96,18,2016,24,60.31,1,20,7,15,.467,3,6,.500,2,2,1.000,0,2,2,3,1,1,2,1,19,13.3,+13
97,19,2016,24,96.95,1,28,4,14,.286,1,6,.167,6,7,.857,1,5,6,1,2,0,1,2,15,9.5,-11
98,20,2016,24,100.01,1,30,5,17,.294,2,8,.250,4,4,1.000,1,4,5,5,0,0,1,0,16,10.5,+15
99,21,2016,24,90.19,1,11,3,6,.500,2,2,1.000,0,0,,0,0,0,2,1,0,0,2,8,6.6,+16
100,22,2016,24,41.4,1,31,9,14,.643,5,9,.556,2,2,1.000,0,1,1,1,0,0,1,3,25,17.6,+6
101,23,2016,24,53.97,1,30,6,11,.545,2,5,.400,1,2,.500,0,3,3,2,2,0,3,2,15,9.8,+1
102,24,2016,24,38.45,1,33,5,16,.313,0,8,.000,0,0,,1,3,4,1,0,0,0,1,10,2.7,+24
103,25,2016,24,3.39,1,10,0,5,.000,0,3,.000,0,2,.000,0,1,1,1,0,0,0,2,0,-4.1,-3
104,26,2016,24,46.79,1,13,1,6,.167,0,4,.000,0,0,,0,0,0,1,0,0,1,0,2,-2.1,-12
105,27,2016,24,100.01,1,24,1,7,.143,0,2,.000,0,0,,0,2,2,1,0,0,2,1,2,-3.6,0
106,28,2016,24,58.72,1,32,7,11,.636,4,6,.667,2,2,1.000,0,1,1,2,1,0,4,2,20,13.0,+25
107,29,2016,24,90.19,1,25,5,11,.455,3,7,.429,0,0,,1,3,4,1,0,0,1,4,13,7.0,+6
108,30,2017,24,74.88,1,27,6,19,.316,1,4,.250,2,2,1.000,1,2,3,1,0,0,0,4,15,4.5,-3
109,31,2017,24,51.86,1,34,3,10,.300,0,3,.000,3,6,.500,0,3,3,4,0,0,0,1,9,5.3,-9
110,32,2017,24,46.79,1,35,3,10,.300,1,5,.200,0,0,,0,2,2,3,0,1,0,1,7,4.2,-8
111,33,2017,24,89.66,1,20,1,6,.167,1,2,.500,0,0,,0,5,5,1,1,0,0,3,3,1.2,-4
112,34,2017,24,38.45,1,31,4,14,.286,1,7,.143,0,0,,0,3,3,2,0,0,1,2,9,1.3,-13
113,35,2017,24,71.18,1,35,7,15,.467,4,10,.400,0,0,,1,4,5,3,2,0,3,4,18,11.7,+10
114,36,2017,24,38.55,1,28,10,14,.714,7,8,.875,0,0,,0,4,4,2,0,1,2,3,27,21.3,+33
115,37,2017,24,72.45,1,32,6,14,.429,2,7,.286,0,1,.000,0,4,4,2,1,0,3,2,14,6.0,+4
116,38,2017,24,100.01,1,22,2,6,.333,1,4,.250,0,0,,0,4,4,0,0,0,0,2,5,2.0,-8
117,39,2017,24,38.45,1,30,7,12,.583,4,6,.667,2,2,1.000,0,4,4,1,0,1,0,2,20,16.2,-7
118,40,2017,24,62.42,1,7,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,0,1,1,3,0.6,-3
119,41,2017,24,62.42,1,21,1,9,.111,1,5,.200,0,0,,0,2,2,1,1,0,1,3,3,-2.8,+3
120,42,2017,24,61.36,1,26,2,7,.286,2,4,.500,5,5,1.000,0,3,3,2,2,1,2,4,11,8.3,+13
121,43,2017,24,41.4,1,30,6,13,.462,3,6,.500,3,3,1.000,0,6,6,0,0,0,2,2,18,10.3,-3
122,44,2017,24,83.75,1,32,10,17,.588,4,8,.500,4,5,.800,1,3,4,0,2,0,1,2,28,21.5,+6
123,45,2017,24,39.71,0,20,2,7,.286,1,4,.250,4,4,1.000,0,1,1,0,2,0,2,2,9,4.4,-6
124,46,2017,24,60.31,1,35,8,14,.571,2,5,.400,1,1,1.000,1,5,6,3,1,0,2,5,19,13.7,-6
125,47,2017,24,41.4,1,21,1,5,.200,0,2,.000,2,2,1.000,0,2,2,1,1,0,1,0,4,2.2,-12
126,48,2017,24,48.9,1,20,2,7,.286,0,0,,2,2,1.000,0,0,0,1,0,0,0,4,6,1.0,-1
127,49,2017,24,38.55,1,9,0,3,.000,0,1,.000,0,0,,0,4,4,0,0,0,0,0,0,-0.9,+6
128,50,2017,24,55.34,1,15,4,10,.400,2,5,.400,1,1,1.000,0,2,2,0,0,0,1,5,11,3.2,-5
129,51,2017,24,85.54,1,20,1,4,.250,0,2,.000,1,2,.500,0,3,3,1,0,0,1,0,3,0.8,-2
130,52,2017,24,48.9,1,23,4,13,.308,1,4,.250,0,0,,0,4,4,0,2,0,0,1,9,4.3,-16
131,53,2017,24,39.71,1,30,7,16,.438,4,7,.571,2,4,.500,1,5,6,3,0,0,1,2,20,13.3,0
132,54,2017,24,83.75,1,23,6,8,.750,5,5,1.000,1,2,.500,0,2,2,2,2,0,0,2,18,17.6,+7
133,55,2017,24,61.36,1,22,4,8,.500,3,4,.750,0,0,,0,1,1,1,1,0,1,1,11,7.6,-5
134,56,2017,24,0.01,1,27,2,9,.222,1,5,.200,0,0,,0,1,1,2,1,0,0,2,5,1.4,-12
135,57,2017,24,89.66,0,21,2,8,.250,1,6,.167,1,1,1.000,0,3,3,2,0,1,1,2,6,2.4,0
136,58,2017,24,76.15,0,22,3,12,.250,0,1,.000,5,6,.833,1,4,5,1,0,1,0,2,11,5.9,-3
137,59,2017,24,0.01,0,22,4,13,.308,2,8,.250,0,0,,1,3,4,2,1,0,2,2,10,3.7,-7
138,1,2017,24,76.43,0,17,2,4,.500,2,3,.667,0,0,,0,2,2,0,0,0,0,1,6,4.2,-13
139,2,2017,25,81.57,1,23,7,12,.583,3,7,.429,3,3,1.000,0,1,1,4,1,0,2,2,20,15.7,+10
140,3,2017,25,100.01,1,35,7,16,.438,2,7,.286,6,6,1.000,0,1,1,2,0,0,3,1,22,11.9,-7
141,4,2017,25,45.6,1,28,5,14,.357,3,7,.429,0,0,,0,3,3,2,0,0,3,2,13,3.7,+4
142,5,2017,25,60.79,1,29,9,15,.600,5,9,.556,2,2,1.000,0,3,3,1,0,0,1,3,25,17.5,+30
143,6,2017,25,26.49,1,19,0,11,.000,0,1,.000,0,0,,0,2,2,2,2,1,1,0,0,-4.0,-4
144,7,2017,25,22.36,1,35,6,19,.316,2,6,.333,3,3,1.000,0,3,3,1,0,0,3,3,17,3.5,-8
145,8,2017,25,25.48,1,25,5,10,.500,1,6,.167,1,1,1.000,0,1,1,2,0,0,3,1,12,5.3,-9
146,9,2017,25,13.53,1,27,4,14,.286,2,7,.286,9,10,.900,1,3,4,1,1,0,1,3,19,11.5,+3
147,10,2017,25,28.61,0,34,5,19,.263,1,9,.111,8,8,1.000,1,3,4,1,1,1,2,4,19,8.1,-12
148,11,2017,25,77.66,0,30,7,16,.438,5,8,.625,0,0,,0,2,2,1,0,0,3,2,19,8.1,+4
149,12,2017,25,81.57,0,21,5,11,.455,3,6,.500,3,3,1.000,0,2,2,2,1,0,1,2,16,11.5,-3
150,13,2017,25,75.99,0,32,10,20,.500,6,12,.500,4,5,.800,1,2,3,3,0,2,1,4,30,21.8,+7
151,14,2017,25,77.66,1,35,7,14,.500,2,5,.400,1,2,.500,1,0,1,2,0,0,2,2,17,8.9,-9
152,15,2017,25,70.29,0,26,12,21,.571,7,13,.538,0,1,.000,0,5,5,2,1,0,2,1,31,22.2,+30
153,16,2017,25,13.53,0,32,5,17,.294,1,6,.167,2,2,1.000,1,3,4,3,3,0,2,3,13,6.6,-23
154,17,2017,25,78.78,0,24,7,17,.412,3,9,.333,2,2,1.000,0,4,4,1,1,0,1,1,19,11.4,+10
155,18,2017,25,71.74,0,28,8,15,.533,3,6,.500,2,2,1.000,0,2,2,2,2,0,3,0,21,14.7,+4
156,19,2017,25,78.78,0,25,5,12,.417,3,4,.750,2,2,1.000,0,2,2,4,0,0,1,4,15,9.4,-4
157,20,2017,25,1.02,0,30,6,14,.429,4,7,.571,1,4,.250,1,4,5,0,1,1,1,2,17,10.2,-3
158,21,2017,25,89.4,0,26,3,9,.333,3,6,.500,2,2,1.000,0,1,1,3,1,0,1,1,11,7.9,-13
159,22,2017,25,25.48,0,31,10,18,.556,5,10,.500,1,1,1.000,0,3,3,4,2,0,0,0,26,23.1,-1
160,23,2017,25,38.67,1,27,5,11,.455,3,6,.500,4,5,.800,0,0,0,0,1,0,4,1,17,7.5,-31
161,24,2017,25,8.95,1,34,12,24,.500,3,10,.300,2,3,.667,0,3,3,0,1,1,1,1,29,17.8,+6
162,25,2017,25,38.67,0,30,3,14,.214,2,8,.250,1,1,1.000,0,1,1,1,1,0,1,0,9,1.4,-4
163,26,2017,25,76.43,0,28,4,17,.235,2,7,.286,0,0,,2,4,6,1,0,0,2,1,10,0.6,-19
164,27,2017,25,43.25,0,29,9,20,.450,2,5,.400,6,8,.750,2,3,5,0,3,0,1,1,26,18.7,-22
165,28,2017,25,89.4,0,27,4,13,.308,4,11,.364,0,0,,0,1,1,2,0,0,0,4,12,4.6,-11
166,29,2018,25,50.18,0,32,1,10,.100,0,6,.000,0,0,,0,2,2,3,2,0,4,2,2,-4.7,-1
167,30,2018,25,76.43,0,30,5,9,.556,2,5,.400,0,0,,1,3,4,3,1,0,3,4,12,7.8,+5
168,31,2018,25,28.61,0,29,7,16,.438,1,5,.200,2,3,.667,0,4,4,2,0,0,0,0,17,10.8,-7
169,32,2018,25,54.2,0,14,3,11,.273,1,5,.200,0,0,,0,6,6,2,0,0,2,0,7,1.7,+5
170,33,2018,25,57.66,0,26,4,13,.308,3,9,.333,4,4,1.000,0,1,1,1,0,0,0,2,15,7.7,+7
171,34,2018,25,47.38,0,21,6,14,.429,2,6,.333,1,1,1.000,0,2,2,0,0,0,2,1,15,5.8,-9
172,35,2018,25,82.02,0,30,9,16,.563,4,9,.444,3,3,1.000,1,7,8,2,2,0,0,2,25,22.8,+6
173,36,2018,25,75.99,1,29,8,15,.533,2,5,.400,0,0,,1,4,5,0,1,1,4,2,18,9.5,-8
174,37,2018,25,8.95,0,15,2,5,.400,1,2,.500,0,0,,1,0,1,0,0,0,0,0,5,3.0,-2
175,38,2018,25,50.18,0,27,12,14,.857,4,4,1.000,2,2,1.000,0,3,3,3,1,0,1,0,30,28.0,+4
176,39,2018,25,81.46,0,23,5,12,.417,0,5,.000,8,8,1.000,0,1,1,2,0,0,1,1,18,11.9,+4
177,40,2018,25,1.02,0,18,6,11,.545,3,6,.500,0,0,,0,3,3,0,1,1,1,0,15,11.3,+14
178,41,2018,25,38.67,0,24,5,10,.500,4,8,.500,0,0,,0,2,2,0,2,0,0,5,14,9.6,+8
179,42,2018,25,54.2,0,27,3,7,.429,2,5,.400,0,0,,0,2,2,2,0,0,0,3,8,5.1,-12
180,43,2018,25,81.46,0,24,4,11,.364,2,5,.400,0,0,,0,3,3,2,1,0,0,2,10,6.4,+21
181,44,2018,25,8.95,0,28,2,6,.333,0,1,.000,2,2,1.000,1,1,2,2,1,0,0,1,6,5.6,-8
182,45,2018,25,77.66,0,30,6,11,.545,0,1,.000,2,3,.667,0,4,4,0,0,0,2,2,14,6.7,0
183,46,2018,25,13.53,1,38,5,14,.357,1,5,.200,0,0,,0,5,5,5,0,1,1,4,11,6.3,-20
184,47,2018,25,76.43,0,26,3,9,.333,0,4,.000,0,0,,1,2,3,2,0,1,1,1,6,2.9,-1
185,48,2018,25,40.01,1,30,4,12,.333,0,2,.000,5,5,1.000,1,2,3,2,1,1,0,1,13,10.2,+19
186,49,2018,25,76.43,1,30,6,13,.462,1,2,.500,2,2,1.000,1,1,2,0,2,0,1,4,15,8.7,-3
187,50,2018,25,72.19,1,6,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.8,-8
188,51,2018,25,26.49,1,18,2,6,.333,1,4,.250,0,0,,0,2,2,0,0,0,0,3,5,1.0,-10
189,52,2018,25,100.01,0,20,4,8,.500,0,2,.000,1,2,.500,2,1,3,1,0,0,0,1,9,6.6,-11
190,53,2018,25,77.66,0,33,6,12,.500,3,6,.500,1,2,.500,0,3,3,3,1,1,0,2,16,13.5,+6
191,54,2018,25,28.61,0,25,6,13,.462,2,5,.400,1,1,1.000,1,2,3,0,1,0,0,2,15,9.8,-17
192,55,2018,25,57.66,1,26,5,12,.417,2,4,.500,1,2,.500,1,4,5,1,0,0,0,1,13,8.4,+19
193,56,2018,25,50.18,1,28,7,11,.636,2,3,.667,0,0,,0,2,2,2,0,0,0,0,16,13.1,+5
194,57,2018,25,60.79,1,24,4,9,.444,1,3,.333,0,0,,0,2,2,2,1,0,1,0,9,6.3,-6
195,58,2018,25,22.36,1,29,6,12,.500,1,3,.333,4,4,1.000,0,0,0,2,2,0,0,3,17,13.2,+17
196,59,2018,25,54.2,1,26,3,6,.500,0,1,.000,5,7,.714,0,3,3,2,2,0,0,3,11,10.3,+21
197,60,2018,25,13.53,1,12,1,3,.333,0,0,,2,2,1.000,0,2,2,1,0,0,0,2,4,2.8,-19
