,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
26,27,2015,22,82.66,0,27,5,11,.455,0,1,.000,0,0,,3,1,4,1,2,0,1,2,10,7.6,+17
27,28,2015,22,78.61,0,24,7,13,.538,0,1,.000,4,4,1.000,0,1,1,0,0,0,0,2,18,11.2,+5
28,29,2015,22,40.71,1,21,4,9,.444,1,2,.500,0,0,,2,1,3,0,0,0,1,1,9,4.6,-18
29,30,2015,22,77.21,1,24,2,7,.286,1,2,.500,0,0,,2,3,5,2,2,0,0,2,5,5.8,-13
30,31,2015,22,82.5,0,10,1,5,.200,1,3,.333,0,0,,1,0,1,0,1,1,0,1,3,1.9,0
31,32,2015,22,44.91,0,27,9,15,.600,4,5,.800,1,2,.500,3,2,5,0,1,0,0,2,23,18.6,+7
32,33,2015,22,0.01,0,22,5,10,.500,0,1,.000,1,2,.500,0,2,2,0,1,1,0,0,11,7.9,-26
33,34,2015,22,51.92,1,40,11,17,.647,3,5,.600,4,4,1.000,1,8,9,3,4,0,0,3,29,29.5,-8
34,35,2016,22,74.1,1,36,9,19,.474,0,5,.000,1,2,.500,1,4,5,4,0,0,3,4,19,9.0,-14
35,36,2016,22,100.01,0,21,0,3,.000,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-2.4,+4
36,37,2016,22,42.5,0,36,7,14,.500,3,5,.600,0,0,,0,3,3,2,2,0,0,3,17,13.1,+15
37,38,2016,22,45.07,0,19,1,6,.167,0,1,.000,0,0,,1,1,2,0,0,0,0,2,2,-1.6,-8
38,39,2016,22,30.83,0,32,4,14,.286,1,2,.500,1,2,.500,4,0,4,4,1,0,0,1,10,7.6,-11
39,40,2016,22,35.42,0,20,5,9,.556,1,2,.500,2,4,.500,0,3,3,1,1,1,0,4,13,9.6,+8
40,41,2016,22,89.27,0,21,3,6,.500,0,1,.000,1,2,.500,2,0,2,1,0,2,0,3,7,5.9,-11
41,42,2016,22,30.83,0,3,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-3
42,43,2016,22,0.01,0,32,8,13,.615,2,2,1.000,0,0,,1,0,1,0,1,0,1,5,18,10.8,-15
43,44,2016,22,19.08,0,16,3,8,.375,0,1,.000,0,0,,0,1,1,1,1,1,2,0,6,2.3,-8
44,45,2016,22,82.5,0,22,4,8,.500,0,2,.000,0,0,,1,2,3,2,0,0,2,3,8,3.5,+3
45,46,2016,22,44.91,0,26,5,8,.625,0,0,,1,2,.500,0,3,3,2,1,0,0,3,11,9.1,-14
46,47,2016,22,69.12,0,19,5,9,.556,1,2,.500,1,2,.500,1,1,2,1,0,0,0,1,12,8.6,-2
47,1,2016,23,83.75,1,30,5,14,.357,0,2,.000,4,4,1.000,2,3,5,1,2,0,0,5,14,9.2,-15
48,2,2016,23,41.4,1,46,13,18,.722,1,2,.500,3,4,.750,1,8,9,1,3,0,4,5,30,23.0,+2
49,3,2016,23,3.39,1,36,10,21,.476,2,5,.400,4,4,1.000,3,3,6,1,1,1,0,5,26,18.7,-6
50,4,2016,23,48.9,1,28,6,14,.429,0,1,.000,3,5,.600,2,2,4,1,1,0,1,3,15,8.3,-19
51,5,2016,23,76.15,1,37,11,22,.500,0,0,,5,5,1.000,4,3,7,0,2,1,0,2,27,21.6,-2
52,6,2016,23,39.71,1,39,4,17,.235,1,2,.500,9,11,.818,3,3,6,1,4,0,0,0,18,14.6,+15
53,7,2016,23,100.01,1,38,9,20,.450,2,3,.667,2,3,.667,2,4,6,3,2,0,1,4,22,15.3,-15
54,8,2016,23,76.15,1,31,6,12,.500,0,1,.000,0,2,.000,3,0,3,0,1,0,2,3,12,5.1,-8
55,9,2016,23,38.55,1,37,7,17,.412,0,2,.000,4,4,1.000,2,1,3,1,0,1,2,3,18,8.8,+11
56,10,2016,23,74.88,1,33,9,17,.529,0,3,.000,0,0,,3,0,3,2,3,1,1,3,18,14.7,-12
57,11,2016,23,3.39,1,32,10,18,.556,0,1,.000,0,0,,1,2,3,2,4,0,0,2,20,17.3,-18
58,12,2016,23,96.95,1,18,2,11,.182,2,4,.500,2,2,1.000,0,1,1,0,2,0,1,2,8,1.6,-8
59,13,2016,23,55.34,1,9,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.0,+2
60,14,2016,23,41.4,0,14,1,1,1.000,0,0,,0,0,,1,1,2,0,0,1,0,1,2,3.0,+6
61,15,2016,23,89.66,0,9,0,5,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,-2.5,-2
62,16,2016,23,60.31,0,28,9,17,.529,1,3,.333,0,0,,1,4,5,0,1,1,0,5,19,12.3,-3
63,17,2016,23,58.72,0,31,7,16,.438,2,5,.400,3,6,.500,3,2,5,2,1,0,1,1,19,13.1,+3
64,18,2016,23,60.31,0,31,5,16,.313,1,4,.250,0,1,.000,2,2,4,0,1,0,2,1,11,2.0,+2
65,19,2016,23,0.01,0,34,6,12,.500,1,2,.500,10,10,1.000,3,3,6,1,1,1,2,3,23,19.2,-7
66,20,2016,23,46.79,0,27,2,11,.182,0,1,.000,0,2,.000,1,2,3,1,2,0,2,2,4,-2.5,-4
67,21,2016,23,20.5,1,18,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,1,0,-1.2,-1
68,22,2017,23,48.9,1,41,12,20,.600,0,1,.000,0,0,,5,3,8,2,1,1,2,3,24,19.1,+6
69,23,2017,23,35.91,1,16,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,1,1,2,2,-0.8,+7
70,24,2017,23,53.97,1,23,4,11,.364,0,2,.000,1,2,.500,1,4,5,0,0,0,0,2,9,3.6,+1
71,25,2017,23,71.18,1,27,7,9,.778,1,2,.500,0,0,,1,2,3,2,3,0,1,2,15,15.4,-2
72,26,2017,23,53.97,1,27,4,11,.364,0,2,.000,0,0,,1,1,2,3,0,0,0,5,8,3.0,-18
73,27,2017,23,0.01,1,26,6,10,.600,0,0,,0,0,,0,1,1,0,2,0,2,4,12,6.1,-3
74,28,2017,23,20.5,1,30,5,7,.714,1,1,1.000,4,4,1.000,0,1,1,1,1,0,0,3,15,12.9,+1
75,29,2017,23,71.18,1,39,8,12,.667,0,2,.000,2,4,.500,2,1,3,1,2,1,0,2,18,16.3,-5
76,30,2017,23,85.54,1,29,2,6,.333,0,0,,0,0,,2,1,3,2,0,0,0,4,4,2.1,0
77,31,2017,23,46.79,1,20,2,6,.333,0,1,.000,0,0,,0,3,3,1,0,0,0,2,4,1.4,+1
78,32,2017,23,89.66,1,30,4,11,.364,0,2,.000,0,1,.000,1,1,2,1,1,0,2,4,8,0.6,+5
79,33,2017,23,96.95,1,41,9,16,.563,1,2,.500,2,2,1.000,1,7,8,0,0,1,0,4,21,15.3,+3
80,34,2017,23,96.95,1,19,3,10,.300,0,1,.000,0,0,,4,1,5,0,0,0,1,5,6,0.3,-6
81,35,2017,23,38.45,1,21,1,4,.250,0,0,,4,4,1.000,2,3,5,2,1,1,0,2,6,8.2,-12
82,36,2017,23,48.9,1,28,3,6,.500,0,0,,2,3,.667,2,1,3,0,0,0,0,4,8,4.7,-19
83,37,2017,23,83.75,1,36,7,13,.538,1,3,.333,6,6,1.000,2,3,5,1,1,0,1,2,21,16.9,0
84,38,2017,23,62.42,1,36,5,18,.278,0,5,.000,0,0,,3,3,6,4,1,0,0,4,10,4.6,-11
85,39,2017,23,39.71,1,33,9,16,.563,0,3,.000,2,2,1.000,2,2,4,1,2,3,2,2,20,16.4,-21
86,40,2017,23,38.45,1,18,2,6,.333,0,0,,0,1,.000,0,4,4,0,1,0,0,1,4,2.0,-9
87,41,2017,23,36.65,1,37,8,17,.471,0,1,.000,0,0,,1,4,5,0,0,2,0,4,16,9.0,+14
88,42,2017,23,60.31,1,28,6,10,.600,1,2,.500,1,2,.500,2,3,5,0,3,0,1,3,14,12.1,-32
89,43,2017,23,39.71,1,25,0,3,.000,0,0,,0,0,,0,3,3,0,0,0,1,0,0,-2.2,-9
90,44,2017,23,100.01,1,20,4,5,.800,0,0,,3,3,1.000,1,2,3,3,1,2,0,1,11,14.5,+27
91,45,2017,23,36.65,1,37,8,14,.571,0,2,.000,1,2,.500,3,5,8,2,2,0,1,3,17,14.8,-15
92,46,2017,23,62.42,1,39,11,14,.786,1,1,1.000,0,0,,0,5,5,1,1,0,1,3,23,18.6,+9
93,47,2017,23,38.45,1,33,8,13,.615,0,3,.000,1,2,.500,2,4,6,1,1,0,0,4,17,13.4,-9
94,48,2017,23,53.44,1,26,8,11,.727,0,1,.000,0,0,,3,5,8,1,0,2,1,0,16,16.2,+2
95,49,2017,23,41.4,1,27,6,9,.667,0,0,,3,5,.600,1,6,7,2,0,0,1,2,15,12.4,-1
96,50,2017,23,51.86,1,32,6,10,.600,0,2,.000,2,3,.667,2,5,7,1,1,2,0,3,14,13.8,-8
97,51,2017,23,61.36,1,29,7,13,.538,1,2,.500,0,0,,1,9,10,3,0,0,0,4,15,12.6,-21
98,52,2017,23,100.01,1,39,8,17,.471,0,1,.000,1,1,1.000,4,9,13,3,0,3,2,2,17,15.2,-5
99,53,2017,23,53.97,1,33,6,12,.500,0,0,,4,5,.800,3,6,9,1,0,1,0,5,16,12.9,+6
100,54,2017,23,76.15,1,34,4,10,.400,0,2,.000,2,2,1.000,1,5,6,2,1,0,0,2,10,8.4,-19
101,55,2017,23,83.75,1,41,12,16,.750,0,0,,0,0,,6,3,9,3,1,2,4,2,24,22.4,-7
102,56,2017,23,72.45,1,36,8,13,.615,0,1,.000,10,10,1.000,2,3,5,1,2,2,3,4,26,21.9,-10
103,57,2017,23,38.55,1,44,6,16,.375,1,2,.500,2,3,.667,2,4,6,1,3,2,0,3,15,12.3,-21
104,58,2017,23,35.91,1,30,6,14,.429,0,0,,0,1,.000,3,2,5,0,1,1,0,2,12,7.8,-21
105,59,2017,23,53.44,1,38,9,16,.563,0,0,,3,3,1.000,4,6,10,2,3,0,0,2,21,21.6,-16
106,60,2017,23,24.19,1,39,11,20,.550,0,1,.000,2,2,1.000,4,4,8,3,2,2,6,5,24,15.9,-1
107,61,2017,23,48.9,1,38,6,15,.400,0,0,,2,6,.333,4,6,10,0,1,1,2,2,14,7.8,-5
108,62,2017,23,76.15,1,42,10,17,.588,2,2,1.000,3,4,.750,1,4,5,1,0,1,0,3,25,18.8,+4
109,63,2017,23,3.39,1,23,4,8,.500,0,0,,0,0,,1,1,2,3,1,0,2,1,8,5.7,-9
110,64,2017,23,41.4,1,33,10,15,.667,0,1,.000,3,3,1.000,4,12,16,0,0,1,0,3,23,22.4,+20
111,65,2017,23,53.97,1,29,8,8,1.000,2,2,1.000,3,3,1.000,0,7,7,0,2,0,0,1,21,22.3,+29
112,66,2017,23,83.75,1,36,6,19,.316,1,2,.500,1,2,.500,3,4,7,2,2,0,0,2,14,8.6,-25
113,1,2017,24,26.49,1,27,3,11,.273,0,1,.000,2,2,1.000,2,2,4,0,0,1,1,1,8,2.8,-42
114,2,2017,24,45.6,1,39,9,18,.500,1,3,.333,5,8,.625,2,6,8,4,2,0,3,2,24,18.0,0
115,3,2017,24,72.19,1,21,4,7,.571,0,0,,1,2,.500,0,3,3,2,0,0,2,6,9,3.2,-17
116,4,2017,24,82.02,1,24,1,6,.167,0,0,,2,2,1.000,0,4,4,1,1,2,2,2,4,1.7,+9
117,5,2017,24,0.01,1,27,12,19,.632,0,1,.000,3,4,.750,1,4,5,1,1,0,1,2,27,19.9,+5
118,6,2017,24,26.49,1,26,6,15,.400,0,2,.000,0,0,,1,6,7,1,1,1,3,2,12,5.0,-4
119,7,2017,24,77.66,1,25,7,12,.583,0,1,.000,6,7,.857,4,7,11,0,0,1,0,5,20,17.6,+8
120,8,2017,24,54.2,1,35,16,22,.727,1,2,.500,7,10,.700,3,7,10,1,1,2,1,1,40,35.7,+12
121,9,2017,24,75.99,1,10,2,10,.200,0,1,.000,2,2,1.000,3,0,3,0,0,0,0,0,6,1.9,-11
122,10,2017,24,8.95,1,29,7,18,.389,0,2,.000,3,4,.750,3,2,5,0,0,0,1,1,17,8.1,-22
123,11,2017,24,77.66,1,36,8,19,.421,0,2,.000,4,6,.667,1,8,9,2,2,3,1,2,20,15.9,+1
124,12,2017,24,28.61,1,31,7,16,.438,0,1,.000,2,5,.400,4,2,6,1,0,1,0,2,16,10.4,+3
125,13,2017,24,70.29,1,28,9,16,.563,0,2,.000,2,4,.500,1,0,1,0,0,0,0,2,20,11.5,-4
126,14,2017,24,81.57,1,39,15,22,.682,0,1,.000,5,5,1.000,1,5,6,0,1,1,1,4,35,26.9,+26
127,15,2017,24,45.6,1,35,9,20,.450,0,0,,5,6,.833,2,6,8,3,0,1,1,3,23,16.0,+4
128,16,2017,24,25.48,1,26,7,11,.636,0,1,.000,0,0,,1,2,3,3,1,0,1,1,14,12.1,-23
129,17,2017,24,45.6,1,38,6,15,.400,0,0,,1,2,.500,1,6,7,4,2,0,0,3,13,10.6,+6
130,18,2017,24,78.78,1,33,13,20,.650,0,2,.000,1,2,.500,4,3,7,1,1,2,1,2,27,22.8,+12
131,19,2017,24,71.74,1,43,7,20,.350,0,1,.000,6,7,.857,5,6,11,1,3,0,3,2,20,13.6,-14
132,20,2017,24,50.18,1,30,7,14,.500,1,2,.500,3,3,1.000,1,1,2,1,0,3,2,2,18,12.0,-11
133,21,2017,24,81.57,1,37,7,14,.500,0,2,.000,4,5,.800,1,3,4,1,1,0,3,4,18,9.3,-12
134,22,2017,24,78.78,1,39,10,20,.500,1,5,.200,4,4,1.000,4,3,7,1,1,1,2,3,25,17.9,+8
135,23,2017,24,40.01,1,22,2,6,.333,0,1,.000,3,4,.750,1,1,2,0,0,1,1,0,7,3.9,-13
136,24,2017,24,1.02,1,35,8,21,.381,1,2,.500,2,4,.500,4,3,7,1,4,0,1,1,19,13.7,-9
137,25,2017,24,13.53,1,34,12,19,.632,1,3,.333,0,0,,2,6,8,3,2,0,2,0,25,21.8,+15
138,26,2017,24,22.36,1,23,5,11,.455,1,2,.500,0,0,,0,1,1,0,0,0,4,3,11,0.4,-17
139,27,2017,24,54.2,1,43,9,20,.450,0,0,,5,7,.714,3,5,8,1,0,0,0,3,23,14.9,-8
140,28,2017,24,8.95,1,31,7,16,.438,2,3,.667,8,8,1.000,1,2,3,2,0,0,2,3,24,15.1,+4
141,29,2017,24,82.02,1,38,9,24,.375,0,4,.000,0,0,,3,2,5,2,1,0,3,2,18,6.1,-7
142,30,2017,24,22.36,1,24,5,15,.333,0,1,.000,7,8,.875,1,2,3,1,0,0,1,6,17,6.7,-12
143,31,2017,24,81.57,1,31,4,14,.286,0,1,.000,7,8,.875,1,4,5,2,1,0,1,1,15,9.3,-11
144,32,2017,24,60.79,1,32,7,13,.538,0,2,.000,5,8,.625,1,4,5,1,3,1,4,4,19,12.2,-1
145,33,2017,24,72.19,1,33,9,24,.375,0,1,.000,4,4,1.000,4,6,10,4,1,1,1,3,22,15.7,-10
146,34,2017,24,81.46,1,33,9,15,.600,1,1,1.000,8,10,.800,2,3,5,1,1,1,2,1,27,21.6,-1
147,35,2017,24,81.57,1,38,12,25,.480,0,2,.000,0,0,,1,8,9,2,2,1,2,3,24,15.3,-2
148,36,2017,24,81.46,1,29,7,14,.500,0,1,.000,3,5,.600,0,0,0,0,0,0,0,3,17,8.0,+6
149,37,2017,24,82.02,1,38,12,18,.667,0,1,.000,2,3,.667,4,6,10,1,0,0,1,2,26,21.3,+14
150,38,2017,24,13.53,1,32,11,20,.550,0,2,.000,6,8,.750,0,3,3,1,1,0,3,2,28,16.4,-5
151,39,2018,24,74.31,1,38,15,21,.714,1,2,.500,0,0,,2,3,5,2,0,1,2,2,31,23.9,-2
152,40,2018,24,76.43,1,32,5,16,.313,0,1,.000,3,3,1.000,4,1,5,5,4,1,1,0,13,14.1,-14
153,41,2018,24,38.67,1,31,9,15,.600,0,0,,5,5,1.000,2,3,5,1,0,0,0,1,23,18.7,-9
154,42,2018,24,25.48,1,36,10,17,.588,1,1,1.000,0,2,.000,1,2,3,2,1,0,1,1,21,14.6,-16
155,43,2018,24,76.43,1,34,11,17,.647,0,1,.000,3,6,.500,0,3,3,1,2,1,1,1,25,19.2,+5
156,44,2018,24,71.74,1,34,11,20,.550,0,2,.000,1,1,1.000,3,0,3,1,2,2,2,1,23,17.2,-10
157,45,2018,24,47.38,1,23,5,12,.417,0,1,.000,0,1,.000,1,1,2,0,1,1,1,4,10,3.3,-30
158,46,2018,24,75.99,1,33,9,17,.529,2,3,.667,0,1,.000,2,2,4,0,0,1,2,1,20,11.6,-17
159,47,2018,24,25.48,1,39,9,14,.643,1,3,.333,5,5,1.000,0,5,5,2,1,1,2,3,24,19.2,-9
160,48,2018,24,81.46,1,35,10,18,.556,0,2,.000,4,6,.667,3,4,7,1,1,0,1,4,24,17.0,-1
161,49,2018,24,60.79,1,37,10,16,.625,0,1,.000,0,1,.000,1,3,4,4,1,0,1,3,20,15.6,+8
162,50,2018,24,0.01,1,25,2,5,.400,0,0,,0,0,,0,1,1,1,1,0,0,2,4,2.5,-48
163,51,2018,24,57.66,1,36,8,14,.571,1,1,1.000,4,4,1.000,0,2,2,2,2,1,1,2,21,17.3,+14
164,52,2018,24,45.6,1,36,9,22,.409,0,2,.000,6,10,.600,3,3,6,3,4,0,0,2,24,18.9,-16
165,53,2018,24,8.95,1,28,4,10,.400,0,0,,3,3,1.000,0,3,3,0,1,0,0,1,11,7.1,-36
166,54,2018,24,76.43,1,42,13,17,.765,0,0,,5,9,.556,2,3,5,2,0,0,1,1,31,25.0,+1
167,55,2018,24,43.25,1,33,6,18,.333,0,0,,2,2,1.000,5,1,6,2,1,0,0,2,14,9.2,-25
168,56,2018,24,0.01,1,21,2,7,.286,0,0,,1,2,.500,0,1,1,0,0,0,0,5,5,-1.2,-5
169,57,2018,24,72.19,1,34,11,23,.478,1,2,.500,4,4,1.000,3,5,8,1,2,0,1,2,27,19.8,-6
170,58,2018,24,26.49,1,37,8,17,.471,0,0,,3,5,.600,2,1,3,1,1,3,0,2,19,14.2,+5
171,59,2018,24,50.18,1,41,9,21,.429,0,0,,5,5,1.000,2,4,6,0,2,2,1,3,23,15.7,-11
172,60,2018,24,38.67,1,41,8,19,.421,0,1,.000,3,4,.750,3,1,4,1,0,1,2,2,19,9.5,-13
173,61,2018,24,74.31,1,42,16,26,.615,1,4,.250,2,2,1.000,2,2,4,0,0,0,1,4,35,22.6,+4
174,62,2018,24,28.61,1,32,9,15,.600,1,2,.500,0,0,,3,1,4,2,1,0,1,4,19,14.3,-30
175,63,2018,24,89.4,1,32,8,17,.471,0,1,.000,3,4,.750,5,5,10,0,0,0,0,3,19,13.7,-21
176,64,2018,24,0.01,1,36,8,18,.444,0,0,,3,3,1.000,2,4,6,0,1,1,3,3,19,9.7,-22
177,65,2018,24,43.25,1,30,4,11,.364,1,1,1.000,0,0,,1,2,3,1,2,1,3,1,9,4.2,-6
