,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
29,30,2016,21,51.68,0,28,4,10,.400,4,7,.571,0,0,,0,4,4,1,1,0,1,1,12,8.1,+9
30,31,2016,21,44.91,0,21,3,7,.429,1,3,.333,1,1,1.000,0,1,1,3,2,0,1,2,8,6.9,+4
31,32,2016,21,74.1,0,28,3,9,.333,2,6,.333,0,0,,0,5,5,4,0,0,2,3,8,4.0,+1
32,33,2016,21,78.61,0,20,3,8,.375,1,5,.200,5,6,.833,1,3,4,2,2,0,2,2,12,9.4,-23
33,34,2016,21,39.08,0,32,4,8,.500,3,5,.600,6,7,.857,1,3,4,4,1,1,3,6,17,13.3,-7
34,35,2016,21,40.71,0,22,1,5,.200,1,3,.333,5,8,.625,0,3,3,3,2,0,0,5,8,6.7,-4
35,36,2016,21,77.21,0,31,4,12,.333,2,7,.286,0,0,,2,0,2,2,4,0,2,5,10,6.0,+19
36,37,2016,21,89.27,0,29,6,15,.400,0,4,.000,5,5,1.000,3,1,4,7,4,0,2,5,17,16.2,+11
37,38,2016,21,78.61,0,24,0,4,.000,0,1,.000,3,4,.750,0,1,1,1,1,0,0,4,3,0.2,-4
38,39,2016,21,45.07,0,27,5,9,.556,1,2,.500,4,5,.800,3,3,6,3,1,0,1,4,15,13.8,+12
39,40,2016,21,40.71,0,24,1,6,.167,1,3,.333,2,3,.667,0,5,5,4,0,1,0,4,5,4.2,+2
40,41,2016,21,70.98,0,30,5,12,.417,1,6,.167,4,5,.800,3,8,11,3,2,0,1,0,15,15.8,+10
41,42,2016,21,69.12,0,28,0,3,.000,0,3,.000,2,2,1.000,0,4,4,3,2,0,1,2,2,3.4,0
42,43,2016,21,44.91,0,20,1,4,.250,1,2,.500,0,0,,1,2,3,0,0,0,2,5,3,-2.1,-14
43,44,2016,22,71.14,0,28,4,9,.444,2,6,.333,0,0,,2,3,5,3,1,0,2,5,10,6.7,+17
44,45,2016,22,74.33,0,28,2,8,.250,0,4,.000,3,4,.750,1,3,4,0,1,0,1,2,7,2.6,+3
45,46,2016,22,30.83,1,31,4,12,.333,1,8,.125,3,4,.750,2,2,4,2,1,1,3,2,12,6.1,0
46,47,2016,22,51.92,1,22,1,10,.100,0,4,.000,0,0,,3,4,7,1,1,0,1,3,2,-1.8,-15
47,48,2016,22,51.45,0,21,3,9,.333,1,2,.500,0,0,,0,4,4,1,0,0,0,3,7,2.6,-12
48,49,2016,22,82.5,0,29,6,12,.500,2,6,.333,1,2,.500,0,5,5,5,2,0,3,4,15,11.0,+8
49,50,2016,22,61.64,0,27,1,11,.091,0,5,.000,1,1,1.000,0,3,3,1,1,0,1,2,3,-3.5,-6
50,51,2016,22,51.45,0,25,1,8,.125,0,1,.000,0,0,,1,1,2,1,0,0,0,4,2,-3.1,+2
51,52,2016,22,79.78,0,32,2,7,.286,0,5,.000,5,6,.833,4,4,8,4,1,1,2,4,9,9.4,+7
52,53,2016,22,39.08,0,24,6,12,.500,0,4,.000,1,1,1.000,2,3,5,4,1,0,3,2,13,9.3,-14
53,54,2016,22,70.98,0,26,2,6,.333,0,1,.000,2,2,1.000,0,5,5,4,1,1,2,4,6,5.0,-23
54,55,2016,22,37.13,0,27,3,7,.429,1,3,.333,0,0,,1,3,4,6,1,0,2,1,7,7.7,-5
55,56,2016,22,100.01,0,29,2,6,.333,1,4,.250,2,2,1.000,2,3,5,6,1,0,2,4,7,7.5,+10
56,57,2016,22,82.66,0,32,5,9,.556,1,5,.200,0,0,,1,3,4,4,2,2,0,4,11,12.9,-6
57,58,2016,22,78.61,0,27,0,2,.000,0,1,.000,4,4,1.000,0,1,1,9,2,1,2,0,4,9.9,+22
58,59,2016,22,19.08,0,33,7,12,.583,4,6,.667,1,2,.500,2,3,5,3,1,0,2,3,19,15.2,-7
59,60,2016,22,42.5,0,31,1,8,.125,0,2,.000,8,9,.889,3,0,3,3,0,0,1,3,10,6.4,-12
60,61,2016,22,45.07,0,23,0,5,.000,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-3.9,-2
61,1,2016,22,36.65,0,33,2,8,.250,1,6,.167,2,4,.500,0,5,5,5,1,1,6,1,7,1.7,+4
62,2,2016,22,71.18,0,28,5,9,.556,3,6,.500,1,2,.500,0,2,2,2,0,1,0,4,14,10.4,-20
63,3,2016,22,96.95,0,27,6,13,.462,1,4,.250,0,0,,2,3,5,2,0,0,1,2,13,8.2,-9
64,4,2016,22,61.36,0,36,7,18,.389,4,9,.444,2,5,.400,0,3,3,1,1,0,2,3,20,8.4,-5
65,5,2016,22,85.54,1,33,5,13,.385,2,7,.286,0,0,,1,5,6,10,3,0,1,1,12,15.7,+23
66,6,2016,22,55.34,1,33,4,11,.364,0,2,.000,1,2,.500,1,1,2,2,1,0,0,4,9,4.3,+5
67,7,2016,22,39.71,1,37,6,12,.500,3,6,.500,0,0,,2,4,6,3,4,0,2,1,15,15.3,-4
68,8,2016,22,53.97,1,35,1,6,.167,0,3,.000,2,4,.500,1,6,7,4,2,1,2,3,4,4.2,+9
69,9,2016,22,3.39,1,24,4,10,.400,2,4,.500,0,0,,0,0,0,1,2,0,2,0,10,5.3,-21
70,10,2016,22,38.55,0,30,1,9,.111,0,5,.000,0,0,,2,5,7,3,0,2,0,1,2,2.1,0
71,11,2016,22,89.66,0,30,3,9,.333,3,6,.500,0,0,,0,6,6,5,1,0,6,1,9,3.8,+12
72,12,2016,22,74.88,0,30,2,10,.200,0,4,.000,0,0,,2,6,8,8,2,1,1,2,4,7.5,+13
73,13,2016,22,0.01,0,26,3,9,.333,0,3,.000,3,3,1.000,3,1,4,10,1,0,1,3,9,12.1,-6
74,14,2016,22,35.91,0,32,3,8,.375,1,3,.333,5,9,.556,0,2,2,4,1,0,3,5,12,5.4,+2
75,15,2016,22,38.55,0,23,4,14,.286,2,8,.250,2,2,1.000,2,0,2,3,1,0,0,3,12,7.1,+1
76,16,2016,22,83.75,0,22,1,4,.250,1,3,.333,0,0,,0,1,1,3,0,1,4,3,3,-1.5,-16
77,17,2016,22,58.72,0,32,2,6,.333,0,4,.000,3,4,.750,0,3,3,3,1,0,1,2,7,5.4,+10
78,18,2016,22,60.31,0,27,4,9,.444,1,4,.250,4,5,.800,2,3,5,2,0,1,0,3,13,11.1,+1
79,19,2016,22,72.45,1,23,5,7,.714,1,2,.500,2,2,1.000,0,3,3,3,2,0,2,4,13,11.5,+19
80,20,2016,22,46.79,1,35,3,11,.273,3,7,.429,3,5,.600,1,3,4,5,0,0,2,1,12,7.4,+11
81,21,2016,22,41.4,1,35,5,11,.455,1,4,.250,0,1,.000,1,5,6,8,1,0,2,2,11,10.9,+11
82,22,2016,22,0.01,1,36,5,12,.417,0,4,.000,1,1,1.000,1,1,2,6,3,0,3,2,11,9.0,-17
83,23,2016,22,53.44,0,24,2,4,.500,0,1,.000,1,1,1.000,1,6,7,5,0,0,3,1,5,5.6,+1
84,24,2016,22,35.91,0,27,2,8,.250,0,1,.000,2,2,1.000,1,5,6,4,2,0,3,1,6,4.8,+2
85,25,2016,22,38.45,0,22,0,3,.000,0,2,.000,0,0,,1,1,2,4,1,0,2,2,0,-0.1,+1
86,26,2016,22,55.34,0,25,2,8,.250,1,4,.250,7,8,.875,0,4,4,3,2,1,0,5,12,10.8,+7
87,27,2016,22,41.4,0,24,3,10,.300,1,2,.500,0,0,,1,2,3,4,1,1,3,4,7,2.4,-11
88,28,2016,22,85.54,0,28,5,9,.556,2,4,.500,3,4,.750,1,1,2,7,1,0,1,2,15,15.4,+17
89,29,2016,22,38.45,0,28,3,9,.333,2,4,.500,5,6,.833,1,3,4,6,2,1,2,1,13,13.6,+16
90,30,2016,22,71.18,0,31,3,7,.429,1,5,.200,2,2,1.000,0,1,1,5,2,0,1,4,9,8.5,+1
91,31,2016,22,35.91,1,33,1,7,.143,0,1,.000,4,4,1.000,1,3,4,2,2,0,1,1,6,5.1,+11
92,32,2017,22,20.5,0,27,3,5,.600,1,1,1.000,2,2,1.000,1,0,1,3,1,0,3,3,9,6.3,-3
93,33,2017,22,58.72,0,29,4,12,.333,2,5,.400,4,4,1.000,0,2,2,8,1,2,1,1,14,14.4,-2
94,34,2017,22,39.71,1,32,7,10,.700,5,7,.714,3,3,1.000,1,4,5,6,2,1,3,1,22,23.2,+14
95,35,2017,22,46.79,1,37,6,11,.545,1,2,.500,3,3,1.000,1,3,4,5,4,1,3,4,16,15.9,-6
96,36,2017,22,61.36,1,36,3,11,.273,0,5,.000,3,3,1.000,2,2,4,4,0,0,2,4,9,3.7,-2
97,37,2017,22,24.19,1,36,2,13,.154,1,4,.250,4,6,.667,2,0,2,4,4,0,2,3,9,4.9,+1
98,38,2017,22,53.44,0,27,1,5,.200,0,1,.000,0,0,,1,4,5,4,2,1,2,0,2,4.3,+1
99,39,2017,22,85.54,1,31,1,6,.167,0,2,.000,2,2,1.000,2,1,3,5,2,2,0,1,4,8.4,0
100,40,2017,22,76.15,1,41,5,15,.333,1,7,.143,6,6,1.000,2,3,5,6,2,0,4,4,17,11.4,+3
101,41,2017,22,61.36,1,32,4,13,.308,2,6,.333,3,4,.750,1,4,5,1,4,0,2,3,13,8.5,-3
102,42,2017,22,60.31,0,30,2,5,.400,1,1,1.000,2,2,1.000,2,2,4,6,3,0,3,2,7,9.7,+12
103,43,2017,22,72.45,0,23,3,7,.429,2,3,.667,0,0,,0,2,2,11,1,1,2,0,8,12.3,+36
104,44,2017,22,62.42,0,34,2,6,.333,0,2,.000,5,7,.714,0,4,4,5,0,1,4,1,9,5.8,+9
105,45,2017,22,38.55,0,30,3,13,.231,2,3,.667,5,6,.833,1,4,5,8,0,0,1,2,13,10.4,+11
106,46,2017,22,46.79,0,34,4,11,.364,1,5,.200,1,2,.500,2,3,5,5,2,0,2,3,10,8.1,+8
107,47,2017,22,100.01,0,31,3,10,.300,2,5,.400,1,2,.500,0,3,3,7,5,0,4,1,9,9.2,+11
108,48,2017,22,48.9,0,30,5,9,.556,3,5,.600,0,0,,2,1,3,3,0,0,1,2,13,10.7,-1
109,49,2017,22,83.75,0,27,3,7,.429,2,6,.333,2,2,1.000,0,2,2,2,1,0,3,4,10,4.7,-15
110,50,2017,22,76.15,1,37,8,13,.615,0,2,.000,2,3,.667,1,5,6,5,5,0,0,2,18,21.6,+10
111,51,2017,22,20.5,1,36,4,11,.364,0,5,.000,2,2,1.000,1,4,5,5,3,0,3,3,10,8.1,-8
112,52,2017,22,53.97,1,35,6,11,.545,3,7,.429,4,4,1.000,0,3,3,3,2,1,3,3,19,15.2,+11
113,53,2017,22,58.72,1,34,7,11,.636,3,7,.429,4,7,.571,0,5,5,5,8,1,6,1,21,22.2,+22
114,54,2017,22,36.65,1,32,1,5,.200,0,1,.000,3,4,.750,1,3,4,3,1,0,1,4,5,3.6,0
115,55,2017,22,46.79,0,32,6,15,.400,1,7,.143,6,7,.857,1,4,5,4,0,0,0,2,19,14.4,-13
116,56,2017,22,38.55,0,31,5,10,.500,0,3,.000,4,5,.800,4,1,5,2,1,0,2,3,14,10.9,-7
117,57,2017,22,24.19,0,28,5,13,.385,2,7,.286,4,4,1.000,1,3,4,1,1,1,2,1,16,10.5,-26
118,58,2017,22,71.18,0,32,4,9,.444,1,2,.500,0,0,,0,2,2,8,0,1,1,3,9,9.0,+4
119,59,2017,22,100.01,0,27,1,7,.143,0,3,.000,5,5,1.000,0,5,5,4,4,0,5,1,7,5.4,+2
120,60,2017,22,90.19,0,27,1,5,.200,0,3,.000,9,12,.750,0,3,3,3,1,0,2,4,11,7.1,-4
121,61,2017,23,48.9,0,32,6,12,.500,1,5,.200,8,9,.889,0,3,3,3,1,0,1,4,21,16.0,-12
122,62,2017,23,3.39,0,24,1,8,.125,0,2,.000,3,4,.750,2,1,3,3,1,0,1,2,5,2.4,+9
123,63,2017,23,96.95,0,25,4,15,.267,1,2,.500,4,4,1.000,4,3,7,2,1,0,2,3,13,7.0,-17
124,64,2017,23,36.65,0,26,4,10,.400,2,7,.286,2,2,1.000,1,5,6,3,2,0,2,1,12,10.5,+5
125,65,2017,23,89.66,0,26,5,10,.500,0,4,.000,0,0,,0,2,2,6,0,0,3,3,10,5.6,+3
126,66,2017,23,74.88,1,29,3,14,.214,1,5,.200,5,5,1.000,0,3,3,5,3,0,2,5,12,6.8,-8
127,67,2017,23,58.72,1,35,3,12,.250,0,3,.000,2,2,1.000,2,4,6,8,2,0,3,1,8,7.6,+2
128,68,2017,23,61.36,0,20,3,9,.333,0,1,.000,4,6,.667,1,1,2,2,0,1,1,4,10,4.6,-10
129,69,2017,23,55.34,0,22,3,7,.429,2,4,.500,1,1,1.000,0,2,2,1,1,0,3,3,9,3.4,-4
130,70,2017,23,90.19,0,31,1,13,.077,1,9,.111,6,6,1.000,1,2,3,6,2,0,1,4,9,5.2,-18
131,71,2017,23,35.91,0,30,1,5,.200,1,3,.333,4,4,1.000,1,2,3,9,1,0,2,3,7,9.3,-3
132,72,2017,23,62.42,0,29,4,15,.267,1,7,.143,2,4,.500,5,6,11,5,1,1,4,5,11,5.8,0
133,73,2017,23,72.45,0,30,1,6,.167,1,4,.250,4,4,1.000,0,2,2,6,0,2,1,2,7,7.6,+5
134,74,2017,23,85.54,0,27,6,11,.545,1,5,.200,1,1,1.000,1,1,2,5,1,0,3,3,14,10.0,+23
135,75,2017,23,71.18,0,25,1,8,.125,1,4,.250,1,2,.500,0,2,2,4,0,0,1,1,4,0.4,-20
136,76,2017,23,24.19,0,32,6,11,.545,5,9,.556,1,2,.500,1,3,4,7,6,2,1,3,18,24.0,0
137,77,2017,23,53.44,0,33,2,8,.250,1,5,.200,4,4,1.000,0,4,4,6,0,2,1,1,9,9.6,+12
138,78,2017,23,74.88,0,30,3,9,.333,2,6,.333,5,5,1.000,0,2,2,6,1,1,1,2,13,12.6,+3
139,79,2017,23,62.42,0,27,1,3,.333,1,2,.500,2,2,1.000,2,3,5,8,2,1,2,4,5,10.3,+21
140,1,2017,23,89.4,0,35,5,16,.313,0,4,.000,2,3,.667,0,9,9,3,2,2,2,2,12,7.8,-8
141,2,2017,23,71.74,1,32,4,13,.308,3,7,.429,1,6,.167,3,4,7,4,3,0,3,4,12,7.0,-4
142,3,2017,23,71.74,0,26,2,10,.200,2,6,.333,2,2,1.000,0,1,1,4,1,0,2,1,8,3.5,+7
143,4,2017,23,28.61,0,26,6,12,.500,2,6,.333,2,2,1.000,2,2,4,4,2,0,2,1,16,14.4,-2
144,5,2017,23,8.95,0,29,3,10,.300,1,4,.250,2,3,.667,1,2,3,7,1,0,2,4,9,6.4,+7
145,6,2017,23,82.02,0,25,0,3,.000,0,1,.000,2,2,1.000,1,1,2,8,1,0,2,3,2,4.3,+20
146,7,2017,23,38.67,0,27,2,9,.222,1,3,.333,4,4,1.000,2,2,4,5,1,0,2,2,9,7.2,+6
147,8,2017,23,70.29,0,28,4,12,.333,2,6,.333,1,1,1.000,1,7,8,8,3,1,2,2,11,13.5,+32
148,9,2017,23,74.31,0,28,2,5,.400,1,2,.500,4,5,.800,2,2,4,5,2,0,4,4,9,7.8,+12
149,10,2017,23,45.6,0,35,3,11,.273,2,4,.500,1,2,.500,2,2,4,6,1,1,1,2,9,8.2,+16
150,11,2017,23,57.66,0,34,3,16,.188,0,7,.000,2,3,.667,0,1,1,7,1,0,2,1,8,1.4,-6
151,12,2017,23,22.36,1,32,3,10,.300,2,5,.400,6,6,1.000,1,4,5,9,2,0,2,3,14,15.2,+11
152,13,2017,23,77.66,0,34,1,8,.125,0,3,.000,4,4,1.000,3,2,5,2,0,0,3,4,6,0.3,+6
153,14,2017,23,43.25,0,30,0,7,.000,0,3,.000,1,2,.500,0,7,7,3,2,1,3,3,1,-1.6,+15
154,15,2017,23,74.31,0,26,3,8,.375,2,5,.400,2,2,1.000,1,3,4,2,0,1,1,0,10,8.3,+7
155,16,2017,23,60.79,0,34,3,15,.200,2,11,.182,4,4,1.000,1,2,3,8,2,0,3,4,12,7.0,+15
156,17,2017,23,28.61,0,34,3,9,.333,0,2,.000,1,2,.500,0,3,3,4,0,1,0,3,7,4.7,-4
157,18,2017,23,70.29,0,24,1,7,.143,1,7,.143,1,2,.500,0,4,4,3,0,3,1,4,4,1.9,+5
158,19,2017,23,47.38,1,34,7,8,.875,1,2,.500,0,0,,0,6,6,5,2,0,3,1,15,16.1,+12
159,20,2017,23,40.01,0,31,8,13,.615,6,9,.667,1,4,.250,0,3,3,6,0,0,3,2,23,17.2,+9
160,21,2017,23,13.53,0,32,2,6,.333,1,3,.333,0,0,,0,2,2,8,1,0,6,3,5,1.6,+15
161,22,2017,23,100.01,0,28,3,6,.500,2,5,.400,5,6,.833,1,3,4,7,0,1,0,2,13,16.0,+10
162,23,2017,23,71.74,0,29,3,8,.375,1,3,.333,1,2,.500,0,4,4,7,1,0,4,3,8,5.1,+3
163,24,2017,23,60.79,1,33,1,5,.200,0,1,.000,0,0,,0,1,1,4,0,0,4,2,2,-2.8,+5
164,25,2017,23,8.95,0,21,2,6,.333,0,2,.000,0,0,,0,1,1,2,2,0,3,6,4,-1.1,-9
165,26,2017,23,40.01,0,24,4,10,.400,0,2,.000,4,6,.667,0,2,2,3,1,0,5,3,12,3.3,+11
166,27,2017,23,78.78,1,31,5,12,.417,3,6,.500,0,0,,0,2,2,4,0,0,4,2,13,5.2,-16
167,28,2017,23,76.43,1,34,1,6,.167,0,3,.000,2,3,.667,0,1,1,9,2,2,1,1,4,8.4,+7
168,29,2017,23,0.01,0,32,3,13,.231,0,3,.000,0,0,,1,2,3,5,2,1,2,3,6,2.4,-7
169,30,2017,23,81.46,0,30,3,6,.500,2,4,.500,3,4,.750,1,1,2,5,1,0,4,5,11,7.1,+5
170,31,2017,23,47.38,0,28,5,6,.833,4,4,1.000,1,2,.500,1,3,4,5,1,0,7,4,15,9.9,-4
171,32,2017,23,28.61,0,36,5,12,.417,5,9,.556,0,0,,2,4,6,2,1,0,2,1,15,11.2,0
172,33,2017,23,75.99,1,34,3,10,.300,1,6,.167,3,3,1.000,2,2,4,3,4,0,1,5,10,9.3,-4
173,34,2017,23,78.78,0,26,4,12,.333,0,5,.000,3,5,.600,0,1,1,3,1,2,1,3,11,6.0,-5
174,35,2017,23,54.2,0,28,4,9,.444,2,4,.500,0,0,,2,2,4,4,0,0,3,3,10,5.9,-2
175,36,2017,23,57.66,1,34,2,9,.222,1,4,.250,0,0,,1,4,5,2,0,0,0,1,5,2.4,+4
176,37,2017,23,25.48,1,34,6,14,.429,1,5,.200,0,0,,1,5,6,5,2,3,2,1,13,13.0,+3
177,38,2017,23,77.66,0,29,3,10,.300,0,5,.000,2,4,.500,0,2,2,4,2,1,2,2,8,4.7,-5
178,39,2018,23,89.4,0,26,6,14,.429,3,6,.500,0,0,,0,4,4,4,1,0,2,3,15,9.4,+6
179,40,2018,23,81.57,0,28,8,13,.615,0,4,.000,2,2,1.000,2,1,3,3,1,0,0,1,18,16.5,+17
180,41,2018,23,77.66,0,29,4,14,.286,0,5,.000,3,5,.600,1,2,3,3,3,1,2,2,11,6.3,-5
181,42,2018,23,13.53,0,22,1,4,.250,1,2,.500,2,2,1.000,0,1,1,2,3,0,4,2,5,2.5,+5
182,43,2018,23,50.18,0,30,5,14,.357,3,8,.375,3,3,1.000,1,4,5,5,1,1,2,3,16,12.1,-19
183,44,2018,23,13.53,1,34,6,11,.545,1,4,.250,0,0,,0,5,5,1,0,0,4,3,13,4.7,+6
184,45,2018,23,70.29,0,19,1,3,.333,0,1,.000,0,0,,0,0,0,3,1,0,4,3,2,-1.8,-11
185,46,2018,23,45.6,0,33,7,13,.538,4,10,.400,4,4,1.000,0,2,2,8,1,0,1,5,22,19.9,-7
186,47,2018,23,40.01,0,25,5,9,.556,2,6,.333,0,0,,0,3,3,6,0,0,3,1,12,9.4,+15
187,48,2018,23,75.99,0,27,4,5,.800,0,0,,3,4,.750,1,1,2,5,3,0,2,3,11,13.0,-7
188,49,2018,23,81.46,0,22,2,9,.222,1,7,.143,1,3,.333,0,1,1,5,3,0,0,1,6,6.1,+12
189,50,2018,23,57.66,0,20,4,5,.800,2,2,1.000,0,0,,0,2,2,6,1,0,2,2,10,11.1,+13
190,51,2018,23,25.48,0,28,4,12,.333,0,2,.000,3,3,1.000,1,5,6,5,0,1,1,3,11,8.4,+6
191,52,2018,23,78.78,0,26,2,7,.286,1,5,.200,2,2,1.000,1,1,2,4,0,0,2,0,7,4.7,+4
192,53,2018,24,81.57,0,32,2,7,.286,0,4,.000,5,9,.556,2,0,2,6,2,0,2,1,9,8.5,+15
193,54,2018,24,47.38,1,35,6,13,.462,6,12,.500,2,2,1.000,2,5,7,8,4,0,4,0,20,21.8,-4
