,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
44,13,2016,22,20.5,1,25,8,12,.667,0,0,,0,6,.000,4,7,11,3,1,1,2,2,16,14.3,+5
45,14,2016,22,36.65,1,29,7,13,.538,0,0,,0,0,,5,9,14,4,0,2,2,1,14,15.7,-10
46,15,2016,22,20.5,1,14,1,8,.125,0,0,,0,3,.000,2,4,6,0,0,1,1,4,2,-3.7,-7
47,16,2016,22,41.4,1,21,3,6,.500,0,0,,2,2,1.000,1,6,7,3,1,1,1,1,8,9.9,+8
48,17,2016,22,90.19,1,16,4,7,.571,0,0,,0,0,,1,5,6,2,0,0,2,3,8,5.1,-3
49,18,2016,22,35.91,1,17,2,3,.667,0,0,,0,0,,3,3,6,1,0,0,5,3,4,0.2,-9
50,19,2016,22,60.31,1,20,5,9,.556,0,0,,0,2,.000,4,3,7,1,2,3,4,2,10,8.6,-21
51,20,2016,22,20.5,1,13,4,6,.667,0,0,,0,0,,3,1,4,1,0,0,0,2,8,7.7,-11
52,21,2016,22,58.72,1,24,4,8,.500,0,0,,0,2,.000,6,4,10,1,2,3,2,4,8,9.8,-5
53,22,2016,22,74.88,1,17,4,6,.667,0,0,,3,4,.750,3,0,3,1,0,0,2,1,11,8.4,-22
54,23,2016,22,61.36,1,20,6,6,1.000,0,0,,1,2,.500,1,6,7,1,0,0,4,4,13,8.4,+13
55,24,2016,22,72.45,1,20,8,11,.727,0,0,,1,2,.500,1,7,8,0,0,1,4,1,17,11.2,-11
56,25,2016,22,53.97,1,18,2,6,.333,0,0,,0,0,,3,3,6,2,1,0,3,1,4,2.6,-17
57,26,2016,22,76.15,0,4,1,2,.500,0,0,,0,0,,1,3,4,0,0,0,0,2,2,1.8,+5
58,27,2016,22,85.54,0,7,2,5,.400,0,0,,1,2,.500,1,0,1,0,1,1,0,0,5,4.3,+3
59,28,2016,22,89.66,0,8,2,2,1.000,0,0,,0,0,,0,4,4,1,0,1,2,1,4,3.6,+4
60,29,2016,22,58.72,0,18,1,6,.167,0,0,,0,0,,2,2,4,1,1,0,1,4,2,-0.7,+3
61,30,2017,22,3.39,0,21,6,8,.750,0,0,,3,4,.750,0,6,6,4,1,1,1,3,15,15.5,-4
62,31,2017,22,83.75,0,18,6,8,.750,0,0,,4,4,1.000,1,5,6,4,1,1,2,1,16,17.1,+8
63,32,2017,22,0.01,0,20,3,4,.750,0,0,,1,2,.500,1,5,6,0,0,0,1,4,7,4.6,-19
64,33,2017,22,41.4,1,25,5,14,.357,0,0,,1,4,.250,5,4,9,0,3,1,2,2,11,7.6,-11
65,34,2017,22,55.34,0,7,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,1,1,0,3,2.6,+3
66,35,2017,22,72.45,0,6,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,1,1,2,1.0,-4
67,36,2017,22,100.01,0,7,1,1,1.000,0,0,,1,2,.500,0,3,3,1,0,0,1,1,3,2.5,-7
68,37,2017,22,0.01,0,13,2,5,.400,0,0,,1,5,.200,0,1,1,0,0,1,1,1,5,0.3,+4
69,38,2017,22,48.9,0,20,4,7,.571,0,0,,4,7,.571,0,5,5,3,0,0,0,2,12,10.3,-4
70,39,2017,22,20.5,0,7,1,3,.333,0,0,,0,2,.000,1,1,2,0,1,1,2,1,2,-0.2,+8
71,40,2017,22,90.19,1,15,2,4,.500,0,0,,1,1,1.000,0,4,4,0,0,0,3,3,5,0.0,+8
72,41,2017,22,100.01,1,12,0,7,.000,0,0,,1,2,.500,2,2,4,1,0,1,0,1,1,-1.3,-13
73,42,2017,22,38.45,1,18,1,4,.250,0,0,,2,4,.500,1,2,3,3,0,0,1,0,4,3.2,-9
74,43,2017,22,0.01,0,23,4,8,.500,0,0,,1,4,.250,5,3,8,2,1,1,0,3,9,10.1,-11
75,44,2017,22,53.97,0,5,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,0,0,1,3,2.2,+7
76,45,2017,22,85.54,0,11,1,4,.250,0,0,,0,0,,2,1,3,0,0,0,1,1,2,-0.1,-11
77,46,2017,22,20.5,0,21,5,5,1.000,0,0,,3,4,.750,1,7,8,1,3,1,4,3,13,13.1,+18
78,47,2017,22,72.45,1,34,6,12,.500,0,0,,0,0,,4,8,12,5,3,2,3,4,12,14.5,+23
79,48,2017,22,46.79,1,21,3,9,.333,0,0,,2,3,.667,1,3,4,2,1,0,1,4,8,3.9,+2
80,49,2017,22,38.55,1,35,7,12,.583,0,0,,5,7,.714,3,4,7,5,0,1,4,5,19,14.1,+2
81,50,2017,22,41.4,1,37,7,10,.700,0,0,,4,5,.800,3,9,12,6,2,5,4,3,18,22.7,+10
82,51,2017,22,74.88,1,29,6,11,.545,0,0,,5,8,.625,1,5,6,5,1,0,3,3,17,13.0,+5
83,52,2017,22,41.4,1,24,5,12,.417,0,1,.000,7,8,.875,2,7,9,4,1,0,4,5,17,11.5,-21
84,53,2017,22,58.72,1,37,9,18,.500,0,0,,10,13,.769,7,13,20,8,2,6,3,5,28,33.4,+9
85,54,2017,22,61.36,1,28,2,8,.250,0,0,,3,4,.750,2,5,7,2,1,3,5,5,7,2.2,-22
86,55,2017,22,90.19,1,29,6,9,.667,0,0,,0,0,,2,9,11,2,0,2,2,5,12,11.0,+11
87,56,2017,22,39.71,1,22,1,8,.125,0,0,,0,0,,4,4,8,0,0,0,4,1,2,-3.6,-16
88,57,2017,22,0.01,1,34,7,18,.389,0,0,,2,5,.400,3,6,9,3,4,1,5,3,16,9.5,0
89,58,2017,22,24.19,1,32,6,11,.545,0,0,,0,0,,2,7,9,6,2,5,5,4,12,13.3,+14
90,59,2017,22,35.91,1,29,9,15,.600,0,0,,3,8,.375,6,7,13,0,0,3,0,3,21,19.3,+10
91,60,2017,22,62.42,1,26,5,9,.556,0,0,,1,3,.333,5,9,14,1,2,2,4,4,11,10.6,+1
92,61,2017,22,85.54,1,27,6,9,.667,0,0,,4,7,.571,3,7,10,3,0,0,2,5,16,13.2,+12
93,62,2017,22,89.66,1,22,7,14,.500,0,0,,0,2,.000,2,7,9,4,0,1,0,1,14,12.8,+13
94,63,2017,22,100.01,1,24,4,15,.267,0,0,,1,2,.500,4,9,13,4,1,1,2,3,9,6.5,+10
95,64,2017,22,96.95,1,32,12,15,.800,0,0,,9,11,.818,5,10,15,2,1,2,3,4,33,32.2,+4
96,65,2017,22,60.31,1,31,7,16,.438,0,0,,5,7,.714,5,6,11,0,1,3,4,3,19,13.0,+12
97,1,2017,23,100.01,1,23,2,7,.286,0,1,.000,7,10,.700,0,11,11,1,1,0,5,3,11,4.5,+20
98,2,2017,23,47.38,1,25,4,13,.308,0,0,,3,4,.750,1,1,2,3,1,1,6,5,11,-0.1,+11
99,3,2017,23,71.74,1,31,7,17,.412,0,1,.000,3,4,.750,5,6,11,3,0,3,2,1,17,14.6,-7
100,4,2017,23,50.18,1,20,3,7,.429,0,0,,6,8,.750,1,6,7,0,1,0,3,3,12,6.8,+10
101,5,2017,23,72.19,1,27,6,12,.500,0,0,,0,0,,2,6,8,1,0,1,3,5,12,5.6,-10
102,6,2017,23,100.01,1,27,6,15,.400,0,1,.000,5,6,.833,1,8,9,2,0,1,3,4,17,9.1,0
103,7,2017,23,22.36,1,26,4,9,.444,0,0,,0,0,,0,6,6,1,1,0,0,2,8,6.0,-17
104,8,2017,23,0.01,1,34,9,18,.500,0,1,.000,1,4,.250,3,8,11,2,1,3,2,5,19,13.8,+2
105,9,2017,23,45.6,1,28,12,20,.600,0,0,,4,4,1.000,1,4,5,5,3,0,3,5,28,22.2,-2
106,10,2017,23,38.67,1,32,11,15,.733,0,0,,3,5,.600,1,7,8,3,3,2,5,4,25,20.8,+21
107,11,2017,23,81.46,1,20,3,9,.333,0,0,,0,0,,1,4,5,0,1,0,2,3,6,0.6,-12
108,12,2017,23,77.66,1,25,10,20,.500,0,0,,1,2,.500,2,3,5,1,0,0,0,1,21,13.2,+3
109,13,2017,23,76.43,1,30,7,15,.467,0,0,,3,4,.750,1,4,5,1,0,1,7,2,17,4.4,+1
110,14,2017,23,70.29,1,31,5,15,.333,0,1,.000,1,1,1.000,4,4,8,5,0,0,2,2,11,7.2,+9
111,15,2017,23,82.02,1,27,2,7,.286,0,0,,0,0,,1,6,7,1,2,0,4,5,4,-0.9,-1
112,16,2017,23,82.02,1,24,6,12,.500,0,0,,2,4,.500,2,5,7,2,0,4,4,3,14,9.1,+9
113,17,2017,23,81.46,1,30,3,13,.231,0,0,,4,5,.800,3,4,7,0,0,1,3,4,10,1.1,0
114,18,2017,23,13.53,1,25,6,13,.462,0,0,,2,7,.286,4,7,11,1,0,2,6,1,14,5.9,-18
115,19,2017,23,77.66,1,30,12,19,.632,0,0,,5,10,.500,3,12,15,3,1,4,1,3,29,27.9,+1
116,20,2017,23,54.2,1,33,7,17,.412,0,0,,3,6,.500,1,4,5,4,0,3,1,1,17,12.1,+15
117,21,2017,23,75.99,1,30,5,12,.417,0,0,,2,4,.500,1,8,9,6,0,0,2,1,12,9.7,+2
118,22,2017,23,71.74,1,31,9,17,.529,0,0,,7,8,.875,4,7,11,1,3,1,6,3,25,18.4,-8
119,23,2017,23,50.18,1,24,4,11,.364,0,0,,0,0,,0,4,4,1,0,0,1,5,8,0.8,-2
120,24,2017,23,54.2,1,28,5,12,.417,0,0,,5,8,.625,2,7,9,2,0,3,2,4,15,10.8,-3
121,25,2017,23,70.29,1,24,4,11,.364,0,0,,1,1,1.000,2,9,11,3,0,2,3,2,9,6.7,+1
122,26,2017,23,57.66,1,25,5,10,.500,0,0,,4,7,.571,1,4,5,0,0,1,2,3,14,7.2,-7
123,27,2017,23,81.57,1,28,9,12,.750,0,0,,2,2,1.000,1,6,7,1,0,3,2,4,20,16.9,-8
124,28,2017,23,8.95,1,25,7,12,.583,0,0,,1,3,.333,2,4,6,0,0,1,2,2,15,9.1,+8
125,29,2017,23,76.43,1,24,4,10,.400,0,0,,2,4,.500,1,0,1,0,0,0,4,2,10,-0.3,-28
126,30,2017,23,45.6,1,16,2,11,.182,0,1,.000,0,0,,0,5,5,2,1,0,0,1,4,0.6,-6
127,31,2017,23,13.53,1,28,5,13,.385,0,1,.000,11,16,.688,5,7,12,1,1,1,1,5,21,16.9,+10
128,32,2017,23,74.31,1,24,3,11,.273,0,0,,2,2,1.000,4,7,11,4,1,3,4,5,8,6.3,-7
129,33,2018,23,78.78,1,37,5,13,.385,0,0,,1,2,.500,4,11,15,2,3,2,2,2,11,12.6,+9
130,34,2018,23,89.4,1,28,10,12,.833,0,0,,3,7,.429,2,5,7,4,2,0,0,3,23,23.5,-11
131,35,2018,23,74.31,1,22,4,8,.500,0,0,,3,4,.750,2,7,9,3,1,0,1,2,11,11.4,+11
132,36,2018,23,8.95,1,30,7,15,.467,0,0,,3,5,.600,2,11,13,1,0,1,1,4,17,12.0,-7
133,37,2018,23,38.67,1,23,8,15,.533,0,0,,4,5,.800,4,4,8,2,1,0,3,4,20,14.1,+13
134,38,2018,23,25.48,1,20,4,13,.308,0,0,,0,0,,2,6,8,1,0,3,1,3,8,4.3,-5
135,39,2018,23,50.18,1,31,7,9,.778,0,0,,5,6,.833,2,3,5,2,1,3,3,3,19,17.7,+7
136,40,2018,23,81.57,1,20,3,6,.500,0,0,,2,2,1.000,3,2,5,1,1,0,2,3,8,6.2,-17
137,41,2018,23,100.01,1,22,4,9,.444,0,0,,1,2,.500,4,3,7,1,1,2,3,2,9,6.9,+1
138,42,2018,23,47.38,1,31,8,14,.571,0,0,,3,3,1.000,4,13,17,0,2,2,3,0,19,19.5,+4
139,43,2018,23,60.79,1,24,4,6,.667,0,0,,2,3,.667,2,4,6,1,0,1,4,4,10,5.4,-1
140,44,2018,23,76.43,1,26,7,13,.538,0,0,,5,6,.833,5,7,12,1,2,3,2,2,19,19.9,-8
141,45,2018,23,81.57,1,20,2,6,.333,0,0,,2,2,1.000,0,3,3,0,0,0,1,4,6,0.9,+3
142,46,2018,23,60.79,1,17,6,10,.600,0,0,,0,0,,2,6,8,1,1,1,2,0,12,11.0,+4
143,47,2018,23,72.19,1,27,7,17,.412,0,0,,0,1,.000,7,13,20,1,2,0,2,2,14,13.2,+10
144,48,2018,23,78.78,1,21,5,9,.556,0,0,,2,3,.667,2,7,9,1,0,1,1,2,12,10.4,+20
145,49,2018,23,22.36,1,25,8,11,.727,0,0,,4,5,.800,0,7,7,3,2,0,1,3,20,19.1,0
146,50,2018,23,1.02,1,27,7,13,.538,0,0,,0,0,,1,7,8,2,1,2,2,6,14,9.9,-8
147,51,2018,23,40.01,1,25,5,10,.500,0,0,,0,0,,0,5,5,2,1,2,1,3,10,8.1,-9
148,52,2018,23,57.66,1,32,10,14,.714,0,0,,4,5,.800,3,11,14,1,2,4,7,5,24,19.7,+14
149,53,2018,23,82.02,1,25,3,7,.429,0,0,,0,0,,1,6,7,4,0,0,0,3,6,6.4,+10
150,54,2018,23,0.01,1,13,0,4,.000,0,0,,0,0,,1,2,3,2,0,1,0,3,0,-0.6,-10
151,55,2018,23,43.25,1,30,7,14,.500,0,0,,3,6,.500,5,8,13,3,1,0,0,4,17,16.2,+5
152,56,2018,23,0.01,1,25,7,15,.467,0,0,,1,2,.500,0,7,7,2,0,3,2,4,15,8.9,+28
153,57,2018,23,100.01,1,29,7,16,.438,0,0,,0,2,.000,5,8,13,2,1,2,1,5,14,11.5,+7
154,58,2018,23,82.02,1,25,7,9,.778,0,0,,3,4,.750,2,7,9,2,2,1,1,1,17,19.3,+12
155,59,2018,23,81.57,1,19,7,11,.636,0,0,,2,2,1.000,3,3,6,0,1,1,2,3,16,12.6,0
156,60,2018,23,38.67,1,18,4,11,.364,0,0,,1,4,.250,2,5,7,1,0,0,3,4,9,0.7,-11
157,61,2018,23,45.6,1,29,6,13,.462,0,0,,4,4,1.000,2,14,16,3,0,1,3,4,16,13.1,+10
158,62,2018,23,75.99,1,18,5,8,.625,0,0,,1,1,1.000,2,6,8,4,0,0,4,4,11,7.8,+14
159,63,2018,23,43.25,1,20,5,8,.625,0,0,,0,2,.000,4,7,11,1,0,0,3,2,10,7.4,-2
160,64,2018,23,28.61,1,30,12,18,.667,0,0,,3,5,.600,5,11,16,3,0,3,3,5,27,24.4,+19
161,65,2018,23,89.4,1,18,3,9,.333,0,0,,1,4,.250,1,9,10,2,0,1,2,4,7,2.6,+2
162,66,2018,23,40.01,1,22,6,12,.500,0,0,,1,2,.500,2,6,8,3,0,0,1,4,13,9.3,+10
163,67,2018,23,72.19,1,29,8,18,.444,0,0,,1,2,.500,1,11,12,1,0,4,3,2,17,10.9,+26
164,68,2018,23,25.48,1,27,9,10,.900,0,0,,3,6,.500,2,9,11,3,2,4,2,5,21,23.4,+2
165,69,2018,23,1.02,1,26,5,9,.556,0,0,,1,2,.500,1,6,7,0,1,1,1,2,11,8.7,+9
166,70,2018,23,38.67,1,29,8,13,.615,0,0,,1,2,.500,4,8,12,1,2,2,1,3,17,17.8,+17
167,71,2018,23,50.18,1,29,10,14,.714,0,0,,1,1,1.000,4,6,10,0,1,4,2,3,21,20.4,-7
168,72,2018,23,81.46,1,27,5,6,.833,0,0,,2,4,.500,4,4,8,2,3,3,1,2,12,17.7,-6
169,73,2018,23,72.19,1,29,9,17,.529,0,0,,3,3,1.000,5,7,12,3,2,4,2,4,21,21.6,+12
170,74,2018,23,81.46,1,23,4,10,.400,0,0,,2,2,1.000,1,7,8,1,1,0,0,3,10,7.9,+28
171,75,2018,23,60.79,1,27,7,8,.875,0,0,,1,2,.500,2,11,13,1,0,1,5,4,15,11.3,+1
172,76,2018,23,25.48,1,33,7,12,.583,0,0,,0,3,.000,6,5,11,1,1,0,2,2,14,11.8,-15
173,77,2018,23,8.95,1,29,6,10,.600,0,0,,0,0,,4,8,12,4,0,3,1,3,12,15.3,-14
174,78,2018,23,76.43,1,29,9,15,.600,0,0,,2,3,.667,8,11,19,1,1,0,2,5,20,19.3,-11
175,79,2018,23,0.01,1,29,6,16,.375,0,0,,1,5,.200,1,8,9,3,1,4,3,3,13,7.4,+3
