,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,30,2017,23,61.36,1,15,1,4,.250,0,1,.000,0,0,,1,1,2,1,0,0,2,1,2,-1.1,+4
42,31,2017,23,35.91,1,19,0,3,.000,0,1,.000,0,0,,0,3,3,8,2,0,1,0,0,5.4,+4
43,32,2017,23,38.45,1,28,5,8,.625,4,5,.800,3,3,1.000,0,3,3,1,0,0,0,1,17,14.6,-2
44,33,2017,23,62.42,1,26,7,12,.583,1,3,.333,4,4,1.000,1,4,5,8,2,0,0,3,19,21.7,-1
45,34,2017,23,96.95,0,23,3,7,.429,0,1,.000,2,3,.667,0,4,4,5,2,0,0,3,8,9.4,-1
46,35,2017,23,3.39,0,28,4,6,.667,2,3,.667,3,5,.600,0,5,5,5,0,0,0,5,13,12.6,+3
47,36,2017,23,83.75,0,26,1,5,.200,0,0,,4,4,1.000,1,3,4,3,0,0,0,3,6,5.4,-5
48,37,2017,23,20.5,0,21,2,5,.400,0,1,.000,1,2,.500,0,3,3,3,0,0,2,2,5,2.1,+4
49,38,2017,23,76.15,0,27,4,7,.571,0,2,.000,6,6,1.000,1,2,3,3,0,1,1,2,14,13.0,-10
50,39,2017,23,38.45,0,23,1,5,.200,1,3,.333,0,0,,0,3,3,3,2,0,3,3,3,0.7,+1
51,40,2017,23,24.19,0,23,0,1,.000,0,0,,1,2,.500,0,2,2,4,0,0,3,0,1,0.3,-1
52,41,2017,23,53.97,0,21,1,2,.500,0,1,.000,0,0,,0,0,0,3,2,1,0,5,2,3.8,0
53,42,2017,23,85.54,0,27,3,5,.600,2,2,1.000,1,2,.500,1,1,2,6,1,1,0,1,9,12.8,+10
54,43,2017,23,41.4,0,24,0,4,.000,0,1,.000,3,4,.750,0,0,0,2,0,0,3,2,3,-2.6,-18
55,44,2017,23,85.54,0,21,1,2,.500,1,1,1.000,3,6,.500,0,3,3,3,1,0,2,0,6,5.8,-6
56,45,2017,23,51.86,0,29,1,5,.200,0,2,.000,2,2,1.000,1,2,3,4,1,0,0,2,4,5.2,-6
57,46,2017,23,53.97,0,30,5,9,.556,2,6,.333,6,7,.857,1,1,2,7,1,0,1,5,18,17.2,+8
58,47,2017,23,38.55,1,30,3,9,.333,0,3,.000,4,6,.667,3,6,9,4,0,2,1,2,10,10.4,+3
59,48,2017,23,90.19,0,23,3,6,.500,0,1,.000,0,0,,0,4,4,2,2,1,0,0,6,8.3,+26
60,49,2017,23,61.36,0,20,0,2,.000,0,1,.000,1,4,.250,0,1,1,3,0,0,3,2,1,-3.0,-17
61,50,2017,23,24.19,0,21,3,5,.600,2,3,.667,2,3,.667,0,2,2,4,2,1,2,3,10,10.2,+20
62,51,2017,23,58.72,0,18,2,6,.333,1,2,.500,5,8,.625,2,2,4,5,1,0,1,0,10,10.9,-6
63,52,2017,23,38.55,0,20,4,7,.571,1,3,.333,2,2,1.000,1,2,3,2,0,1,0,1,11,10.7,-8
64,53,2017,23,72.45,0,19,3,5,.600,0,2,.000,1,1,1.000,1,2,3,1,2,1,0,2,7,8.6,+20
65,54,2017,23,24.19,0,21,1,4,.250,1,2,.500,4,5,.800,0,2,2,0,2,1,0,1,7,7.1,+3
66,55,2017,23,58.72,0,24,4,5,.800,1,2,.500,4,4,1.000,0,2,2,7,2,0,2,0,13,16.6,+2
67,56,2017,24,72.45,0,24,4,6,.667,2,2,1.000,1,2,.500,1,2,3,3,2,1,2,3,11,10.9,+5
68,57,2017,24,36.65,0,26,6,9,.667,1,3,.333,6,6,1.000,1,2,3,4,2,0,1,0,19,20.2,-14
69,58,2017,24,51.86,0,17,0,2,.000,0,1,.000,2,2,1.000,0,3,3,2,0,0,0,2,2,2.1,-5
70,59,2017,24,36.65,1,31,1,5,.200,1,5,.200,2,2,1.000,1,3,4,2,1,0,1,4,5,3.3,-14
71,1,2017,24,47.38,0,16,1,5,.200,0,1,.000,0,0,,1,2,3,4,0,0,2,2,2,0.2,-6
72,2,2017,24,70.29,0,24,6,15,.400,2,5,.400,2,3,.667,3,2,5,5,2,0,1,1,16,14.3,+12
73,3,2017,24,74.31,0,18,2,6,.333,1,3,.333,0,0,,1,2,3,5,1,0,0,0,5,7.4,+1
74,4,2017,24,70.29,0,18,2,5,.400,0,1,.000,2,3,.667,0,2,2,4,0,0,1,4,6,3.7,+5
75,5,2017,24,89.4,1,31,7,13,.538,4,8,.500,4,4,1.000,1,4,5,6,1,0,2,3,22,19.6,+8
76,6,2017,24,75.99,0,22,1,3,.333,0,0,,2,2,1.000,0,0,0,11,1,0,2,1,4,8.6,-1
77,7,2017,24,76.43,0,29,5,10,.500,3,6,.500,9,10,.900,0,4,4,4,3,0,0,0,22,23.6,+1
78,8,2017,24,100.01,0,22,5,10,.500,3,4,.750,2,2,1.000,0,0,0,4,2,0,1,4,15,12.2,+6
79,9,2017,24,45.6,0,14,2,6,.333,2,4,.500,1,2,.500,1,3,4,4,1,0,2,5,7,4.6,-4
80,10,2017,24,100.01,0,26,1,8,.125,1,3,.333,1,1,1.000,2,2,4,7,0,0,0,3,4,4.5,+8
81,11,2017,24,76.43,1,17,2,6,.333,1,2,.500,0,0,,0,2,2,2,0,0,0,0,5,3.6,-6
82,12,2017,24,26.49,0,24,4,12,.333,1,3,.333,0,0,,1,2,3,3,0,0,1,1,9,4.2,-3
83,13,2017,24,1.02,1,34,4,14,.286,1,6,.167,3,5,.600,0,3,3,11,0,1,1,4,12,9.7,-2
84,14,2017,24,0.01,1,31,9,14,.643,6,10,.600,1,1,1.000,0,5,5,8,2,0,0,3,25,26.7,+9
85,15,2017,24,43.25,1,31,4,13,.308,2,8,.250,11,13,.846,0,2,2,8,1,1,2,5,21,16.6,+6
86,16,2017,24,89.4,1,27,3,7,.429,2,5,.400,0,0,,0,1,1,10,1,0,3,3,8,8.4,-10
87,17,2017,24,26.49,1,30,9,20,.450,4,9,.444,1,2,.500,2,2,4,6,1,1,0,4,23,18.5,-5
88,18,2017,24,81.46,1,32,2,10,.200,1,6,.167,4,6,.667,0,2,2,7,0,2,2,5,9,4.9,+17
89,19,2017,24,25.48,1,31,6,14,.429,2,8,.250,0,1,.000,0,4,4,7,0,0,0,2,14,11.5,-15
90,20,2017,24,60.79,1,32,6,15,.400,2,6,.333,5,8,.625,2,1,3,6,0,1,1,5,19,13.3,+6
91,21,2017,24,74.31,1,30,5,10,.500,3,8,.375,2,2,1.000,1,5,6,9,0,3,3,2,15,16.8,-1
92,22,2017,24,74.31,1,30,5,10,.500,3,6,.500,0,0,,0,5,5,6,0,0,0,0,13,13.7,+19
93,23,2017,24,38.67,1,19,2,6,.333,1,4,.250,0,1,.000,0,4,4,7,0,0,1,5,5,4.3,+7
94,24,2017,24,28.61,1,32,5,15,.333,3,9,.333,2,2,1.000,1,2,3,9,1,0,4,3,15,9.9,-7
95,25,2017,24,54.2,1,32,4,14,.286,1,11,.091,2,4,.500,2,4,6,12,2,1,3,1,11,12.3,+11
96,26,2017,24,75.99,1,35,9,17,.529,4,11,.364,4,5,.800,0,7,7,7,1,1,2,0,26,24.0,+12
97,27,2017,24,22.36,1,22,3,9,.333,0,2,.000,1,2,.500,0,2,2,5,0,0,3,2,7,1.8,-28
98,28,2017,24,47.38,1,24,1,6,.167,0,5,.000,3,3,1.000,0,3,3,9,1,0,0,2,5,8.6,-7
99,29,2017,24,82.02,1,31,5,15,.333,2,10,.200,4,5,.800,1,2,3,4,1,0,1,5,16,9.2,+2
100,30,2017,24,54.2,1,22,5,7,.714,4,5,.800,1,1,1.000,0,2,2,4,1,1,3,1,15,13.8,+26
101,31,2017,24,47.38,1,38,8,20,.400,5,11,.455,5,5,1.000,0,1,1,8,0,0,1,3,26,18.9,-5
102,32,2017,24,8.95,1,26,5,9,.556,2,2,1.000,0,0,,0,0,0,7,0,0,0,3,12,11.4,-4
103,33,2017,24,50.18,1,21,1,4,.250,1,2,.500,4,4,1.000,0,3,3,4,0,1,1,1,7,7.6,-21
104,34,2017,24,28.61,1,29,4,11,.364,1,4,.250,2,2,1.000,1,1,2,6,2,1,2,4,11,9.2,+7
105,35,2017,24,1.02,1,29,3,9,.333,2,7,.286,2,2,1.000,0,2,2,9,1,0,1,3,10,10.6,-5
106,36,2018,24,70.29,1,29,2,6,.333,2,5,.400,1,2,.500,0,3,3,5,1,2,1,2,7,8.2,+10
107,37,2018,24,81.57,1,36,9,14,.643,4,7,.571,4,4,1.000,0,1,1,9,1,0,3,1,26,24.0,+1
108,38,2018,24,1.02,1,36,7,15,.467,1,5,.200,5,5,1.000,1,2,3,3,1,0,4,3,20,11.5,-1
109,39,2018,24,22.36,1,41,10,24,.417,3,10,.300,8,9,.889,1,4,5,8,2,0,1,2,31,25.5,+4
110,40,2018,24,40.01,1,26,1,5,.200,0,3,.000,0,0,,0,3,3,3,0,0,1,0,2,0.9,-15
111,41,2018,24,74.31,1,29,6,15,.400,3,9,.333,5,7,.714,1,8,9,10,1,0,3,3,20,18.0,+3
112,42,2018,24,54.2,1,35,4,16,.250,2,10,.200,3,3,1.000,1,5,6,4,1,1,2,2,13,7.3,-8
113,43,2018,24,75.99,1,27,2,14,.143,0,4,.000,4,4,1.000,1,3,4,5,0,0,0,2,8,3.3,-10
114,44,2018,24,8.95,1,35,3,13,.231,0,5,.000,3,5,.600,0,1,1,13,2,0,0,4,9,10.1,0
115,45,2018,24,28.61,1,29,6,12,.500,1,5,.200,2,2,1.000,1,5,6,3,0,0,4,2,15,8.5,+4
116,46,2018,24,40.01,1,30,9,13,.692,4,6,.667,0,0,,0,4,4,5,0,0,5,1,22,15.8,+1
117,47,2018,24,38.67,1,28,4,9,.444,3,6,.500,2,2,1.000,0,3,3,7,0,0,3,5,13,9.1,0
118,48,2018,24,71.74,1,24,1,6,.167,0,4,.000,7,8,.875,0,3,3,3,1,1,1,2,9,7.7,-9
119,49,2018,24,81.57,1,33,3,9,.333,0,4,.000,0,0,,0,3,3,10,0,0,2,1,6,6.4,-6
120,50,2018,24,75.99,1,25,4,9,.444,1,5,.200,2,3,.667,0,3,3,7,0,0,1,2,11,9.9,-5
121,51,2018,24,13.53,1,33,6,13,.462,2,4,.500,13,15,.867,0,2,2,4,0,0,3,2,27,19.1,+2
122,52,2018,24,45.6,1,32,9,19,.474,2,6,.333,3,5,.600,1,6,7,9,0,0,0,0,23,21.3,+3
123,53,2018,24,71.74,1,28,3,11,.273,1,6,.167,2,2,1.000,0,0,0,10,3,0,1,2,9,10.7,-20
124,54,2018,24,25.48,1,25,5,7,.714,5,7,.714,3,3,1.000,1,2,3,9,3,0,3,1,18,22.3,+6
125,55,2018,24,40.01,1,35,3,9,.333,3,8,.375,3,3,1.000,0,4,4,11,0,0,1,1,12,14.4,-14
126,56,2018,24,50.18,1,42,5,22,.227,2,9,.222,12,12,1.000,1,3,4,10,3,0,4,4,24,16.6,-15
127,57,2018,24,72.19,1,36,4,13,.308,4,7,.571,1,2,.500,0,2,2,8,1,0,3,1,13,8.9,+2
128,58,2018,24,47.38,1,32,0,7,.000,0,4,.000,7,10,.700,2,4,6,5,2,1,1,5,7,6.7,-4
129,59,2018,24,57.66,1,33,5,14,.357,1,5,.200,1,1,1.000,0,4,4,9,0,1,1,4,12,9.8,-23
130,60,2018,24,78.78,1,28,2,6,.333,1,5,.200,0,0,,0,5,5,9,1,0,1,0,5,9.4,+26
131,61,2018,24,89.4,1,30,5,9,.556,1,4,.250,0,0,,0,0,0,11,1,0,1,4,11,12.8,-8
132,62,2018,24,82.02,1,36,3,10,.300,0,6,.000,2,2,1.000,0,6,6,5,2,0,1,1,8,8.1,+13
133,63,2018,24,72.19,1,35,0,6,.000,0,3,.000,6,6,1.000,1,4,5,10,3,0,2,1,6,11.3,-1
134,64,2018,24,43.25,1,30,4,7,.571,2,4,.500,3,3,1.000,0,3,3,6,1,0,2,3,13,12.6,-12
135,65,2018,24,57.66,1,22,3,6,.500,0,2,.000,0,0,,0,0,0,10,1,1,2,6,6,7.3,+16
136,66,2018,24,13.53,1,28,5,14,.357,0,1,.000,3,3,1.000,2,1,3,6,1,0,1,2,13,10.3,-15
137,67,2018,24,22.36,1,28,2,11,.182,1,4,.250,2,2,1.000,0,3,3,5,2,1,1,1,7,5.8,-6
138,68,2018,24,13.53,0,30,5,12,.417,1,4,.250,3,5,.600,1,2,3,5,0,0,1,3,14,9.4,-4
139,69,2018,24,60.79,0,30,4,7,.571,2,4,.500,2,2,1.000,1,4,5,4,1,1,2,3,12,11.9,+1
140,70,2018,24,81.46,0,26,2,6,.333,0,4,.000,5,6,.833,0,2,2,6,0,0,3,2,9,6.2,-5
141,71,2018,24,57.66,0,24,4,7,.571,2,4,.500,3,3,1.000,1,1,2,2,0,0,1,2,13,10.3,-2
142,72,2018,24,22.36,0,24,1,3,.333,0,1,.000,3,8,.375,0,2,2,4,1,0,2,4,5,2.1,-1
143,73,2018,24,89.4,0,24,5,11,.455,3,6,.500,3,3,1.000,2,2,4,2,1,0,0,1,16,14.3,-2
144,74,2018,24,70.29,0,19,1,4,.250,1,4,.250,0,0,,0,1,1,0,0,0,0,1,3,0.5,-1
145,75,2018,24,28.61,0,35,4,12,.333,3,7,.429,1,2,.500,1,1,2,12,3,0,3,3,12,13.0,-1
146,76,2018,24,40.01,0,12,1,2,.500,0,1,.000,0,0,,0,4,4,1,0,0,0,1,2,2.5,-5
147,77,2018,24,13.53,0,32,4,11,.364,3,7,.429,5,8,.625,0,6,6,6,0,0,4,1,16,10.3,-14
148,78,2018,24,71.74,0,24,3,7,.429,2,5,.400,1,1,1.000,0,2,2,6,0,0,1,2,9,8.3,-11
149,79,2018,25,78.78,0,29,3,11,.273,2,9,.222,0,0,,0,1,1,9,2,0,2,2,8,7.3,+1
150,80,2018,25,78.78,1,35,6,13,.462,3,9,.333,5,6,.833,0,3,3,7,0,0,4,1,20,14.3,0
