,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
31,32,2018,24,63.2,1,33,6,10,.600,1,5,.200,1,1,1.000,1,6,7,0,0,2,0,3,14,12.1,+4
32,33,2018,24,56.16,1,30,7,13,.538,1,3,.333,0,0,,4,5,9,0,2,3,1,3,15,14.9,-2
33,34,2018,24,74.04,1,37,6,12,.500,0,1,.000,0,0,,2,6,8,1,3,2,2,1,12,11.9,+12
34,35,2018,24,45.96,1,34,4,8,.500,0,1,.000,2,2,1.000,0,2,2,0,2,0,0,2,10,7.8,-9
35,36,2018,24,45.96,1,27,6,11,.545,1,4,.250,3,3,1.000,0,4,4,0,3,1,0,1,16,15.2,+16
36,37,2019,24,40.71,1,35,5,10,.500,1,4,.250,2,2,1.000,0,7,7,0,0,0,0,3,13,8.9,+4
37,38,2019,24,42.73,1,27,3,7,.429,0,2,.000,2,2,1.000,2,5,7,0,0,1,1,2,8,6.1,-10
38,39,2019,24,69.91,1,32,7,11,.636,2,2,1.000,1,1,1.000,2,0,2,1,1,0,1,2,17,13.4,-6
39,40,2019,24,63.2,1,33,1,4,.250,0,2,.000,5,6,.833,0,3,3,0,1,2,1,4,7,4.9,+6
40,41,2019,24,50.25,1,43,10,20,.500,1,5,.200,4,6,.667,5,7,12,1,0,3,3,6,25,17.2,-11
41,42,2019,24,50.25,1,30,4,7,.571,2,4,.500,2,2,1.000,0,4,4,3,0,2,0,2,12,12.6,+1
42,43,2019,24,68.05,1,40,9,14,.643,0,4,.000,3,5,.600,1,4,5,0,3,2,0,4,21,18.7,-9
43,44,2019,24,40.71,1,38,5,13,.385,2,6,.333,2,2,1.000,1,2,3,2,0,3,1,3,14,9.5,-2
44,45,2019,24,33.18,1,34,2,6,.333,0,3,.000,6,6,1.000,0,9,9,1,2,2,0,5,10,11.4,+25
45,46,2019,24,68.29,1,33,6,9,.667,1,2,.500,3,5,.600,0,6,6,2,0,2,2,4,16,12.3,+15
46,47,2019,24,42.73,1,33,4,8,.500,2,2,1.000,1,2,.500,0,5,5,0,1,2,0,3,11,9.3,+1
47,48,2019,24,57.78,1,34,6,15,.400,2,4,.500,0,0,,0,3,3,1,2,0,0,3,14,8.3,+11
48,49,2019,24,0.01,1,33,5,10,.500,1,3,.333,5,8,.625,0,2,2,4,0,5,0,3,16,15.5,-1
49,50,2019,24,24.36,1,42,8,17,.471,2,4,.500,0,0,,1,6,7,1,3,0,1,1,18,14.1,+3
50,51,2019,24,23.8,1,29,3,10,.300,1,2,.500,1,1,1.000,4,3,7,1,1,0,1,2,8,5.8,+22
51,52,2019,24,18.05,1,32,5,8,.625,2,2,1.000,3,5,.600,1,2,3,0,1,1,0,0,15,13.6,-10
52,53,2019,24,24.36,1,34,7,9,.778,1,3,.333,4,7,.571,2,9,11,0,1,1,1,2,19,18.3,+18
53,54,2019,24,25.25,1,30,8,11,.727,3,4,.750,1,2,.500,1,2,3,0,0,1,0,4,20,15.5,+36
54,55,2019,24,56.16,1,35,3,9,.333,1,3,.333,1,2,.500,2,6,8,1,2,2,3,2,8,6.0,+6
55,56,2019,24,6.48,1,40,6,10,.600,3,4,.750,3,3,1.000,0,4,4,1,2,3,0,5,18,17.4,0
56,57,2019,24,45.48,1,27,2,9,.222,2,5,.400,2,2,1.000,2,6,8,0,0,0,0,2,8,4.9,-3
57,58,2019,24,33.99,1,34,9,12,.750,2,3,.667,1,1,1.000,1,4,5,3,0,2,0,4,21,20.0,-24
58,59,2019,24,33.18,1,37,10,17,.588,2,5,.400,1,2,.500,0,6,6,0,0,1,0,0,23,17.2,-7
59,60,2019,24,50.25,1,30,5,14,.357,2,8,.250,0,0,,1,5,6,1,0,0,0,2,12,6.3,-16
60,61,2019,24,25.25,1,37,3,11,.273,0,2,.000,7,8,.875,4,3,7,5,0,1,2,3,13,10.8,0
61,62,2019,24,63.2,1,33,3,9,.333,3,5,.600,1,2,.500,2,1,3,1,0,1,1,4,10,5.0,-4
62,63,2019,24,42.73,1,25,6,9,.667,1,2,.500,1,1,1.000,3,3,6,0,1,1,0,5,14,12.8,+11
63,64,2019,24,52.19,1,30,5,9,.556,0,3,.000,2,3,.667,1,3,4,1,0,0,0,4,12,8.0,-17
64,65,2019,24,6.48,1,35,4,11,.364,1,4,.250,3,4,.750,1,4,5,2,2,0,0,4,12,9.2,+20
65,66,2019,25,39.57,1,28,5,14,.357,2,6,.333,3,4,.750,2,5,7,0,0,1,0,1,15,10.0,+9
66,67,2019,25,7.78,1,30,1,4,.250,0,0,,1,2,.500,1,1,2,1,2,2,2,4,3,1.7,-6
67,68,2019,25,41.19,1,24,4,11,.364,3,6,.500,0,0,,2,4,6,1,0,0,2,1,11,5.8,-22
