,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
30,31,2015,20,70.98,0,18,3,6,.500,0,0,,4,4,1.000,3,3,6,1,0,2,2,0,10,10.1,0
31,32,2016,20,37.13,1,5,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,2,0,-1.8,-18
32,33,2016,20,70.98,1,21,3,7,.429,0,1,.000,3,4,.750,4,6,10,2,2,1,2,5,9,9.6,0
33,34,2016,20,89.27,1,25,2,5,.400,0,1,.000,0,0,,2,3,5,3,0,0,2,1,4,3.3,-7
34,35,2016,20,71.14,1,18,4,4,1.000,1,1,1.000,0,0,,3,2,5,1,0,0,1,2,9,9.4,+4
35,36,2016,20,42.5,1,23,2,4,.500,0,1,.000,0,0,,0,7,7,9,0,1,1,1,4,9.7,+4
36,37,2016,20,37.13,1,15,3,6,.500,0,1,.000,0,0,,3,4,7,2,3,0,1,4,6,8.1,+13
37,38,2016,20,45.07,0,17,4,7,.571,0,0,,1,1,1.000,2,4,6,5,0,1,1,2,9,10.7,+3
38,39,2016,20,30.83,1,24,6,11,.545,1,3,.333,5,6,.833,2,0,2,3,4,0,1,2,18,18.0,+4
39,40,2016,20,51.92,1,19,2,4,.500,0,1,.000,2,2,1.000,1,2,3,1,1,0,1,2,6,5.2,+3
40,41,2016,20,71.14,1,13,2,3,.667,0,0,,5,5,1.000,1,1,2,2,2,0,0,3,9,10.9,-1
41,42,2016,20,51.68,1,31,7,11,.636,1,1,1.000,2,2,1.000,1,4,5,3,2,3,0,3,17,19.0,+6
42,43,2016,20,19.08,1,18,5,7,.714,0,1,.000,5,6,.833,3,7,10,3,2,1,0,2,15,19.9,+12
43,44,2016,20,35.42,1,19,1,6,.167,0,0,,1,2,.500,3,4,7,4,1,1,3,2,3,2.8,-7
44,45,2016,20,53.94,1,25,7,12,.583,0,1,.000,1,3,.333,5,5,10,3,1,1,0,5,15,15.4,+7
45,46,2016,20,30.83,1,35,7,15,.467,1,2,.500,1,1,1.000,3,8,11,2,5,0,3,4,16,14.6,+11
46,47,2016,20,51.45,1,29,12,18,.667,1,3,.333,2,4,.500,3,11,14,4,0,1,2,3,27,24.1,+12
47,48,2016,20,40.71,1,29,3,9,.333,1,2,.500,1,2,.500,3,3,6,4,2,0,0,5,8,8.3,-3
48,49,2016,20,60.17,1,25,6,14,.429,2,2,1.000,2,2,1.000,4,8,12,3,0,2,1,6,16,13.9,+5
49,50,2016,20,69.12,1,18,4,9,.444,1,1,1.000,4,4,1.000,3,3,6,0,1,0,1,3,13,10.1,-4
50,51,2016,20,93.78,1,13,1,5,.200,0,1,.000,0,0,,1,2,3,0,1,0,1,2,2,-0.6,-10
51,52,2016,20,51.68,1,24,2,7,.286,0,1,.000,1,1,1.000,0,6,6,2,1,0,1,0,5,4.1,+5
52,53,2016,21,74.1,1,3,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,4,0,-2.3,-3
53,54,2016,21,35.42,1,30,10,15,.667,1,2,.500,2,2,1.000,3,10,13,4,2,0,4,4,23,20.8,-11
54,55,2016,21,74.1,1,20,4,8,.500,1,2,.500,4,4,1.000,4,9,13,6,2,0,2,5,13,16.7,-5
55,56,2016,21,39.08,1,26,3,9,.333,1,4,.250,0,0,,4,7,11,3,1,1,3,2,7,6.8,+8
56,57,2016,21,61.72,1,10,2,4,.500,0,0,,1,2,.500,3,1,4,2,0,0,1,3,5,4.2,+4
57,58,2016,21,71.14,1,19,3,4,.750,0,0,,4,4,1.000,0,6,6,3,1,1,3,2,10,10.2,-2
58,59,2016,21,100.01,1,28,3,8,.375,1,2,.500,7,8,.875,1,5,6,3,0,2,1,5,14,11.9,+17
59,60,2016,21,93.78,1,33,6,14,.429,0,2,.000,3,3,1.000,2,10,12,4,1,1,2,5,15,12.5,-1
60,61,2016,21,61.72,1,20,4,11,.364,0,2,.000,5,5,1.000,2,10,12,3,2,1,3,4,13,11.5,+9
61,62,2016,21,69.12,1,33,9,20,.450,0,1,.000,2,4,.500,3,6,9,3,1,1,1,0,20,15.5,+10
62,63,2016,21,79.78,1,27,6,8,.750,1,2,.500,5,5,1.000,2,8,10,4,2,3,0,4,18,23.9,+20
63,64,2016,21,53.94,1,16,0,0,,0,0,,0,0,,0,5,5,3,0,0,2,4,0,0.0,-4
64,65,2016,21,45.07,1,27,5,10,.500,1,2,.500,1,2,.500,3,5,8,4,2,1,1,2,12,13.9,+4
65,66,2016,21,61.64,1,25,5,8,.625,1,1,1.000,3,3,1.000,3,3,6,4,1,1,2,3,14,14.7,-5
66,67,2016,21,19.08,1,22,4,7,.571,0,1,.000,0,0,,1,4,5,2,1,1,1,2,8,7.9,-25
67,68,2016,21,42.5,1,24,5,16,.313,1,2,.500,0,0,,6,8,14,4,0,1,1,6,11,8.5,+6
68,69,2016,21,44.91,1,22,4,12,.333,0,1,.000,3,3,1.000,1,3,4,3,3,0,2,2,11,8.1,-24
69,70,2016,21,82.5,1,27,5,6,.833,0,0,,8,12,.667,1,7,8,5,1,0,1,1,18,20.1,+8
70,71,2016,21,100.01,1,21,4,9,.444,0,2,.000,0,0,,2,10,12,4,0,0,1,3,8,8.3,-2
71,72,2016,21,39.08,1,20,2,7,.286,0,1,.000,1,2,.500,3,6,9,2,1,0,0,1,5,6.4,-18
72,73,2016,21,61.72,1,23,1,7,.143,0,2,.000,0,0,,0,8,8,2,2,0,3,2,2,-0.5,+10
73,74,2016,21,71.14,1,28,4,6,.667,1,1,1.000,0,0,,5,9,14,1,0,1,1,5,9,11.0,+3
74,75,2016,21,82.66,1,23,4,7,.571,1,3,.333,0,0,,2,6,8,3,1,1,1,1,9,11.3,-8
75,76,2016,21,74.1,1,32,2,6,.333,0,1,.000,2,2,1.000,4,9,13,5,1,2,0,2,6,13.2,-1
76,77,2016,21,51.92,1,19,3,5,.600,1,3,.333,0,0,,0,2,2,2,0,2,0,2,7,7.3,-9
77,78,2016,21,0.01,1,32,3,9,.333,0,2,.000,2,2,1.000,3,12,15,4,1,1,0,2,8,12.3,+24
78,79,2016,21,40.71,1,36,7,9,.778,0,2,.000,5,6,.833,3,8,11,4,2,1,1,4,19,22.5,-16
79,80,2016,21,70.98,1,34,7,10,.700,1,2,.500,3,3,1.000,6,7,13,5,0,0,2,3,18,20.4,+4
80,1,2016,21,39.71,1,21,2,5,.400,1,2,.500,0,0,,1,6,7,2,0,0,4,4,5,0.6,+5
81,2,2016,21,76.15,1,34,10,20,.500,1,5,.200,2,3,.667,6,11,17,2,4,1,1,5,23,23.2,-1
82,3,2016,21,46.79,1,22,6,9,.667,0,1,.000,0,0,,2,2,4,1,0,0,4,4,12,5.2,-9
83,4,2016,21,89.66,1,14,3,3,1.000,0,0,,2,4,.500,1,2,3,5,0,0,1,3,8,8.9,+7
84,5,2016,21,38.55,1,22,3,9,.333,0,0,,0,0,,2,4,6,0,1,1,1,3,6,3.0,-14
85,6,2016,21,51.86,1,22,4,5,.800,0,1,.000,1,1,1.000,0,5,5,2,1,1,1,2,9,9.9,+7
86,7,2016,21,38.45,1,28,4,10,.400,1,3,.333,3,4,.750,1,4,5,2,2,0,0,4,12,9.9,+4
87,8,2016,21,3.39,1,18,1,5,.200,0,3,.000,2,2,1.000,1,2,3,2,1,0,0,3,4,3.4,-19
88,9,2016,21,38.55,0,20,2,7,.286,0,0,,2,2,1.000,2,1,3,1,1,0,1,1,6,3.9,-6
89,10,2016,21,76.15,0,25,0,3,.000,0,0,,0,0,,0,5,5,3,1,1,2,5,0,-0.8,+11
90,11,2016,21,90.19,0,19,3,4,.750,0,0,,4,5,.800,0,2,2,2,0,0,1,3,10,7.8,-1
91,12,2016,21,46.79,0,27,4,8,.500,0,2,.000,0,0,,2,10,12,4,0,2,3,3,8,8.4,+3
92,13,2016,21,20.5,0,20,5,8,.625,1,1,1.000,1,2,.500,2,4,6,4,0,1,0,3,12,12.9,+12
93,14,2016,21,36.65,0,18,3,5,.600,0,0,,2,2,1.000,3,5,8,3,1,1,0,1,8,12.7,+13
94,15,2016,21,20.5,0,22,4,6,.667,0,0,,1,2,.500,1,4,5,6,0,0,0,4,9,10.5,-3
95,16,2016,21,41.4,0,29,3,7,.429,1,2,.500,0,0,,3,3,6,5,0,2,3,5,7,6.2,-6
96,17,2016,21,90.19,0,31,3,8,.375,1,2,.500,6,6,1.000,3,8,11,3,0,1,1,2,13,14.1,+11
97,18,2016,21,35.91,0,24,7,11,.636,0,0,,3,4,.750,3,11,14,3,1,0,1,3,17,18.0,+2
98,19,2016,21,74.88,0,21,5,7,.714,0,0,,4,4,1.000,7,3,10,3,0,1,1,3,14,17.5,+18
99,20,2016,21,61.36,0,27,6,10,.600,0,0,,5,7,.714,7,4,11,1,0,1,4,1,17,14.7,-20
100,21,2016,21,72.45,0,26,6,11,.545,0,3,.000,2,2,1.000,1,5,6,6,1,2,1,3,14,15.3,+21
101,22,2016,21,53.97,0,26,10,12,.833,0,0,,7,7,1.000,7,4,11,4,1,1,1,1,27,31.8,+2
102,23,2016,21,76.15,1,19,5,6,.833,1,1,1.000,2,3,.667,0,4,4,5,0,0,1,5,13,12.1,+15
103,24,2016,21,85.54,1,20,5,8,.625,0,0,,0,0,,2,7,9,5,0,0,1,5,10,10.4,+6
104,25,2016,21,53.97,1,38,13,17,.765,1,1,1.000,0,0,,3,14,17,9,1,0,3,1,27,30.5,+20
105,26,2016,21,48.9,1,20,4,7,.571,0,2,.000,1,2,.500,2,4,6,1,0,0,2,3,9,5.4,-21
106,27,2016,21,24.19,1,19,3,4,.750,1,1,1.000,1,2,.500,1,6,7,6,0,3,5,6,8,7.4,+5
107,28,2016,21,48.9,1,32,11,16,.688,2,3,.667,0,1,.000,2,8,10,4,3,0,2,4,24,22.8,+17
108,29,2016,21,89.66,1,34,6,12,.500,0,2,.000,4,5,.800,2,6,8,11,0,1,2,3,16,18.0,-3
109,30,2016,21,58.72,1,22,9,13,.692,0,0,,7,9,.778,2,5,7,4,0,0,2,5,25,20.4,-1
110,31,2017,21,3.39,1,24,8,17,.471,1,2,.500,4,4,1.000,8,5,13,5,1,0,2,2,21,21.1,-5
111,32,2017,21,83.75,1,28,7,11,.636,1,2,.500,3,3,1.000,1,5,6,5,1,1,1,3,18,18.3,-20
112,33,2017,21,0.01,1,27,8,10,.800,0,0,,3,4,.750,5,6,11,5,1,0,3,2,19,20.8,-9
113,34,2017,21,55.34,1,30,7,11,.636,2,3,.667,6,6,1.000,3,7,10,8,1,1,3,1,22,25.2,+29
114,35,2017,21,72.45,1,35,13,19,.684,1,2,.500,3,5,.600,3,8,11,5,3,1,2,2,30,30.0,+18
115,36,2017,21,100.01,1,33,12,22,.545,1,5,.200,4,6,.667,7,8,15,1,0,3,2,3,29,24.5,+21
116,37,2017,21,0.01,1,37,14,22,.636,2,4,.500,5,5,1.000,4,8,12,4,0,2,3,2,35,30.8,-17
117,38,2017,21,48.9,1,21,8,11,.727,2,3,.667,1,1,1.000,3,7,10,3,0,0,3,3,19,16.6,+20
118,39,2017,21,89.66,1,27,8,15,.533,0,3,.000,2,2,1.000,5,4,9,4,2,2,4,5,18,15.6,-7
119,40,2017,21,20.5,1,35,9,15,.600,0,4,.000,5,5,1.000,0,11,11,6,2,3,4,3,23,22.5,+3
120,41,2017,21,90.19,1,35,12,21,.571,0,2,.000,5,6,.833,8,6,14,8,1,2,3,2,29,30.3,+21
121,42,2017,21,62.42,1,32,8,15,.533,2,4,.500,2,2,1.000,6,6,12,11,1,0,2,0,20,25.4,+8
122,43,2017,21,0.01,1,15,5,9,.556,1,2,.500,0,0,,1,0,1,2,0,0,5,3,11,2.6,-13
123,44,2017,21,53.97,1,24,5,9,.556,0,1,.000,3,3,1.000,1,3,4,9,1,0,2,5,13,13.6,+18
124,45,2017,21,24.19,1,34,8,17,.471,2,3,.667,0,0,,9,6,15,3,0,0,0,4,18,17.9,-12
125,46,2017,21,85.54,1,36,17,23,.739,2,3,.667,4,5,.800,4,5,9,5,2,0,2,2,40,37.3,+19
126,47,2017,21,71.18,1,37,9,18,.500,1,2,.500,8,10,.800,6,7,13,4,0,2,5,2,27,21.9,-10
127,48,2017,21,3.39,1,36,7,13,.538,0,0,,3,4,.750,6,15,21,12,2,0,6,3,17,22.2,+33
128,49,2017,21,89.66,1,33,6,19,.316,2,5,.400,1,2,.500,4,10,14,4,1,3,2,5,15,11.4,+1
129,50,2017,22,83.75,1,25,2,7,.286,0,2,.000,0,0,,2,9,11,2,0,0,1,3,4,3.2,+5
130,51,2017,22,74.88,1,14,1,1,1.000,0,0,,0,0,,3,2,5,7,1,1,4,4,2,5.4,+5
131,52,2017,22,38.45,1,33,5,11,.455,0,2,.000,0,0,,2,9,11,6,1,1,2,3,10,11.1,+4
132,53,2017,22,36.65,1,32,6,10,.600,3,3,1.000,4,4,1.000,2,14,16,10,0,1,3,1,19,24.3,+19
133,54,2017,22,62.42,1,29,6,10,.600,0,0,,1,2,.500,4,10,14,10,1,0,3,1,13,18.4,+17
134,55,2017,22,53.44,1,32,13,15,.867,0,0,,5,8,.625,3,11,14,4,1,0,4,1,31,29.3,-1
135,56,2017,22,51.86,1,26,8,10,.800,1,2,.500,4,6,.667,3,7,10,7,4,1,7,4,21,21.6,+8
136,57,2017,22,83.75,1,30,7,12,.583,1,3,.333,5,5,1.000,3,11,14,2,2,0,2,1,20,20.8,+14
137,58,2017,22,100.01,1,24,8,13,.615,0,3,.000,2,2,1.000,1,8,9,4,1,0,1,2,18,17.2,+16
138,59,2017,22,48.9,1,30,7,12,.583,0,1,.000,3,3,1.000,3,11,14,10,0,0,2,2,17,21.0,+7
139,60,2017,22,60.31,1,21,7,14,.500,1,2,.500,1,1,1.000,2,3,5,4,0,1,3,5,16,9.8,+6
140,61,2017,22,60.31,1,39,7,14,.500,0,3,.000,8,8,1.000,1,12,13,8,0,1,5,3,22,19.4,-9
141,62,2017,22,71.18,1,28,8,10,.800,0,0,,0,0,,2,8,10,7,0,0,3,2,16,17.1,+5
142,63,2017,22,55.34,1,34,12,18,.667,1,2,.500,5,5,1.000,4,12,16,5,1,0,4,2,30,28.3,+8
143,64,2017,22,39.71,1,18,4,14,.286,0,3,.000,0,0,,3,10,13,2,0,0,0,3,8,5.1,-6
144,65,2017,22,76.15,1,35,7,14,.500,1,6,.167,2,2,1.000,3,5,8,8,0,2,3,4,17,16.0,-8
145,66,2017,22,53.44,1,36,11,16,.688,2,3,.667,2,3,.667,3,10,13,10,0,0,2,4,26,27.3,+3
146,67,2017,22,35.91,1,35,9,16,.563,0,2,.000,1,1,1.000,1,9,10,7,2,0,1,2,19,19.9,+15
147,68,2017,22,39.71,1,33,10,18,.556,0,2,.000,1,2,.500,4,8,12,4,0,0,1,2,21,18.2,-8
148,69,2017,22,60.31,1,33,6,17,.353,0,5,.000,0,0,,3,16,19,9,5,1,2,3,12,18.2,+8
149,70,2017,22,39.71,1,29,9,13,.692,2,2,1.000,3,4,.750,3,9,12,5,2,0,7,1,23,20.0,+18
150,71,2017,22,41.4,1,31,8,16,.500,1,5,.200,6,6,1.000,1,5,6,3,1,1,3,5,23,16.0,-3
151,72,2017,22,53.97,1,19,3,6,.500,1,3,.333,0,0,,1,7,8,4,0,0,1,2,7,7.8,-7
152,73,2017,22,41.4,1,40,9,14,.643,0,0,,11,14,.786,2,14,16,8,1,5,4,4,29,31.7,+9
153,1,2017,22,0.01,1,35,3,10,.300,1,4,.250,0,0,,0,12,12,7,0,0,4,1,7,5.3,-9
154,2,2017,22,82.02,1,30,0,3,.000,0,1,.000,0,0,,0,9,9,7,1,0,3,4,0,1.9,+21
155,3,2017,22,54.2,1,35,9,14,.643,3,3,1.000,8,8,1.000,2,7,9,5,1,0,7,4,29,22.2,-1
156,4,2017,22,57.66,1,30,8,12,.667,1,1,1.000,1,1,1.000,6,6,12,0,0,0,2,3,18,15.6,-19
157,5,2017,22,74.31,1,34,8,16,.500,0,1,.000,2,2,1.000,4,11,15,5,1,0,2,0,18,18.6,+8
158,6,2017,22,77.66,1,29,9,16,.563,1,3,.333,2,2,1.000,1,13,14,4,1,1,1,3,21,20.3,+7
159,7,2017,22,75.99,1,30,9,15,.600,6,10,.600,4,6,.667,3,5,8,2,1,1,2,1,28,24.6,+5
160,8,2017,22,22.36,1,30,4,10,.400,0,3,.000,0,0,,3,13,16,10,1,2,0,2,8,17.2,+20
161,9,2017,22,28.61,1,33,8,15,.533,2,6,.333,1,1,1.000,5,9,14,2,4,1,1,4,19,21.4,-5
162,10,2017,22,43.25,1,19,2,6,.333,0,0,,4,4,1.000,1,6,7,3,2,0,1,1,8,9.8,-16
163,11,2017,22,77.66,1,31,16,25,.640,4,9,.444,5,6,.833,2,10,12,5,2,2,1,6,41,37.4,+25
164,12,2017,22,38.67,1,27,7,16,.438,1,5,.200,0,0,,3,8,11,3,1,0,3,4,15,9.6,+5
165,13,2017,22,70.29,1,37,3,8,.375,1,1,1.000,5,6,.833,5,12,17,9,4,1,1,2,12,23.5,+25
166,14,2017,22,26.49,1,34,2,9,.222,1,4,.250,1,2,.500,0,7,7,3,3,1,3,2,6,4.2,0
167,15,2017,22,50.18,1,26,3,5,.600,1,2,.500,6,6,1.000,3,8,11,6,0,1,2,3,13,16.9,+23
168,16,2017,22,45.6,1,11,1,5,.200,0,0,,4,4,1.000,4,2,6,1,1,0,2,2,6,5.2,-16
169,17,2017,22,82.02,1,34,7,12,.583,2,6,.333,0,0,,4,10,14,3,1,1,2,0,16,18.0,+24
170,18,2017,22,25.48,1,25,7,14,.500,1,2,.500,2,3,.667,2,4,6,3,2,1,2,2,17,14.2,-12
171,19,2017,22,81.46,1,35,11,17,.647,2,5,.400,4,6,.667,5,8,13,8,2,0,5,4,28,26.6,+17
172,20,2017,22,0.01,1,26,3,7,.429,1,3,.333,0,0,,0,6,6,6,1,1,2,1,7,8.6,-20
173,21,2017,22,78.78,1,15,3,6,.500,0,0,,2,2,1.000,2,2,4,4,0,0,0,1,8,9.4,-6
174,22,2017,22,50.18,0,22,6,13,.462,1,2,.500,0,0,,3,8,11,4,0,0,1,2,13,11.8,-4
175,23,2017,22,38.67,0,25,5,9,.556,0,2,.000,3,4,.750,2,7,9,2,2,0,1,2,13,13.4,+3
176,24,2017,22,81.57,1,36,6,12,.500,2,6,.333,8,9,.889,0,6,6,4,0,2,10,3,22,10.4,-1
177,25,2017,22,26.49,1,37,12,21,.571,2,6,.333,1,1,1.000,3,6,9,6,0,2,4,4,27,21.0,+29
178,26,2017,22,43.25,1,36,9,16,.563,0,3,.000,0,0,,3,6,9,4,1,1,2,0,18,16.8,+17
179,27,2017,22,0.01,1,25,4,10,.400,1,3,.333,4,4,1.000,2,5,7,5,1,0,1,5,13,12.0,+11
180,28,2017,22,81.57,1,41,5,11,.455,1,3,.333,11,12,.917,1,8,9,4,2,1,2,3,22,21.3,+1
181,29,2017,22,13.53,1,36,5,14,.357,1,5,.200,8,9,.889,5,8,13,6,1,3,2,0,19,22.0,+14
182,30,2018,22,100.01,1,36,4,6,.667,1,1,1.000,5,5,1.000,1,8,9,8,2,0,6,3,14,14.9,+24
183,31,2018,22,0.01,1,32,3,13,.231,1,4,.250,1,2,.500,2,8,10,4,1,0,2,3,8,4.1,+6
184,32,2018,22,82.02,1,34,3,10,.300,0,4,.000,2,2,1.000,1,6,7,10,0,0,5,3,8,5.5,-13
185,33,2018,22,43.25,1,36,9,16,.563,1,1,1.000,3,3,1.000,4,8,12,11,3,1,6,3,22,23.8,+2
186,34,2018,22,74.31,1,31,4,21,.190,0,8,.000,1,2,.500,6,6,12,7,2,3,2,3,9,7.3,-14
187,35,2018,22,81.46,1,28,3,8,.375,1,3,.333,7,8,.875,2,5,7,3,0,0,1,3,14,12.0,+8
188,36,2018,22,8.95,1,30,8,13,.615,3,6,.500,4,4,1.000,3,6,9,7,2,0,2,2,23,25.1,-18
189,37,2018,22,60.79,1,33,11,23,.478,0,2,.000,7,10,.700,9,9,18,7,2,1,5,5,29,25.7,-2
190,38,2018,22,72.19,1,34,7,18,.389,1,8,.125,3,4,.750,1,7,8,2,1,2,1,4,18,11.8,-10
191,39,2018,22,100.01,1,34,5,12,.417,2,3,.667,2,2,1.000,3,14,17,5,0,0,6,4,14,9.8,-1
192,40,2018,22,26.49,1,32,5,17,.294,2,5,.400,4,7,.571,4,8,12,5,1,1,3,4,16,10.7,+9
193,41,2018,22,75.99,1,35,5,9,.556,1,2,.500,7,9,.778,1,6,7,10,0,0,1,4,18,19.8,+12
194,42,2018,22,60.79,1,39,5,13,.385,1,6,.167,0,1,.000,1,15,16,11,0,2,3,3,11,13.6,+9
195,43,2018,22,1.02,1,35,8,17,.471,2,5,.400,6,7,.857,4,7,11,5,0,0,2,2,24,20.5,+10
196,44,2018,22,8.95,1,34,6,11,.545,1,2,.500,0,0,,2,5,7,8,0,0,5,3,13,10.0,-8
197,45,2018,22,38.67,1,37,11,18,.611,2,5,.400,5,6,.833,3,10,13,14,1,2,2,3,29,34.5,+5
198,46,2018,22,43.25,1,33,7,16,.438,2,3,.667,3,3,1.000,3,6,9,5,2,0,4,2,19,15.2,0
199,47,2018,22,57.66,1,32,5,11,.455,2,4,.500,3,3,1.000,3,13,16,7,2,0,3,3,15,18.0,+15
200,48,2018,22,25.48,1,21,6,8,.750,1,1,1.000,1,2,.500,1,6,7,5,2,1,1,4,14,16.5,-24
201,49,2018,22,100.01,1,27,5,12,.417,1,2,.500,10,11,.909,1,8,9,8,1,1,2,3,21,21.4,+5
202,50,2018,22,8.95,1,32,8,15,.533,2,5,.400,5,6,.833,5,8,13,11,0,1,1,0,23,28.6,+11
203,51,2018,22,71.74,1,33,11,14,.786,3,3,1.000,5,5,1.000,4,11,15,17,1,2,8,5,30,35.0,+11
204,52,2018,23,8.95,1,34,10,16,.625,3,5,.600,5,7,.714,4,7,11,11,0,0,3,6,28,27.2,+9
205,53,2018,23,25.48,1,31,7,18,.389,0,1,.000,7,9,.778,7,7,14,8,1,1,3,4,21,20.1,-9
206,54,2018,23,72.19,1,27,4,5,.800,2,3,.667,8,8,1.000,0,6,6,4,1,1,5,4,18,15.8,+6
207,55,2018,23,81.46,1,33,2,5,.400,0,1,.000,5,7,.714,1,8,9,5,1,0,5,5,9,6.1,+6
208,56,2018,23,89.4,1,32,3,8,.375,1,2,.500,2,3,.667,1,6,7,8,0,1,2,2,9,10.2,+12
209,57,2018,23,60.79,1,25,2,9,.222,0,4,.000,0,1,.000,1,8,9,5,2,1,1,0,4,6.4,-8
210,58,2018,23,89.4,1,33,12,14,.857,2,3,.667,10,11,.909,4,9,13,6,0,0,5,2,36,34.5,+1
211,59,2018,23,45.6,1,32,8,14,.571,1,3,.333,4,4,1.000,3,3,6,6,2,0,3,2,21,19.8,+13
212,60,2018,23,82.02,1,29,8,10,.800,4,4,1.000,0,0,,0,11,11,10,2,1,2,1,20,26.8,+33
213,61,2018,23,45.6,1,26,5,8,.625,2,5,.400,3,3,1.000,1,8,9,5,1,0,4,3,15,13.8,+5
214,62,2018,23,40.01,1,37,8,15,.533,2,5,.400,5,6,.833,2,10,12,10,3,3,2,5,23,27.8,+15
215,63,2018,23,81.46,1,35,5,15,.333,1,4,.250,6,8,.750,5,8,13,2,3,2,1,3,17,17.2,-1
216,64,2018,23,28.61,1,47,12,22,.545,4,5,.800,6,6,1.000,5,10,15,3,1,0,5,5,34,26.0,+1
217,65,2018,23,78.78,1,23,9,11,.818,2,2,1.000,1,1,1.000,2,5,7,5,0,0,1,1,21,21.9,+18
218,66,2018,23,54.2,1,37,10,21,.476,3,6,.500,2,2,1.000,0,8,8,5,0,1,2,2,25,18.1,+12
219,67,2018,23,13.53,1,30,4,14,.286,1,2,.500,5,6,.833,3,4,7,4,1,1,2,4,14,9.6,-6
