,G,Date,Age,Opp,GS,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
18,19,2015,20,39.08,1,30,3,15,.200,1,4,.250,1,5,.200,3,4,7,0,1,1,2,4,8,-1.5,-10
19,20,2015,20,100.01,1,36,7,16,.438,0,2,.000,5,5,1.000,0,0,0,2,0,0,1,0,19,11.0,-1
20,21,2015,20,77.21,1,34,8,17,.471,0,0,,6,8,.750,0,3,3,1,1,1,3,4,22,11.2,-11
21,22,2015,20,79.78,1,27,4,8,.500,0,1,.000,5,7,.714,0,2,2,1,0,0,3,2,13,5.7,-17
22,23,2015,20,77.21,1,33,9,17,.529,1,1,1.000,4,5,.800,0,1,1,1,0,1,3,3,23,11.8,-5
23,24,2015,20,69.12,1,37,8,22,.364,0,4,.000,7,7,1.000,2,3,5,1,1,1,2,3,23,12.3,+1
24,25,2015,20,74.1,1,36,11,20,.550,1,3,.333,9,10,.900,5,5,10,6,0,0,4,2,32,26.4,+10
25,26,2015,20,93.78,1,31,6,11,.545,0,2,.000,4,6,.667,2,1,3,0,1,1,3,3,16,9.1,+17
26,27,2015,20,35.42,1,33,8,17,.471,1,4,.250,9,10,.900,0,3,3,0,0,0,3,4,26,13.2,-4
27,28,2015,20,0.01,1,31,2,11,.182,0,1,.000,6,9,.667,0,0,0,4,0,0,2,1,10,2.3,-14
28,29,2015,20,30.83,1,37,9,18,.500,0,1,.000,1,3,.333,3,0,3,1,1,0,1,1,19,11.6,0
29,30,2015,20,0.01,1,37,8,18,.444,0,1,.000,2,8,.250,2,4,6,1,2,0,3,3,18,7.3,-2
30,31,2015,20,40.71,1,40,6,17,.353,0,1,.000,5,8,.625,3,3,6,4,1,0,0,2,17,12.3,+9
31,32,2015,20,51.68,1,34,8,19,.421,1,3,.333,4,4,1.000,0,3,3,1,3,0,2,2,21,12.7,-25
32,33,2016,20,78.61,1,35,7,17,.412,0,3,.000,5,9,.556,2,4,6,1,3,1,4,2,19,10.5,-17
33,34,2016,20,82.5,1,25,4,9,.444,0,0,,8,10,.800,0,3,3,2,1,2,3,3,16,11.0,-6
34,35,2016,20,77.21,1,31,4,14,.286,0,1,.000,3,6,.500,1,2,3,1,0,0,4,0,11,-0.4,-2
35,36,2016,20,44.91,1,39,12,19,.632,3,7,.429,8,12,.667,1,1,2,3,1,1,3,1,35,26.3,-28
36,37,2016,20,61.72,1,36,8,19,.421,1,4,.250,4,5,.800,3,4,7,3,2,0,3,1,21,14.5,+9
37,38,2016,20,51.92,1,34,8,19,.421,0,2,.000,6,8,.750,3,2,5,2,1,0,3,3,22,12.0,-6
38,39,2016,20,74.33,1,35,9,16,.563,2,3,.667,8,9,.889,1,1,2,1,1,0,1,3,28,20.5,+10
39,40,2016,20,51.92,1,39,10,22,.455,0,1,.000,5,5,1.000,2,1,3,3,1,0,3,3,25,14.2,-21
40,41,2016,20,79.78,1,28,8,13,.615,0,1,.000,2,2,1.000,2,2,4,4,0,0,1,2,18,15.1,+13
41,42,2016,20,82.66,1,34,7,17,.412,0,4,.000,7,10,.700,2,2,4,2,3,0,0,1,21,16.7,+2
42,43,2016,20,61.72,1,40,9,17,.529,1,2,.500,4,5,.800,2,5,7,3,0,1,2,4,23,16.4,-5
43,44,2016,20,71.14,1,33,7,10,.700,0,1,.000,5,5,1.000,1,4,5,1,0,1,1,0,19,17.1,+1
44,45,2016,20,44.91,1,38,7,14,.500,1,3,.333,5,6,.833,0,1,1,1,2,1,2,5,20,12.3,+2
45,46,2016,20,51.92,1,37,8,14,.571,0,1,.000,4,6,.667,0,1,1,4,0,0,1,0,20,14.7,-2
46,47,2016,20,40.71,1,35,2,11,.182,0,0,,1,2,.500,0,0,0,0,2,0,0,2,5,-1.1,0
47,48,2016,20,70.98,1,34,3,18,.167,0,4,.000,9,12,.750,5,4,9,2,0,0,3,0,15,5.5,+11
48,49,2016,20,100.01,1,41,13,20,.650,1,2,.500,3,6,.500,3,1,4,1,1,2,1,6,30,22.1,-3
49,50,2016,20,39.08,1,36,12,21,.571,3,5,.600,4,4,1.000,2,2,4,3,0,2,3,3,31,22.4,+13
50,51,2016,20,60.17,1,32,8,17,.471,0,1,.000,5,6,.833,1,1,2,2,0,0,1,0,21,13.3,+9
51,52,2016,20,82.66,1,31,5,14,.357,0,2,.000,5,5,1.000,0,0,0,2,0,2,3,2,15,6.2,-17
52,53,2016,20,51.45,1,37,8,18,.444,0,2,.000,10,13,.769,1,2,3,0,2,1,1,5,26,16.4,+15
53,54,2016,20,71.14,1,33,5,10,.500,0,0,,10,10,1.000,0,2,2,5,1,0,1,1,20,18.7,-8
54,55,2016,20,69.12,1,36,8,20,.400,2,2,1.000,6,8,.750,1,4,5,0,2,2,1,2,24,15.9,-3
55,56,2016,20,35.42,1,35,5,11,.455,0,1,.000,7,12,.583,1,0,1,4,1,1,4,3,17,9.3,-1
56,57,2016,21,51.45,1,31,9,19,.474,2,2,1.000,6,9,.667,2,2,4,3,1,0,6,2,26,13.4,+8
57,58,2016,21,82.66,1,36,5,15,.333,0,3,.000,10,10,1.000,0,4,4,4,1,1,2,2,20,14.4,+4
58,59,2016,21,61.72,1,30,5,14,.357,0,1,.000,5,8,.625,2,2,4,1,0,0,3,2,15,4.9,-33
59,60,2016,21,53.94,1,36,6,11,.545,0,0,,5,6,.833,0,2,2,1,1,0,2,2,17,10.8,+9
60,61,2016,21,78.61,1,20,3,7,.429,1,2,.500,3,4,.750,2,0,2,2,0,0,3,1,10,5.3,-22
61,62,2016,21,93.78,1,33,10,14,.714,2,2,1.000,4,4,1.000,0,4,4,6,1,0,1,3,26,24.4,+21
62,63,2016,21,42.5,1,40,11,17,.647,1,1,1.000,2,3,.667,2,3,5,1,1,1,2,1,25,19.4,+10
63,64,2016,21,0.01,1,38,9,21,.429,1,3,.333,4,4,1.000,0,8,8,1,1,0,5,1,23,10.6,-17
64,65,2016,21,51.92,1,34,8,19,.421,2,5,.400,2,4,.500,0,0,0,4,5,0,3,2,20,13.1,+12
65,66,2016,21,79.78,1,40,9,14,.643,0,0,,4,4,1.000,0,4,4,2,2,1,1,2,22,19.3,+4
66,67,2016,21,71.14,1,30,7,13,.538,2,5,.400,0,0,,0,3,3,1,0,2,3,3,16,8.5,+6
67,68,2016,21,74.33,1,36,8,12,.667,1,2,.500,4,4,1.000,1,1,2,5,3,0,4,1,21,18.9,-9
68,69,2016,21,37.13,1,40,8,21,.381,1,3,.333,8,11,.727,0,5,5,4,1,1,1,2,25,16.5,-1
69,70,2016,21,74.1,1,41,10,15,.667,0,0,,3,6,.500,2,2,4,3,0,0,0,0,23,19.4,+13
70,71,2016,21,53.94,1,43,4,14,.286,0,4,.000,8,8,1.000,2,5,7,3,1,0,2,1,16,11.4,+13
71,72,2016,21,40.71,1,32,4,12,.333,0,1,.000,5,7,.714,1,3,4,2,0,0,1,2,13,6.6,+1
72,73,2016,21,79.78,1,36,6,13,.462,3,5,.600,17,21,.810,1,4,5,2,1,3,1,0,32,29.1,+16
73,74,2016,21,39.08,1,24,3,9,.333,1,2,.500,0,0,,0,0,0,1,1,0,6,3,7,-3.6,-12
74,75,2016,21,40.71,1,37,11,21,.524,2,6,.333,0,2,.000,2,0,2,1,1,0,2,3,24,12.8,-18
75,76,2016,21,61.72,1,41,12,21,.571,1,3,.333,5,5,1.000,0,4,4,2,2,0,2,0,30,22.7,+3
76,77,2016,21,37.13,1,41,11,19,.579,2,3,.667,8,9,.889,1,4,5,4,6,0,5,0,32,28.4,+4
77,78,2016,21,74.1,1,33,5,12,.417,1,2,.500,4,5,.800,2,2,4,2,1,0,2,2,15,9.8,+19
78,79,2016,21,70.98,1,32,9,22,.409,0,3,.000,5,6,.833,1,1,2,1,0,0,1,4,23,9.9,-8
79,80,2016,21,74.33,1,26,3,7,.429,0,0,,6,6,1.000,0,1,1,3,1,0,4,3,12,6.5,-20
80,81,2016,21,82.66,1,33,8,14,.571,1,2,.500,4,6,.667,1,3,4,0,0,2,0,1,21,16.2,+27
81,1,2016,21,38.45,1,34,7,14,.500,1,1,1.000,10,14,.714,4,3,7,0,0,1,2,1,25,18.4,-5
82,2,2016,21,83.75,1,36,10,20,.500,1,5,.200,8,11,.727,0,1,1,0,1,1,3,2,29,16.0,-7
83,3,2016,21,38.45,1,29,6,11,.545,2,2,1.000,3,5,.600,1,2,3,4,0,1,3,3,17,11.5,+38
84,4,2016,21,96.95,1,34,9,18,.500,2,3,.667,5,5,1.000,1,2,3,1,0,0,1,3,25,15.8,+2
85,5,2016,21,41.4,1,26,3,13,.231,0,1,.000,1,2,.500,1,2,3,1,1,1,3,2,7,-1.4,-27
86,6,2016,21,74.88,1,40,13,29,.448,6,7,.857,4,8,.500,5,3,8,2,1,0,4,2,36,21.3,-6
87,7,2016,21,72.45,1,38,10,18,.556,2,4,.500,7,9,.778,1,3,4,6,0,0,2,2,29,22.6,+22
88,8,2016,21,48.9,1,36,8,24,.333,1,4,.250,5,5,1.000,1,3,4,3,1,0,3,1,22,9.7,-21
89,9,2016,21,100.01,1,41,14,21,.667,2,5,.400,17,22,.773,1,3,4,3,0,1,2,2,47,37.5,+34
90,10,2016,21,53.44,1,42,10,24,.417,3,6,.500,6,9,.667,0,2,2,3,0,2,4,1,29,14.7,-9
91,11,2016,21,58.72,1,38,14,20,.700,3,6,.500,4,4,1.000,4,6,10,4,1,0,3,0,35,32.0,+21
92,12,2016,21,38.45,1,32,2,11,.182,0,3,.000,3,4,.750,0,4,4,1,0,1,5,1,7,-3.1,-16
93,13,2016,21,51.86,1,39,5,18,.278,0,5,.000,4,6,.667,0,4,4,1,0,0,2,1,14,2.1,-8
94,14,2016,21,39.71,1,30,2,19,.105,0,3,.000,9,10,.900,0,0,0,0,1,0,2,1,13,-1.3,-29
95,15,2016,21,90.19,1,40,7,18,.389,1,3,.333,10,11,.909,0,5,5,1,0,0,2,3,25,13.8,+19
96,16,2016,21,3.39,1,39,6,15,.400,1,6,.167,3,4,.750,0,3,3,3,1,0,3,1,16,8.1,-15
97,17,2016,21,20.5,1,34,6,16,.375,1,2,.500,0,0,,0,2,2,4,0,0,2,6,13,3.2,-4
98,18,2016,21,85.54,1,39,8,20,.400,3,4,.750,0,1,.000,2,5,7,4,1,0,1,2,19,12.7,+12
99,19,2016,21,85.54,1,35,6,14,.429,0,2,.000,7,8,.875,1,2,3,4,1,0,1,3,19,14.1,-14
100,20,2016,21,53.44,1,37,11,20,.550,2,7,.286,5,5,1.000,0,1,1,4,3,0,4,3,29,20.3,-5
101,21,2016,21,0.01,1,38,5,12,.417,0,2,.000,1,3,.333,2,5,7,2,0,0,4,4,11,2.5,-14
102,22,2016,21,46.79,1,36,10,19,.526,1,4,.250,4,6,.667,3,2,5,1,0,0,2,5,25,14.3,-16
103,23,2016,21,38.55,1,26,6,16,.375,1,3,.333,3,4,.750,0,2,2,0,0,0,1,0,16,6.4,-15
104,24,2016,21,3.39,1,40,8,14,.571,2,3,.667,7,10,.700,0,5,5,2,0,0,4,2,25,15.3,+1
105,25,2016,21,36.65,1,39,8,17,.471,2,4,.500,5,6,.833,3,6,9,3,1,1,1,3,23,19.4,+12
106,26,2016,21,60.31,1,43,5,17,.294,0,2,.000,3,4,.750,2,4,6,5,3,1,1,3,13,10.3,-3
107,27,2016,21,90.19,1,38,11,20,.550,1,2,.500,3,4,.750,0,4,4,2,3,0,3,5,26,16.6,+9
108,28,2016,21,24.19,1,38,9,19,.474,0,3,.000,1,1,1.000,3,4,7,2,0,1,1,2,19,12.9,+2
109,29,2016,21,83.75,1,39,6,19,.316,0,6,.000,3,4,.750,0,0,0,1,0,1,2,1,15,2.7,0
110,30,2016,21,41.4,1,36,10,20,.500,0,2,.000,3,8,.375,1,2,3,2,2,0,1,0,23,14.7,-11
111,31,2016,21,24.19,1,28,7,14,.500,4,6,.667,3,4,.750,1,3,4,2,1,0,0,2,21,16.8,+16
112,32,2016,21,96.95,1,36,11,20,.550,2,4,.500,1,4,.250,1,4,5,1,2,0,0,0,25,18.8,+1
113,33,2016,21,62.42,1,39,10,18,.556,0,3,.000,11,13,.846,1,4,5,6,1,0,1,1,31,27.3,+16
114,34,2017,21,76.15,1,37,10,20,.500,1,3,.333,3,7,.429,3,2,5,1,1,0,5,1,24,11.4,-17
115,35,2017,21,58.72,1,36,2,15,.133,0,3,.000,4,4,1.000,0,4,4,3,1,0,4,2,8,-2.2,-2
116,36,2017,21,61.36,1,39,16,30,.533,1,3,.333,8,10,.800,1,0,1,2,2,0,2,2,41,26.9,-4
117,37,2017,21,20.5,1,38,6,19,.316,1,3,.333,3,7,.429,4,1,5,4,0,1,5,4,16,3.5,-1
118,38,2017,21,53.97,1,35,5,11,.455,0,1,.000,3,6,.500,3,1,4,0,0,0,3,3,13,4.3,+2
119,39,2017,21,60.31,1,37,11,20,.550,2,4,.500,4,5,.800,0,4,4,2,0,1,3,4,28,16.7,+9
120,40,2017,21,41.4,1,36,9,22,.409,0,3,.000,1,1,1.000,1,5,6,1,1,1,4,0,19,7.8,+7
121,41,2017,21,53.97,1,37,8,15,.533,1,3,.333,2,2,1.000,1,7,8,4,1,0,2,1,19,15.9,+8
122,42,2017,21,0.01,1,38,3,8,.375,0,1,.000,4,6,.667,0,3,3,3,1,0,3,3,10,4.6,-8
123,43,2017,21,48.9,1,38,9,19,.474,1,2,.500,8,10,.800,1,3,4,4,0,1,2,2,27,18.8,+6
124,44,2017,21,96.95,1,38,10,20,.500,1,3,.333,3,4,.750,0,4,4,4,1,1,2,5,24,15.3,+10
125,45,2017,21,90.19,1,38,11,22,.500,2,4,.500,7,8,.875,2,4,6,3,2,0,2,1,31,23.9,0
126,46,2017,21,55.34,1,38,7,17,.412,1,4,.250,6,7,.857,1,4,5,2,1,0,3,3,21,11.6,-9
127,47,2017,21,74.88,1,38,9,18,.500,1,1,1.000,4,5,.800,2,1,3,4,1,1,2,4,23,16.2,+21
128,48,2017,21,72.45,1,40,10,20,.500,1,3,.333,6,8,.750,1,1,2,5,2,1,3,1,27,20.0,0
129,49,2017,21,71.18,1,35,9,17,.529,2,6,.333,3,3,1.000,1,1,2,0,0,0,2,2,23,12.9,-14
130,50,2017,21,38.55,1,40,8,20,.400,0,3,.000,5,5,1.000,1,2,3,1,0,0,1,2,21,10.4,-12
131,51,2017,21,38.45,1,37,9,22,.409,1,4,.250,4,7,.571,2,0,2,5,1,1,1,4,23,14.0,-4
132,52,2017,21,35.91,1,36,11,23,.478,2,4,.500,3,3,1.000,1,3,4,0,2,0,1,2,27,17.1,+1
133,53,2017,21,46.79,1,37,11,19,.579,1,2,.500,8,9,.889,2,3,5,6,2,1,3,2,31,27.1,+2
134,54,2017,21,39.71,1,37,11,17,.647,1,3,.333,6,7,.857,2,2,4,2,3,0,3,0,29,24.5,-2
135,55,2017,21,36.65,1,33,10,19,.526,2,5,.400,5,6,.833,2,4,6,4,2,1,1,2,27,23.6,+18
136,56,2017,21,71.18,1,41,16,29,.552,4,8,.500,5,6,.833,1,2,3,2,1,0,0,1,41,30.0,-8
137,57,2017,21,96.95,1,37,15,26,.577,2,4,.500,8,11,.727,1,3,4,2,2,0,1,2,40,29.8,+10
138,58,2017,22,53.97,1,38,11,21,.524,1,3,.333,4,5,.800,2,5,7,3,1,1,4,3,27,17.8,+11
139,59,2017,22,60.31,1,36,11,22,.500,1,5,.200,7,8,.875,2,0,2,2,3,0,6,5,30,16.4,-3
140,60,2017,22,83.75,1,34,10,22,.455,1,3,.333,6,8,.750,2,2,4,1,4,0,0,1,27,21.1,+2
141,61,2017,22,20.5,1,31,7,16,.438,1,1,1.000,5,6,.833,1,1,2,1,3,0,2,0,20,13.9,+32
142,62,2017,22,0.01,1,43,6,24,.250,0,2,.000,5,6,.833,0,4,4,2,0,0,3,5,17,-0.2,-5
143,63,2017,22,48.9,1,36,5,17,.294,0,3,.000,10,10,1.000,1,1,2,3,1,0,1,1,20,12.8,+22
144,64,2017,22,3.39,1,37,9,21,.429,1,1,1.000,5,7,.714,2,2,4,0,2,0,4,3,24,10.9,+6
145,65,2017,22,62.42,1,37,3,13,.231,0,2,.000,5,6,.833,2,2,4,1,1,0,2,2,11,3.6,-1
146,66,2017,22,61.36,1,39,5,15,.333,1,2,.500,4,6,.667,0,5,5,1,0,1,1,3,15,6.4,+20
147,67,2017,22,51.86,1,39,9,23,.391,2,4,.500,1,4,.250,1,3,4,4,0,0,1,3,21,9.5,-16
148,68,2017,22,35.91,1,38,10,23,.435,1,2,.500,5,6,.833,1,2,3,0,1,1,2,2,26,13.7,-13
149,69,2017,22,39.71,1,36,10,20,.500,0,3,.000,5,7,.714,1,1,2,2,2,1,4,3,25,14.1,-14
150,70,2017,22,0.01,1,36,5,15,.333,0,2,.000,12,14,.857,0,4,4,4,1,0,2,3,22,14.5,-17
151,71,2017,22,100.01,1,44,14,28,.500,5,7,.714,3,5,.600,3,1,4,2,1,1,2,6,36,22.3,-9
152,72,2017,22,76.15,1,31,8,19,.421,0,1,.000,4,7,.571,0,0,0,2,1,0,1,1,20,9.7,-14
153,73,2017,22,55.34,1,38,6,17,.353,2,4,.500,3,4,.750,2,3,5,1,0,1,4,2,17,6.0,+2
154,74,2017,22,100.01,1,39,9,20,.450,1,3,.333,8,10,.800,2,2,4,2,1,0,0,4,27,18.6,+22
155,75,2017,22,83.75,1,39,13,20,.650,4,7,.571,2,6,.333,1,2,3,3,0,1,1,1,32,24.3,+13
156,76,2017,22,76.15,1,38,11,25,.440,3,5,.600,4,4,1.000,1,3,4,0,0,0,0,1,29,17.1,+10
157,77,2017,22,3.39,1,29,9,20,.450,1,4,.250,5,7,.714,1,3,4,2,3,0,4,2,24,14.0,-11
158,78,2017,22,76.15,1,39,14,27,.519,1,5,.200,7,9,.778,1,7,8,3,2,0,3,2,36,25.0,+3
159,79,2017,22,20.5,1,37,8,21,.381,0,3,.000,9,9,1.000,2,3,5,0,0,0,1,3,25,13.6,-15
160,80,2017,22,100.01,1,38,13,26,.500,2,5,.400,13,14,.929,1,1,2,1,0,0,2,2,41,26.5,+2
161,81,2017,22,41.4,1,37,7,22,.318,1,4,.250,3,6,.500,1,2,3,4,2,1,2,2,18,8.2,-5
162,82,2017,22,60.31,1,30,7,17,.412,2,5,.400,5,7,.714,0,2,2,3,1,0,4,2,21,10.0,-33
163,1,2017,22,8.95,1,30,9,14,.643,4,6,.667,4,9,.444,1,4,5,1,0,0,1,0,26,19.4,-19
164,2,2017,22,0.01,1,34,7,19,.368,2,6,.333,5,6,.833,3,2,5,0,0,0,2,1,21,10.4,+4
165,3,2017,22,38.67,1,39,10,20,.500,2,7,.286,5,8,.625,1,6,7,4,2,0,1,2,27,21.3,+15
166,4,2017,22,47.38,1,30,3,9,.333,0,3,.000,1,6,.167,1,3,4,2,1,0,1,5,7,0.9,-21
167,5,2017,22,40.01,1,35,7,12,.583,1,2,.500,6,9,.667,0,3,3,1,2,0,5,2,21,12.0,-3
168,6,2017,22,38.67,1,36,5,15,.333,3,7,.429,1,3,.333,0,3,3,1,2,1,1,3,14,6.8,+8
169,7,2017,22,28.61,1,40,7,23,.304,1,5,.200,7,8,.875,4,3,7,1,1,1,3,1,22,11.0,-1
170,8,2017,22,50.18,1,37,9,21,.429,0,5,.000,0,3,.000,3,3,6,0,1,0,3,0,18,6.7,-2
171,9,2017,22,60.79,1,35,9,14,.643,2,4,.500,3,4,.750,0,3,3,2,0,1,2,3,23,16.2,+14
172,10,2017,22,57.66,1,35,8,12,.667,1,2,.500,3,5,.600,0,3,3,2,0,1,1,1,20,15.6,+15
173,11,2017,22,43.25,1,32,6,14,.429,1,4,.250,4,4,1.000,1,5,6,3,4,0,3,2,17,14.1,-16
174,12,2017,22,100.01,1,38,10,22,.455,1,3,.333,6,7,.857,0,1,1,0,2,0,0,0,27,17.5,-3
175,13,2017,22,0.01,1,38,4,10,.400,0,1,.000,3,5,.600,0,4,4,4,2,2,4,1,11,7.8,+25
176,14,2017,22,8.95,1,35,4,11,.364,1,2,.500,2,4,.500,0,2,2,3,0,0,0,1,11,6.4,+5
177,15,2017,22,60.79,1,36,7,15,.467,2,5,.400,3,4,.750,1,4,5,1,3,0,1,2,19,14.7,+22
178,16,2017,22,40.01,1,41,11,18,.611,0,4,.000,2,4,.500,0,2,2,1,2,3,3,1,24,17.0,+3
179,17,2017,22,57.66,1,35,5,14,.357,0,3,.000,1,2,.500,1,0,1,2,1,0,3,3,11,1.7,-13
180,18,2017,22,70.29,1,40,6,15,.400,1,4,.250,7,9,.778,1,5,6,2,1,1,2,1,20,14.0,+19
181,19,2017,22,28.61,1,38,6,14,.429,0,3,.000,6,8,.750,1,2,3,2,3,1,1,2,18,14.4,-2
182,20,2017,22,100.01,1,40,8,18,.444,4,6,.667,1,4,.250,3,2,5,4,1,1,2,1,21,15.2,+20
183,21,2017,22,54.2,1,37,5,15,.333,1,5,.200,2,3,.667,0,2,2,4,0,1,1,2,13,6.4,+4
184,22,2017,22,50.18,1,36,10,18,.556,3,6,.500,5,5,1.000,2,6,8,5,0,1,2,1,28,24.4,+13
185,23,2017,22,38.67,1,39,8,14,.571,4,8,.500,3,6,.500,0,3,3,1,1,1,1,3,23,16.3,-11
186,24,2017,22,72.19,1,38,4,15,.267,0,5,.000,4,4,1.000,1,2,3,1,1,0,1,0,12,5.1,+7
187,25,2017,22,81.46,1,36,6,17,.353,0,2,.000,0,0,,2,3,5,0,2,0,2,4,12,3.2,-5
188,26,2017,22,72.19,1,36,7,16,.438,1,3,.333,1,2,.500,1,1,2,2,0,0,3,4,16,5.0,+5
189,27,2017,22,60.79,1,35,3,12,.250,0,3,.000,4,8,.500,1,2,3,1,0,1,3,2,10,0.1,-3
190,28,2017,22,13.53,1,40,8,24,.333,1,7,.143,3,5,.600,4,3,7,2,2,1,1,3,20,11.2,-10
191,29,2017,22,82.02,1,33,9,17,.529,3,4,.750,1,1,1.000,0,1,1,0,0,0,1,1,22,12.6,+19
192,30,2017,22,100.01,1,36,5,16,.313,1,6,.167,2,4,.500,1,0,1,1,3,1,2,4,13,4.5,+3
193,31,2017,22,26.49,1,33,4,14,.286,0,3,.000,1,3,.333,2,5,7,0,1,1,0,0,9,4.6,-3
194,32,2017,22,76.43,1,34,3,12,.250,0,2,.000,1,1,1.000,0,5,5,2,2,1,0,1,7,5.0,+3
195,33,2017,22,100.01,1,30,8,17,.471,1,2,.500,0,0,,2,2,4,0,1,0,2,4,17,7.7,-4
196,34,2017,22,45.6,1,34,7,16,.438,2,5,.400,0,0,,0,4,4,5,0,0,1,1,16,10.9,+11
197,35,2017,22,76.43,1,42,7,13,.538,5,8,.625,2,5,.400,0,3,3,0,0,1,0,5,21,13.1,+8
198,36,2017,22,71.74,1,34,7,14,.500,4,6,.667,3,6,.500,0,3,3,1,1,0,1,2,21,13.6,+7
199,37,2017,22,47.38,1,30,5,13,.385,2,4,.500,2,4,.500,0,2,2,2,1,0,1,2,14,7.3,+32
200,38,2018,22,45.6,1,35,7,16,.438,1,5,.200,6,7,.857,2,7,9,4,2,1,0,1,21,20.8,+18
201,39,2018,22,77.66,1,36,8,17,.471,1,3,.333,0,0,,1,1,2,1,2,0,0,1,17,11.6,+3
202,40,2018,22,1.02,1,36,3,12,.250,1,4,.250,3,6,.500,1,2,3,1,1,2,2,3,10,2.8,+2
203,41,2018,22,50.18,1,34,9,22,.409,1,4,.250,1,1,1.000,2,6,8,2,2,3,0,1,20,16.5,+21
204,42,2018,22,89.4,1,30,9,19,.474,2,6,.333,5,6,.833,2,4,6,1,0,0,0,2,25,17.4,+35
205,43,2018,22,38.67,1,42,8,15,.533,1,5,.200,2,3,.667,0,3,3,2,1,0,1,4,19,12.0,+14
206,44,2018,22,75.99,1,35,7,20,.350,1,4,.250,1,3,.333,1,5,6,2,2,1,2,2,16,7.5,0
207,45,2018,22,26.49,1,31,8,11,.727,0,1,.000,1,2,.500,1,3,4,2,2,0,3,1,17,13.7,+10
208,46,2018,22,70.29,1,34,4,12,.333,0,2,.000,1,2,.500,0,4,4,4,0,1,0,0,9,6.5,0
209,47,2018,22,25.48,1,33,5,12,.417,3,5,.600,3,4,.750,2,3,5,3,1,1,2,2,16,12.5,-31
210,48,2018,22,22.36,1,36,11,21,.524,1,4,.250,6,6,1.000,1,4,5,3,0,0,4,3,29,17.5,-1
211,49,2018,22,72.19,1,41,16,28,.571,3,7,.429,5,8,.625,2,4,6,1,0,1,3,2,40,25.8,+11
212,50,2018,22,26.49,1,31,11,17,.647,2,4,.500,0,2,.000,0,2,2,2,0,1,1,1,24,17.0,-24
213,51,2018,22,43.25,1,37,4,18,.222,0,2,.000,2,2,1.000,1,3,4,3,2,1,2,2,10,2.6,-6
214,52,2018,22,77.66,1,37,9,20,.450,0,3,.000,3,4,.750,2,3,5,2,1,1,2,2,21,12.8,+10
215,53,2018,22,74.31,1,37,8,14,.571,2,4,.500,0,0,,0,3,3,3,2,1,1,3,18,14.9,+7
216,54,2018,22,22.36,1,34,7,22,.318,1,6,.167,0,0,,1,7,8,2,0,0,3,1,15,3.2,-2
217,55,2018,22,71.74,1,30,3,10,.300,0,2,.000,1,2,.500,0,6,6,0,3,1,2,1,7,3.9,+11
